timestamp,Infrared to Red Signal Ratio
02/08/24 00:00:32,8
02/08/24 00:01:32,0
02/08/24 00:02:32,11
02/08/24 00:03:32,0
02/08/24 00:04:32,8
02/08/24 00:05:33,18
02/08/24 00:06:33,8
02/08/24 00:07:33,73
02/08/24 00:08:33,-16
02/08/24 00:09:33,-12
02/08/24 00:10:33,1
02/08/24 00:11:33,-13
02/08/24 00:12:33,-2
02/08/24 00:13:33,-4
02/08/24 00:14:33,0
02/08/24 00:15:33,0
02/08/24 00:16:33,4
02/08/24 00:17:33,-1
02/08/24 00:18:33,3
02/08/24 00:19:33,-14
02/08/24 00:20:40,0
02/08/24 00:21:40,26
02/08/24 00:22:40,0
02/08/24 00:23:40,22
02/08/24 00:24:40,0
02/08/24 00:25:40,8
02/08/24 00:26:40,0
02/08/24 00:27:40,1
02/08/24 00:28:40,30
02/08/24 00:29:40,31
02/08/24 00:30:40,7
02/08/24 00:31:40,-4
02/08/24 00:32:40,0
02/08/24 00:33:40,0
02/08/24 00:34:40,0
02/08/24 00:35:40,23
02/08/24 00:36:40,4
02/08/24 00:37:40,-9
02/08/24 00:38:40,0
02/08/24 00:39:40,0
02/08/24 00:40:40,-3
02/08/24 00:41:40,-2
02/08/24 00:42:40,0
02/08/24 00:43:40,0
02/08/24 00:44:40,0
02/08/24 00:45:40,0
02/08/24 00:46:40,0
02/08/24 00:47:40,0
02/08/24 00:48:40,0
02/08/24 00:49:40,0
02/08/24 00:50:40,0
02/08/24 00:51:40,0
02/08/24 00:52:40,0
02/08/24 00:53:40,26
02/08/24 00:54:40,28
02/08/24 00:55:40,33
02/08/24 00:56:40,-34
02/08/24 00:57:40,31
02/08/24 00:58:40,34
02/08/24 00:59:40,73
02/08/24 01:00:40,4
02/08/24 01:01:40,30
02/08/24 01:02:40,-2
02/08/24 01:03:40,-1
02/08/24 01:04:40,4
02/08/24 01:05:40,34
02/08/24 01:06:40,8
02/08/24 01:07:40,1
02/08/24 01:08:40,23
02/08/24 01:09:40,-4
02/08/24 01:10:40,-2
02/08/24 01:11:40,4
02/08/24 01:12:40,-6
02/08/24 01:13:40,13
02/08/24 01:14:40,-12
02/08/24 01:15:40,0
02/08/24 01:16:40,-8
02/08/24 01:17:40,0
02/08/24 01:18:40,-30
02/08/24 01:19:40,-3
02/08/24 01:20:40,-4
02/08/24 01:21:40,-5
02/08/24 01:22:40,8
02/08/24 01:23:40,-9
02/08/24 01:24:40,2
02/08/24 01:25:40,6
02/08/24 01:26:40,-12
02/08/24 01:27:40,-7
02/08/24 01:28:40,-4
02/08/24 01:29:40,-6
02/08/24 01:30:40,-11
02/08/24 01:31:40,-2
02/08/24 01:32:40,0
02/08/24 01:33:40,-5
02/08/24 01:34:40,-30
02/08/24 01:35:40,0
02/08/24 01:36:40,14
02/08/24 01:37:40,0
02/08/24 01:38:40,-6
02/08/24 01:39:40,10
02/08/24 01:40:40,13
02/08/24 01:41:40,-8
02/08/24 01:42:40,7
02/08/24 01:43:40,-5
02/08/24 01:44:40,-11
02/08/24 01:45:40,0
02/08/24 01:46:40,-3
02/08/24 01:47:40,11
02/08/24 01:48:40,2
02/08/24 01:49:40,0
02/08/24 01:50:40,-8
02/08/24 01:51:40,-7
02/08/24 01:52:40,-1
02/08/24 01:53:40,0
02/08/24 01:54:40,0
02/08/24 01:55:40,50
02/08/24 01:56:40,75
02/08/24 01:57:40,44
02/08/24 01:58:40,12
02/08/24 01:59:40,21
02/08/24 02:00:40,-4
02/08/24 02:01:40,10
02/08/24 02:02:40,-4
02/08/24 02:03:40,0
02/08/24 02:04:40,25
02/08/24 02:05:40,0
02/08/24 02:06:40,-45
02/08/24 02:07:40,30
02/08/24 02:08:40,-2
02/08/24 02:09:40,5
02/08/24 02:10:40,5
02/08/24 02:11:40,23
02/08/24 02:12:40,9
02/08/24 02:13:40,1
02/08/24 02:14:40,0
02/08/24 02:15:36,16
02/08/24 02:16:36,-54
02/08/24 02:17:36,10
02/08/24 02:18:36,-2
02/08/24 02:19:36,0
02/08/24 02:20:36,-32
02/08/24 02:21:36,11
02/08/24 02:22:36,-17
02/08/24 02:23:36,-8
02/08/24 02:24:36,0
02/08/24 02:25:36,12
02/08/24 02:26:36,0
02/08/24 02:27:36,2
02/08/24 02:28:36,-2
02/08/24 02:29:36,2
02/08/24 02:30:38,0
02/08/24 02:31:38,4
02/08/24 02:32:38,-25
02/08/24 02:33:38,-1
02/08/24 02:34:38,6
02/08/24 02:35:38,0
02/08/24 02:36:38,13
02/08/24 02:37:38,13
02/08/24 02:38:38,0
02/08/24 02:39:38,-34
02/08/24 02:40:38,6
02/08/24 02:41:38,7
02/08/24 02:42:38,0
02/08/24 02:43:38,-1
02/08/24 02:44:38,4
02/08/24 02:45:42,-16
02/08/24 02:46:42,5
02/08/24 02:47:42,0
02/08/24 02:48:42,0
02/08/24 02:49:42,4
02/08/24 02:50:42,-15
02/08/24 02:51:42,-38
02/08/24 02:52:42,15
02/08/24 02:53:42,4
02/08/24 02:54:42,-3
02/08/24 02:55:42,1
02/08/24 02:56:42,0
02/08/24 02:57:42,0
02/08/24 02:58:42,-13
02/08/24 02:59:42,-15
02/08/24 03:00:45,34
02/08/24 03:01:45,0
02/08/24 03:02:45,-8
02/08/24 03:03:45,0
02/08/24 03:04:45,12
02/08/24 03:05:45,8
02/08/24 03:06:45,2
02/08/24 03:07:45,-8
02/08/24 03:08:45,3
02/08/24 03:09:45,-4
02/08/24 03:10:45,0
02/08/24 03:11:45,7
02/08/24 03:12:45,14
02/08/24 03:13:45,-8
02/08/24 03:14:45,-16
02/08/24 03:15:45,4
02/08/24 03:16:46,34
02/08/24 03:17:46,0
02/08/24 03:18:46,-1
02/08/24 03:19:46,2
02/08/24 03:20:46,8
02/08/24 03:21:46,8
02/08/24 03:22:46,0
02/08/24 03:23:46,4
02/08/24 03:24:46,-1
02/08/24 03:25:46,0
02/08/24 03:26:46,-8
02/08/24 03:27:46,-10
02/08/24 03:28:46,-7
02/08/24 03:29:46,13
02/08/24 03:30:46,-6
02/08/24 03:31:46,13
02/08/24 03:32:46,7
02/08/24 03:33:46,23
02/08/24 03:34:46,-18
02/08/24 03:35:46,-4
02/08/24 03:36:46,-4
02/08/24 03:37:46,0
02/08/24 03:38:46,0
02/08/24 03:39:46,3
02/08/24 03:40:46,0
02/08/24 03:41:47,0
02/08/24 03:42:47,0
02/08/24 03:43:47,11
02/08/24 03:44:47,27
02/08/24 03:45:47,4
02/08/24 03:46:47,-5
02/08/24 03:47:47,57
02/08/24 03:48:47,7
02/08/24 03:49:47,0
02/08/24 03:50:47,8
02/08/24 03:51:47,-21
02/08/24 03:52:47,0
02/08/24 03:53:47,-1
02/08/24 03:54:47,53
02/08/24 03:55:47,59
02/08/24 03:56:47,0
02/08/24 03:57:47,-4
02/08/24 03:58:47,17
02/08/24 03:59:47,21
02/08/24 04:00:47,-59
02/08/24 04:01:47,-1
02/08/24 04:02:47,45
02/08/24 04:03:47,-1
02/08/24 04:04:47,3
02/08/24 04:05:47,9
02/08/24 04:06:47,-3
02/08/24 04:07:50,14
02/08/24 04:08:53,0
02/08/24 04:09:53,-34
02/08/24 04:10:53,0
02/08/24 04:11:53,1
02/08/24 04:12:53,41
02/08/24 04:13:53,0
02/08/24 04:14:53,5
02/08/24 04:15:53,-8
02/08/24 04:16:53,0
02/08/24 04:17:53,8
02/08/24 04:18:53,4
02/08/24 04:19:53,0
02/08/24 04:20:53,0
02/08/24 04:21:53,12
02/08/24 04:22:53,-13
02/08/24 04:23:53,-60
02/08/24 04:24:53,0
02/08/24 04:25:53,-1
02/08/24 04:26:53,-2
02/08/24 04:27:53,-2
02/08/24 04:28:53,2
02/08/24 04:29:53,-1
02/08/24 04:30:53,-8
02/08/24 04:31:53,-3
02/08/24 04:32:53,-18
02/08/24 04:33:53,-5
02/08/24 04:34:54,-11
02/08/24 04:35:54,-1
02/08/24 04:36:54,0
02/08/24 04:37:54,12
02/08/24 04:38:54,9
02/08/24 04:39:54,0
02/08/24 04:40:54,18
02/08/24 04:41:54,70
02/08/24 04:42:54,-39
02/08/24 04:43:54,22
02/08/24 04:44:54,8
02/08/24 04:45:54,-9
02/08/24 04:46:54,-7
02/08/24 04:47:54,9
02/08/24 04:48:54,13
02/08/24 04:49:54,0
02/08/24 04:50:52,3
02/08/24 04:51:52,-2
02/08/24 04:52:52,0
02/08/24 04:53:52,8
02/08/24 04:54:52,4
02/08/24 04:55:52,0
02/08/24 04:56:52,2
02/08/24 04:57:52,0
02/08/24 04:58:52,-3
02/08/24 04:59:52,16
02/08/24 05:00:52,-29
02/08/24 05:01:52,-8
02/08/24 05:02:52,8
02/08/24 05:03:52,0
02/08/24 05:04:52,0
02/08/24 05:05:52,0
02/08/24 05:06:52,0
02/08/24 05:07:52,28
02/08/24 05:08:52,17
02/08/24 05:09:52,0
02/08/24 05:10:52,-12
02/08/24 05:11:52,-41
02/08/24 05:12:52,0
02/08/24 05:13:52,0
02/08/24 05:14:52,-3
02/08/24 05:15:52,0
02/08/24 05:16:52,-24
02/08/24 05:17:52,49
02/08/24 05:18:52,-23
02/08/24 05:19:52,-2
02/08/24 05:20:52,0
02/08/24 05:21:52,-42
02/08/24 05:22:52,-24
02/08/24 05:23:52,1
02/08/24 05:24:52,0
02/08/24 05:25:52,-43
02/08/24 05:26:52,34
02/08/24 05:27:52,-3
02/08/24 05:28:52,37
02/08/24 05:29:52,14
02/08/24 05:30:52,-3
02/08/24 05:31:52,34
02/08/24 05:32:52,21
02/08/24 05:33:52,30
02/08/24 05:34:52,0
02/08/24 05:35:52,-4
02/08/24 05:36:52,4
02/08/24 05:37:52,-1
02/08/24 05:38:52,3
02/08/24 05:39:52,12
02/08/24 05:40:52,3
02/08/24 05:41:52,0
02/08/24 05:42:52,0
02/08/24 05:43:52,4
02/08/24 05:44:52,-35
02/08/24 05:45:52,53
02/08/24 05:46:52,2
02/08/24 05:47:52,-8
02/08/24 05:48:52,-17
02/08/24 05:49:52,-1
02/08/24 05:50:52,-7
02/08/24 05:51:52,0
02/08/24 05:52:52,41
02/08/24 05:53:52,-18
02/08/24 05:54:52,8
02/08/24 05:55:52,17
02/08/24 05:56:55,0
02/08/24 05:57:55,-1
02/08/24 05:58:55,22
02/08/24 05:59:55,-11
02/08/24 06:00:55,6
02/08/24 06:01:55,0
02/08/24 06:02:55,3
02/08/24 06:03:55,6
02/08/24 06:04:55,-30
02/08/24 06:05:55,-18
02/08/24 06:06:55,29
02/08/24 06:07:55,0
02/08/24 06:08:55,0
02/08/24 06:09:55,82
02/08/24 06:10:55,73
02/08/24 06:11:55,-12
02/08/24 06:12:55,0
02/08/24 06:13:55,0
02/08/24 06:14:55,4
02/08/24 06:15:55,-1
02/08/24 06:16:59,-7
02/08/24 06:17:59,51
02/08/24 06:18:59,1
02/08/24 06:19:59,25
02/08/24 06:20:59,-7
02/08/24 06:21:59,0
02/08/24 06:22:59,-17
02/08/24 06:23:59,0
02/08/24 06:24:59,0
02/08/24 06:25:59,5
02/08/24 06:26:59,31
02/08/24 06:27:59,23
02/08/24 06:28:59,0
02/08/24 06:29:59,-1
02/08/24 06:30:59,0
02/08/24 06:32:01,3
02/08/24 06:33:01,1
02/08/24 06:34:01,22
02/08/24 06:35:01,40
02/08/24 06:36:01,-11
02/08/24 06:37:01,-4
02/08/24 06:38:01,0
02/08/24 06:39:01,9
02/08/24 06:40:01,12
02/08/24 06:41:01,3
02/08/24 06:42:01,1
02/08/24 06:43:01,43
02/08/24 06:44:01,21
02/08/24 06:45:01,9
02/08/24 06:46:01,-18
02/08/24 06:47:01,8
02/08/24 06:48:01,0
02/08/24 06:49:01,2
02/08/24 06:50:01,0
02/08/24 06:51:01,26
02/08/24 06:52:01,-1
02/08/24 06:53:01,0
02/08/24 06:54:01,20
02/08/24 06:55:01,0
02/08/24 06:56:01,0
02/08/24 06:57:01,8
02/08/24 06:58:01,0
02/08/24 06:59:01,-29
02/08/24 07:00:01,8
02/08/24 07:01:01,-5
02/08/24 07:02:01,0
02/08/24 07:03:01,0
02/08/24 07:04:01,4
02/08/24 07:05:01,0
02/08/24 07:06:01,-2
02/08/24 07:07:01,0
02/08/24 07:08:01,-4
02/08/24 07:09:01,0
02/08/24 07:10:01,5
02/08/24 07:11:01,-56
02/08/24 07:12:01,4
02/08/24 07:13:01,50
02/08/24 07:14:01,4
02/08/24 07:15:01,37
02/08/24 07:16:01,3
02/08/24 07:17:01,0
02/08/24 07:18:01,16
02/08/24 07:19:01,1
02/08/24 07:20:01,16
02/08/24 07:21:01,0
02/08/24 07:22:01,10
02/08/24 07:23:01,-13
02/08/24 07:24:01,0
02/08/24 07:25:01,0
02/08/24 07:26:01,-69
02/08/24 07:27:01,-8
02/08/24 07:28:01,0
02/08/24 07:29:01,1
02/08/24 07:30:01,30
02/08/24 07:31:01,-3
02/08/24 07:32:01,-45
02/08/24 07:33:01,4
02/08/24 07:34:01,4
02/08/24 07:35:01,7
02/08/24 07:36:01,-15
02/08/24 07:37:01,-1
02/08/24 07:38:01,18
02/08/24 07:39:01,32
02/08/24 07:40:01,-11
02/08/24 07:41:59,46
02/08/24 07:43:01,0
02/08/24 07:44:01,2
02/08/24 07:45:01,-20
02/08/24 07:46:01,-4
02/08/24 07:47:01,-14
02/08/24 07:48:01,0
02/08/24 07:49:01,0
02/08/24 07:50:01,0
02/08/24 07:51:01,0
02/08/24 07:52:01,-13
02/08/24 07:53:01,21
02/08/24 07:54:01,-13
02/08/24 07:55:01,-1
02/08/24 07:56:01,-1
02/08/24 07:57:01,-3
02/08/24 07:58:01,-36
02/08/24 07:59:01,0
02/08/24 08:00:01,-18
02/08/24 08:01:01,-43
02/08/24 08:02:01,-35
02/08/24 08:03:01,-2
02/08/24 08:04:01,-2
