timestamp,Infrared to Red Signal Ratio
01/29/24 00:41:00,-3
01/29/24 00:42:00,24
01/29/24 00:43:00,27
01/29/24 00:44:00,30
01/29/24 00:45:00,0
01/29/24 00:46:00,26
01/29/24 00:47:00,0
01/29/24 00:48:00,65
01/29/24 00:49:00,34
01/29/24 00:50:00,42
01/29/24 00:51:00,0
01/29/24 00:52:00,-4
01/29/24 00:53:00,8
01/29/24 00:54:00,47
01/29/24 00:55:00,1
01/29/24 00:56:00,0
01/29/24 00:57:00,12
01/29/24 00:58:00,-1
01/29/24 00:59:00,30
01/29/24 01:00:00,2
01/29/24 01:01:00,-43
01/29/24 01:02:00,25
01/29/24 01:03:00,10
01/29/24 01:04:00,0
01/29/24 01:05:00,-3
01/29/24 01:06:00,-1
01/29/24 01:07:00,-15
01/29/24 01:08:00,0
01/29/24 01:09:00,4
01/29/24 01:10:00,-4
01/29/24 01:11:00,5
01/29/24 01:12:00,0
01/29/24 01:13:00,16
01/29/24 01:14:00,5
01/29/24 01:15:00,-1
01/29/24 01:16:00,1
01/29/24 01:17:00,-4
01/29/24 01:18:00,8
01/29/24 01:19:00,16
01/29/24 01:20:00,-6
01/29/24 01:21:00,0
01/29/24 01:22:00,-1
01/29/24 01:23:00,31
01/29/24 01:24:00,4
01/29/24 01:25:00,37
01/29/24 01:26:00,23
01/29/24 01:27:00,1
01/29/24 01:28:00,-2
01/29/24 01:29:00,21
01/29/24 01:30:00,-7
01/29/24 01:31:00,-15
01/29/24 01:32:00,-29
01/29/24 01:33:00,4
01/29/24 01:34:00,-5
01/29/24 01:35:00,0
01/29/24 01:36:00,-5
01/29/24 01:37:00,0
01/29/24 01:38:00,-51
01/29/24 01:39:00,-29
01/29/24 01:40:00,-4
01/29/24 01:41:00,0
01/29/24 01:42:00,-15
01/29/24 01:43:00,16
01/29/24 01:44:00,16
01/29/24 01:45:00,0
01/29/24 01:46:00,0
01/29/24 01:47:00,64
01/29/24 01:48:00,3
01/29/24 01:49:00,-64
01/29/24 01:50:00,-20
01/29/24 01:51:00,0
01/29/24 01:52:00,0
01/29/24 01:53:00,-10
01/29/24 01:54:00,-5
01/29/24 01:55:00,-1
01/29/24 01:56:00,0
01/29/24 01:57:00,3
01/29/24 01:58:00,0
01/29/24 01:59:00,-8
01/29/24 02:00:00,49
01/29/24 02:01:00,34
01/29/24 02:02:00,1
01/29/24 02:03:00,-3
01/29/24 02:04:00,0
01/29/24 02:05:00,21
01/29/24 02:06:00,1
01/29/24 02:07:00,15
01/29/24 02:08:00,17
01/29/24 02:09:00,-4
01/29/24 02:10:00,-1
01/29/24 02:11:00,-15
01/29/24 02:12:00,23
01/29/24 02:13:00,0
01/29/24 02:14:00,-10
01/29/24 02:15:00,73
01/29/24 02:16:00,1
01/29/24 02:17:00,6
01/29/24 02:18:00,-1
01/29/24 02:19:00,-21
01/29/24 02:20:00,-3
01/29/24 02:21:00,0
01/29/24 02:22:00,4
01/29/24 02:23:00,17
01/29/24 02:24:00,-42
01/29/24 02:25:00,17
01/29/24 02:26:00,8
01/29/24 02:27:00,-3
01/29/24 02:28:00,36
01/29/24 02:29:00,22
01/29/24 02:30:00,-4
01/29/24 02:31:00,0
01/29/24 02:32:00,4
01/29/24 02:33:00,4
01/29/24 02:34:00,-1
01/29/24 02:35:00,-6
01/29/24 02:36:00,1
01/29/24 02:37:00,-30
01/29/24 02:38:00,0
01/29/24 02:39:00,-4
01/29/24 02:40:00,0
01/29/24 02:41:00,11
01/29/24 02:42:00,13
01/29/24 02:43:00,0
01/29/24 02:44:00,9
01/29/24 02:45:00,4
01/29/24 02:46:00,27
01/29/24 02:47:00,0
01/29/24 02:48:00,8
01/29/24 02:49:00,-2
01/29/24 02:50:00,12
01/29/24 02:51:00,-8
01/29/24 02:52:00,-7
01/29/24 02:53:00,0
01/29/24 02:54:00,0
01/29/24 02:55:00,-21
01/29/24 02:56:00,-1
01/29/24 02:57:00,2
01/29/24 02:58:00,0
01/29/24 02:59:00,-4
01/29/24 03:00:00,-2
01/29/24 03:01:00,53
01/29/24 03:02:00,-8
01/29/24 03:03:00,43
01/29/24 03:04:00,-3
01/29/24 03:05:00,8
01/29/24 03:06:00,21
01/29/24 03:07:00,-38
01/29/24 03:08:00,0
01/29/24 03:09:00,-80
01/29/24 03:10:00,8
01/29/24 03:11:00,-10
01/29/24 03:12:00,-13
01/29/24 03:13:00,0
01/29/24 03:14:00,0
01/29/24 03:15:00,30
01/29/24 03:16:00,0
01/29/24 03:17:00,0
01/29/24 03:18:01,-5
01/29/24 03:19:01,-9
01/29/24 03:20:01,1
01/29/24 03:21:01,-13
01/29/24 03:22:01,-4
01/29/24 03:23:01,13
01/29/24 03:24:01,-4
01/29/24 03:25:01,2
01/29/24 03:26:01,-8
01/29/24 03:27:01,-7
01/29/24 03:28:01,0
01/29/24 03:29:01,0
01/29/24 03:30:01,0
01/29/24 03:31:01,0
01/29/24 03:32:01,0
01/29/24 03:33:01,0
01/29/24 03:34:01,-21
01/29/24 03:35:01,18
01/29/24 04:05:01,0
01/29/24 04:06:01,0
01/29/24 04:07:01,-8
01/29/24 04:08:01,-3
01/29/24 04:09:01,4
01/29/24 04:10:01,1
01/29/24 04:11:01,4
01/29/24 04:12:01,29
01/29/24 04:13:01,30
01/29/24 04:14:01,-13
01/29/24 04:15:01,14
01/29/24 04:16:01,-10
01/29/24 04:17:01,0
01/29/24 04:18:01,0
01/29/24 04:19:00,0
01/29/24 04:20:00,28
01/29/24 04:21:00,-23
01/29/24 04:22:00,17
01/29/24 04:23:00,3
01/29/24 04:24:00,-1
01/29/24 04:25:00,8
01/29/24 04:26:00,-5
01/29/24 04:27:00,0
01/29/24 04:28:00,41
01/29/24 04:29:00,0
01/29/24 04:30:00,32
01/29/24 04:31:00,12
01/29/24 04:32:00,0
01/29/24 04:33:00,5
01/29/24 04:34:01,0
01/29/24 04:35:01,-17
01/29/24 04:36:01,0
01/29/24 04:37:01,0
01/29/24 04:38:01,-21
01/29/24 04:39:01,12
01/29/24 04:40:01,-11
01/29/24 04:41:01,29
01/29/24 04:42:01,-4
01/29/24 04:43:01,-21
01/29/24 04:44:01,8
01/29/24 04:45:01,4
01/29/24 04:46:01,0
01/29/24 04:47:01,0
01/29/24 04:48:01,-9
01/29/24 04:49:01,3
01/29/24 04:50:01,-9
01/29/24 04:51:01,-2
01/29/24 04:52:01,2
01/29/24 04:53:01,-4
01/29/24 04:54:01,20
01/29/24 04:55:01,10
01/29/24 04:56:01,14
01/29/24 04:57:01,7
01/29/24 04:58:01,51
01/29/24 04:59:01,0
01/29/24 05:00:01,-18
01/29/24 05:01:01,-4
01/29/24 05:02:01,20
01/29/24 05:03:01,5
01/29/24 05:04:00,-3
01/29/24 05:05:00,0
01/29/24 05:06:00,19
01/29/24 05:07:00,-3
01/29/24 05:08:00,0
01/29/24 05:09:00,0
01/29/24 05:10:00,0
01/29/24 05:11:00,-9
01/29/24 05:12:00,63
01/29/24 05:13:00,21
01/29/24 05:14:00,-2
01/29/24 05:15:00,2
01/29/24 05:16:00,0
01/29/24 05:17:00,2
01/29/24 05:18:00,-4
01/29/24 05:19:01,56
01/29/24 05:20:01,56
01/29/24 05:21:01,0
01/29/24 05:22:01,1
01/29/24 05:23:01,7
01/29/24 05:24:01,3
01/29/24 05:25:01,-12
01/29/24 05:26:01,-1
01/29/24 05:27:01,-23
01/29/24 05:28:01,3
01/29/24 05:29:01,-1
01/29/24 05:30:01,56
01/29/24 05:31:01,0
01/29/24 05:32:01,-1
01/29/24 05:33:01,13
01/29/24 05:34:01,-14
01/29/24 05:35:01,26
01/29/24 05:36:01,-8
01/29/24 05:37:01,-23
01/29/24 05:38:01,30
01/29/24 05:39:01,17
01/29/24 05:40:01,-29
01/29/24 05:41:01,0
01/29/24 05:42:01,-13
01/29/24 05:43:01,-13
01/29/24 05:44:01,-26
01/29/24 05:45:01,-3
01/29/24 05:46:01,-3
01/29/24 05:47:01,31
01/29/24 05:48:01,41
01/29/24 05:49:01,9
01/29/24 05:50:01,46
01/29/24 05:51:01,2
01/29/24 05:52:01,4
01/29/24 05:53:01,-4
01/29/24 05:54:01,22
01/29/24 05:55:01,25
01/29/24 05:56:01,33
01/29/24 05:57:01,47
01/29/24 05:58:01,42
01/29/24 05:59:01,49
01/29/24 06:00:01,68
01/29/24 06:01:01,23
01/29/24 06:02:01,32
01/29/24 06:03:01,22
01/29/24 06:04:01,3
01/29/24 06:05:01,13
01/29/24 06:06:01,49
01/29/24 06:07:01,35
01/29/24 06:08:01,0
01/29/24 06:09:01,0
01/29/24 06:10:01,10
01/29/24 06:11:01,6
01/29/24 06:12:01,0
01/29/24 06:13:01,0
01/29/24 06:14:01,0
01/29/24 06:15:01,0
01/29/24 06:16:01,6
01/29/24 06:17:01,0
01/29/24 06:18:01,-4
01/29/24 06:19:01,-1
01/29/24 06:20:01,27
01/29/24 06:21:01,16
01/29/24 06:22:01,-6
01/29/24 06:23:01,0
01/29/24 06:24:01,30
01/29/24 06:25:01,0
01/29/24 06:26:01,4
01/29/24 06:27:01,0
01/29/24 06:28:01,-8
01/29/24 06:29:01,-56
01/29/24 06:30:01,0
01/29/24 06:31:01,-1
01/29/24 06:32:01,7
01/29/24 06:33:01,-18
01/29/24 06:34:01,-1
01/29/24 06:35:01,-8
01/29/24 06:36:01,50
01/29/24 06:37:01,17
01/29/24 06:38:01,-1
01/29/24 06:39:01,-21
01/29/24 06:40:01,5
01/29/24 06:41:01,17
01/29/24 06:42:01,-1
01/29/24 06:43:01,0
01/29/24 06:44:01,0
01/29/24 06:45:01,4
01/29/24 06:46:01,24
01/29/24 06:47:01,8
01/29/24 06:48:01,-1
01/29/24 06:49:01,4
01/29/24 06:50:01,0
01/29/24 06:51:01,-39
01/29/24 06:52:01,6
01/29/24 06:53:01,0
01/29/24 06:54:01,-4
01/29/24 06:55:01,0
01/29/24 06:56:01,-27
01/29/24 06:57:01,3
01/29/24 06:58:01,1
01/29/24 06:59:01,-4
01/29/24 07:00:01,-1
01/29/24 07:01:01,-43
01/29/24 07:02:01,4
01/29/24 07:03:01,0
01/29/24 07:04:01,0
01/29/24 07:05:01,-16
01/29/24 07:06:01,8
01/29/24 07:07:01,39
