timestamp,Infrared to Red Signal Ratio
02/14/24 00:53:00,-4
02/14/24 00:54:00,1
02/14/24 00:55:00,4
02/14/24 00:56:00,19
02/14/24 00:57:00,0
02/14/24 00:58:00,91
02/14/24 00:59:00,17
02/14/24 01:00:00,24
02/14/24 01:01:00,39
02/14/24 01:02:00,0
02/14/24 01:03:00,-2
02/14/24 01:04:00,24
02/14/24 01:05:00,3
02/14/24 01:06:00,61
02/14/24 01:07:00,3
02/14/24 01:08:00,-1
02/14/24 01:09:00,-1
02/14/24 01:10:00,0
02/14/24 01:11:00,44
02/14/24 01:12:00,8
02/14/24 01:13:00,3
02/14/24 01:14:00,-2
02/14/24 01:15:00,0
02/14/24 01:16:00,-4
02/14/24 01:17:00,0
02/14/24 01:18:00,-4
02/14/24 01:19:00,8
02/14/24 01:20:00,0
02/14/24 01:21:00,-3
02/14/24 01:22:00,10
02/14/24 01:23:00,-3
02/14/24 01:24:00,0
02/14/24 01:25:00,-7
02/14/24 01:57:00,6
02/14/24 01:58:00,17
02/14/24 01:59:00,2
02/14/24 02:00:00,4
02/14/24 02:01:00,0
02/14/24 02:02:00,-52
02/14/24 02:03:00,-52
02/14/24 02:04:00,0
02/14/24 02:05:00,8
02/14/24 02:06:00,7
02/14/24 02:07:00,39
02/14/24 02:08:00,69
02/14/24 02:09:00,0
02/14/24 02:10:00,0
02/14/24 02:11:00,26
02/14/24 02:12:00,-30
02/14/24 02:13:00,0
02/14/24 02:14:00,0
02/14/24 02:15:00,17
02/14/24 02:16:00,-2
02/14/24 02:17:00,4
02/14/24 02:18:00,-6
02/14/24 02:19:00,15
02/14/24 02:20:00,6
02/14/24 02:21:00,-78
02/14/24 02:22:00,-8
02/14/24 02:23:00,0
02/14/24 02:24:00,0
02/14/24 02:25:00,15
02/14/24 02:26:00,16
02/14/24 02:27:00,0
02/14/24 02:28:00,0
02/14/24 02:29:00,11
02/14/24 02:30:00,4
02/14/24 02:31:00,4
02/14/24 02:32:00,-37
02/14/24 02:33:00,-34
02/14/24 02:34:00,-2
02/14/24 02:35:00,0
02/14/24 02:36:00,-17
02/14/24 02:37:00,-4
02/14/24 02:38:00,7
02/14/24 02:39:00,33
02/14/24 02:40:00,-37
02/14/24 02:41:00,0
02/14/24 02:42:00,5
02/14/24 02:43:00,-49
02/14/24 02:44:00,2
02/14/24 02:45:00,4
02/14/24 02:46:00,-3
02/14/24 02:47:00,0
02/14/24 02:48:00,-21
02/14/24 02:49:00,-9
02/14/24 02:50:00,0
02/14/24 02:51:00,-47
02/14/24 02:52:00,-11
02/14/24 02:53:00,0
02/14/24 02:54:00,-6
02/14/24 02:55:00,35
02/14/24 02:56:00,0
