timestamp,Infrared to Red Signal Ratio
12/11/23 00:00:28,-17
12/11/23 00:01:28,-17
12/11/23 00:02:28,-36
12/11/23 00:03:28,-13
12/11/23 00:04:28,0
12/11/23 00:05:28,4
12/11/23 00:06:28,-30
12/11/23 00:07:28,0
12/11/23 00:08:28,-17
12/11/23 00:09:28,0
12/11/23 00:10:28,31
12/11/23 00:11:28,0
12/11/23 00:12:28,0
12/11/23 00:13:28,0
12/11/23 00:14:28,-11
12/11/23 00:15:28,-17
12/11/23 00:16:28,4
12/11/23 00:17:28,0
12/11/23 00:18:28,27
12/11/23 00:19:28,-9
12/11/23 00:20:28,0
12/11/23 00:21:28,9
12/11/23 00:22:28,11
12/11/23 00:23:28,0
12/11/23 00:24:28,24
12/11/23 00:25:28,-10
12/11/23 00:26:28,-2
12/11/23 00:27:28,-21
12/11/23 00:28:28,0
12/11/23 00:29:28,18
12/11/23 00:30:28,0
12/11/23 00:31:28,9
12/11/23 00:32:28,-1
12/11/23 00:33:28,-1
12/11/23 00:34:28,-4
12/11/23 00:35:28,0
12/11/23 00:36:28,-22
12/11/23 00:37:28,7
12/11/23 00:38:28,-2
12/11/23 00:39:28,34
12/11/23 00:40:28,-1
12/11/23 00:41:28,0
12/11/23 00:42:28,0
12/11/23 00:43:28,17
12/11/23 00:44:28,-7
12/11/23 00:45:28,-1
12/11/23 00:46:28,32
12/11/23 00:47:28,0
12/11/23 00:48:28,4
12/11/23 00:49:28,0
12/11/23 00:50:28,21
12/11/23 00:51:28,-3
12/11/23 00:52:28,-3
12/11/23 00:53:28,0
12/11/23 00:54:28,0
12/11/23 00:55:28,-1
12/11/23 00:56:28,0
12/11/23 00:57:28,0
12/11/23 00:58:28,-2
12/11/23 00:59:28,0
12/11/23 01:00:28,0
12/11/23 01:01:28,11
12/11/23 01:02:28,12
12/11/23 01:03:28,47
12/11/23 01:04:28,0
12/11/23 01:05:28,0
12/11/23 01:06:28,-8
12/11/23 01:07:28,-13
12/11/23 01:08:28,-4
12/11/23 01:09:28,0
12/11/23 01:10:28,0
12/11/23 01:11:28,-16
12/11/23 01:12:28,0
12/11/23 01:13:28,4
12/11/23 01:14:28,0
12/11/23 01:15:28,-2
12/11/23 01:16:28,4
12/11/23 01:17:28,-1
12/11/23 01:18:28,0
12/11/23 01:19:28,0
