timestamp,Infrared to Red Signal Ratio
12/02/23 00:00:01,16
12/02/23 00:01:01,13
12/02/23 00:02:01,0
12/02/23 00:03:01,0
12/02/23 00:04:01,3
12/02/23 00:05:01,26
12/02/23 00:06:01,-26
12/02/23 00:07:01,24
12/02/23 00:08:01,3
12/02/23 00:09:01,0
12/02/23 00:10:01,25
12/02/23 00:11:01,-6
12/02/23 00:12:01,0
12/02/23 00:13:01,-13
12/02/23 00:14:01,5
12/02/23 00:15:01,0
12/02/23 00:16:01,0
12/02/23 00:17:01,0
12/02/23 00:18:01,0
12/02/23 00:19:01,0
12/02/23 00:20:01,0
12/02/23 00:21:01,0
12/02/23 00:22:01,0
12/02/23 00:23:01,0
12/02/23 00:24:01,0
12/02/23 00:25:01,0
12/02/23 00:26:01,0
12/02/23 00:27:01,4
12/02/23 00:28:01,-6
12/02/23 00:29:01,0
12/02/23 00:30:01,-2
12/02/23 00:31:01,-2
12/02/23 00:32:01,-7
12/02/23 00:33:01,0
12/02/23 00:34:01,1
12/02/23 00:35:01,5
12/02/23 00:36:01,-3
12/02/23 00:37:01,-14
12/02/23 00:38:01,0
12/02/23 00:39:01,0
12/02/23 00:40:01,0
12/02/23 00:41:01,0
12/02/23 00:42:01,0
12/02/23 00:43:01,0
12/02/23 00:44:01,0
12/02/23 00:45:01,0
12/02/23 00:46:01,0
12/02/23 00:47:01,0
12/02/23 00:48:01,0
12/02/23 00:49:01,0
12/02/23 00:50:01,0
12/02/23 00:51:01,0
12/02/23 00:52:01,0
12/02/23 00:53:01,0
12/02/23 00:54:01,0
12/02/23 00:55:01,0
12/02/23 00:56:01,0
12/02/23 00:57:01,0
12/02/23 00:58:01,0
12/02/23 00:59:01,0
12/02/23 01:00:01,0
12/02/23 01:01:01,0
12/02/23 01:02:01,0
12/02/23 01:03:01,0
12/02/23 01:04:01,0
12/02/23 01:05:01,0
12/02/23 01:06:01,0
12/02/23 01:07:01,0
12/02/23 01:08:01,0
12/02/23 01:09:01,0
12/02/23 01:10:01,0
12/02/23 01:11:01,0
12/02/23 01:12:01,6
12/02/23 01:13:01,0
12/02/23 01:14:01,-5
12/02/23 01:15:01,4
12/02/23 01:16:01,55
12/02/23 01:17:01,-65
12/02/23 01:18:01,0
12/02/23 01:19:01,0
12/02/23 01:20:01,6
12/02/23 01:21:01,10
12/02/23 01:22:01,0
12/02/23 01:23:01,0
12/02/23 01:24:01,0
12/02/23 01:25:01,0
12/02/23 01:26:01,0
12/02/23 01:27:01,0
12/02/23 01:28:01,0
12/02/23 01:29:01,0
12/02/23 01:30:01,0
12/02/23 01:31:01,0
12/02/23 01:32:01,0
12/02/23 01:33:01,0
12/02/23 01:34:01,0
12/02/23 01:35:01,0
12/02/23 01:36:01,0
12/02/23 01:37:01,11
12/02/23 01:38:01,-4
12/02/23 01:39:01,-52
12/02/23 01:40:01,2
12/02/23 01:41:01,43
12/02/23 01:42:01,-9
12/02/23 01:43:01,36
12/02/23 01:44:01,-4
12/02/23 01:45:01,-1
12/02/23 01:46:01,-9
12/02/23 01:47:01,0
12/02/23 01:48:01,0
12/02/23 01:49:01,-2
12/02/23 01:50:01,-16
12/02/23 01:51:01,1
12/02/23 01:52:01,0
12/02/23 01:53:01,24
12/02/23 01:54:01,0
12/02/23 01:55:01,0
12/02/23 01:56:01,-1
12/02/23 01:57:01,22
12/02/23 01:58:01,-18
12/02/23 01:59:01,-65
12/02/23 02:00:01,-31
12/02/23 02:01:01,-27
12/02/23 02:02:01,0
12/02/23 02:03:01,46
12/02/23 02:04:01,-3
12/02/23 02:05:01,77
12/02/23 02:06:01,41
12/02/23 02:07:01,5
12/02/23 02:08:01,24
12/02/23 02:09:01,0
12/02/23 02:10:01,15
12/02/23 02:11:01,7
12/02/23 02:12:01,21
12/02/23 02:13:01,3
12/02/23 02:14:01,0
12/02/23 02:15:01,1
12/02/23 02:16:01,0
12/02/23 02:17:01,0
12/02/23 02:18:01,0
12/02/23 02:19:01,0
12/02/23 02:20:01,0
12/02/23 02:21:01,0
12/02/23 02:22:01,0
12/02/23 02:23:01,0
12/02/23 02:24:01,-13
12/02/23 02:25:01,-4
12/02/23 02:26:01,17
12/02/23 02:27:01,-13
12/02/23 02:28:01,24
12/02/23 02:29:01,32
12/02/23 02:30:01,-27
12/02/23 02:31:01,23
12/02/23 02:32:01,0
12/02/23 02:33:01,0
12/02/23 02:34:01,0
12/02/23 02:35:01,0
12/02/23 02:36:01,0
12/02/23 02:37:01,0
12/02/23 02:38:01,0
12/02/23 02:39:01,0
12/02/23 02:40:01,0
12/02/23 02:41:01,0
12/02/23 02:42:01,0
12/02/23 02:43:01,0
12/02/23 02:44:01,0
12/02/23 02:45:01,30
12/02/23 02:46:01,-2
12/02/23 02:47:01,21
12/02/23 02:48:01,0
12/02/23 02:49:01,64
12/02/23 02:50:01,23
12/02/23 02:51:01,30
12/02/23 02:52:01,-1
12/02/23 02:53:01,0
12/02/23 02:54:01,-13
12/02/23 02:55:01,0
12/02/23 02:56:01,0
12/02/23 02:57:01,2
12/02/23 02:58:01,-20
12/02/23 02:59:01,-4
12/02/23 03:00:01,10
12/02/23 03:01:01,0
12/02/23 03:02:01,14
12/02/23 03:03:01,52
12/02/23 03:04:01,1
