timestamp,Infrared to Red Signal Ratio
02/12/24 00:00:30,17
02/12/24 00:01:30,18
02/12/24 00:02:30,-9
02/12/24 00:03:30,-4
02/12/24 00:04:30,-29
02/12/24 00:05:30,0
02/12/24 00:06:30,-5
02/12/24 00:07:30,11
02/12/24 00:08:30,0
02/12/24 00:09:30,0
02/12/24 00:10:30,-26
02/12/24 00:11:30,0
02/12/24 00:12:30,26
02/12/24 00:13:30,-20
02/12/24 00:14:30,7
02/12/24 00:15:30,10
02/12/24 00:16:30,0
02/12/24 00:17:30,6
02/12/24 00:18:30,11
02/12/24 00:19:30,4
02/12/24 00:20:30,-1
02/12/24 00:21:30,0
02/12/24 00:22:30,-12
02/12/24 00:23:30,3
02/12/24 00:24:30,5
02/12/24 00:25:30,0
02/12/24 00:26:30,0
02/12/24 00:27:30,0
02/12/24 00:28:30,0
02/12/24 00:29:30,-4
02/12/24 00:30:30,1
02/12/24 00:31:30,0
02/12/24 00:32:30,-73
02/12/24 00:33:30,2
02/12/24 00:34:30,-15
02/12/24 00:35:30,-8
02/12/24 00:36:30,38
02/12/24 00:37:30,-1
02/12/24 00:38:30,4
02/12/24 00:39:30,27
02/12/24 00:40:30,0
02/12/24 00:41:30,8
02/12/24 00:42:30,1
02/12/24 00:43:30,8
02/12/24 00:44:30,13
02/12/24 00:45:30,22
02/12/24 00:46:30,0
02/12/24 00:47:30,0
02/12/24 00:48:30,-2
02/12/24 00:49:30,-20
02/12/24 00:50:30,0
02/12/24 00:51:30,0
02/12/24 00:52:30,0
02/12/24 00:53:30,9
02/12/24 00:54:30,15
02/12/24 00:55:30,1
02/12/24 00:56:30,10
02/12/24 00:57:30,-8
02/12/24 00:58:30,3
02/12/24 00:59:30,-8
02/12/24 01:00:30,9
02/12/24 01:01:30,-65
02/12/24 01:02:30,-34
02/12/24 01:03:30,-42
02/12/24 01:04:30,32
02/12/24 01:05:30,0
02/12/24 01:06:30,-8
02/12/24 01:07:30,-3
02/12/24 01:08:30,-1
02/12/24 01:09:30,-50
02/12/24 01:10:30,0
02/12/24 01:11:30,-4
02/12/24 01:12:30,-46
02/12/24 01:13:30,5
02/12/24 01:14:30,9
02/12/24 01:15:30,-86
02/12/24 01:16:30,-2
02/12/24 01:17:30,7
02/12/24 01:18:30,-2
02/12/24 01:19:30,-32
02/12/24 01:20:30,19
02/12/24 01:21:30,44
02/12/24 01:22:30,8
02/12/24 01:23:30,0
02/12/24 01:24:30,-5
02/12/24 01:25:30,-50
02/12/24 01:26:30,10
02/12/24 01:27:30,2
02/12/24 01:28:30,0
