timestamp,Infrared to Red Signal Ratio
12/26/23 00:31:00,0
12/26/23 00:32:00,0
12/26/23 00:33:03,0
12/26/23 00:34:03,0
12/26/23 00:35:03,0
12/26/23 00:36:03,0
12/26/23 00:37:03,0
12/26/23 00:38:03,0
12/26/23 00:39:03,0
12/26/23 00:40:03,0
12/26/23 00:41:03,0
12/26/23 00:42:03,0
12/26/23 00:43:03,0
12/26/23 00:44:03,0
12/26/23 00:45:03,24
12/26/23 00:46:03,0
12/26/23 00:47:03,-37
12/26/23 00:48:03,28
12/26/23 00:49:03,-26
12/26/23 00:50:03,0
12/26/23 00:51:03,0
12/26/23 00:52:03,1
12/26/23 00:53:03,0
12/26/23 00:54:03,0
12/26/23 00:55:03,2
12/26/23 00:56:03,-11
12/26/23 00:57:03,-1
12/26/23 00:58:03,20
12/26/23 00:59:03,0
12/26/23 01:00:03,2
12/26/23 01:01:03,55
12/26/23 01:02:03,2
12/26/23 01:03:03,39
12/26/23 01:04:04,25
12/26/23 01:05:04,64
12/26/23 01:06:04,8
12/26/23 01:07:04,19
12/26/23 01:08:04,-15
12/26/23 01:09:04,0
12/26/23 01:10:04,-2
12/26/23 01:11:04,-4
12/26/23 01:12:04,0
12/26/23 01:13:04,-64
12/26/23 01:14:04,0
12/26/23 01:15:04,4
12/26/23 01:16:04,19
12/26/23 01:17:04,-23
12/26/23 01:18:04,1
12/26/23 01:19:08,0
12/26/23 01:20:08,-1
12/26/23 01:21:08,0
12/26/23 01:22:08,0
12/26/23 01:23:08,8
12/26/23 01:24:08,8
12/26/23 01:25:08,30
12/26/23 01:26:08,0
12/26/23 01:27:08,6
12/26/23 01:28:08,11
12/26/23 01:29:08,0
12/26/23 01:30:08,15
12/26/23 01:31:08,0
12/26/23 01:32:08,-1
12/26/23 01:33:08,14
12/26/23 01:34:11,0
12/26/23 01:35:11,0
12/26/23 01:36:11,-13
12/26/23 01:37:11,-2
12/26/23 01:38:11,-3
12/26/23 01:39:11,0
12/26/23 01:40:11,-3
