timestamp,Infrared to Red Signal Ratio
01/14/24 00:00:37,0
01/14/24 00:01:37,0
01/14/24 00:02:37,0
01/14/24 00:03:37,24
01/14/24 00:04:39,-4
01/14/24 00:05:39,0
01/14/24 00:06:39,1
01/14/24 00:07:39,4
01/14/24 00:08:39,4
01/14/24 00:09:39,3
01/14/24 00:10:39,37
01/14/24 00:11:39,35
01/14/24 00:12:39,11
01/14/24 00:13:39,18
01/14/24 00:14:39,9
01/14/24 00:15:39,32
01/14/24 00:16:39,49
01/14/24 00:17:39,25
01/14/24 00:18:39,57
01/14/24 00:19:42,1
01/14/24 00:20:42,55
01/14/24 00:21:42,44
01/14/24 00:22:42,48
01/14/24 00:23:42,-2
01/14/24 00:24:42,0
01/14/24 00:25:42,0
01/14/24 00:26:42,0
01/14/24 00:27:42,0
01/14/24 00:28:42,5
01/14/24 00:29:42,0
01/14/24 00:30:42,25
01/14/24 00:31:42,22
01/14/24 00:32:42,0
01/14/24 00:33:42,-2
01/14/24 00:34:45,2
01/14/24 00:35:45,-13
01/14/24 00:36:45,2
01/14/24 00:37:45,0
01/14/24 00:38:45,24
01/14/24 00:39:45,-3
01/14/24 00:40:45,23
01/14/24 00:41:45,21
01/14/24 00:42:45,-54
01/14/24 00:43:45,-4
01/14/24 00:44:45,-13
01/14/24 00:45:45,-22
01/14/24 00:46:45,14
01/14/24 00:47:45,0
01/14/24 00:48:45,0
01/14/24 00:49:45,-17
01/14/24 00:50:45,2
01/14/24 00:51:45,0
01/14/24 00:52:45,0
01/14/24 00:53:45,-17
01/14/24 00:54:45,3
01/14/24 00:55:45,-12
01/14/24 00:56:45,12
01/14/24 00:57:45,-4
01/14/24 00:58:45,0
01/14/24 00:59:45,21
01/14/24 01:00:45,-14
01/14/24 01:01:45,-12
01/14/24 01:02:45,0
01/14/24 01:03:45,0
01/14/24 01:04:47,0
01/14/24 01:05:47,4
01/14/24 01:06:47,13
01/14/24 01:07:47,-30
01/14/24 01:08:47,-4
01/14/24 01:09:47,4
01/14/24 01:10:47,69
01/14/24 01:11:47,0
01/14/24 01:12:47,33
01/14/24 01:13:47,0
01/14/24 01:14:47,25
01/14/24 01:15:47,2
01/14/24 01:16:47,44
01/14/24 01:17:47,32
01/14/24 01:18:47,-8
01/14/24 01:19:47,-4
01/14/24 01:20:49,-2
01/14/24 01:21:49,1
01/14/24 01:22:49,-26
01/14/24 01:23:49,4
01/14/24 01:24:49,39
01/14/24 01:25:49,0
01/14/24 01:26:49,-3
01/14/24 01:27:49,0
01/14/24 01:28:49,-3
01/14/24 01:29:49,8
01/14/24 01:30:49,3
01/14/24 01:31:49,-17
01/14/24 01:32:49,-9
01/14/24 01:33:49,55
01/14/24 01:34:49,-8
01/14/24 01:35:50,9
01/14/24 01:36:50,-1
01/14/24 01:37:50,-10
01/14/24 01:38:50,0
01/14/24 01:39:50,-18
01/14/24 01:40:50,13
01/14/24 01:41:50,-13
01/14/24 01:42:50,-17
01/14/24 01:43:50,-11
01/14/24 01:44:50,23
01/14/24 01:45:50,-27
01/14/24 01:46:50,0
01/14/24 01:47:50,0
01/14/24 01:48:50,-26
01/14/24 01:49:50,-1
01/14/24 01:50:53,30
01/14/24 01:51:53,-34
01/14/24 01:52:53,-49
01/14/24 01:53:53,0
01/14/24 01:54:53,-13
