timestamp,Infrared to Red Signal Ratio
12/15/23 00:00:58,0
12/15/23 00:01:58,0
12/15/23 00:02:58,12
12/15/23 00:03:58,-4
12/15/23 00:04:58,2
12/15/23 00:05:58,0
12/15/23 00:06:58,12
12/15/23 00:07:58,-4
12/15/23 00:08:58,-1
12/15/23 00:09:58,13
12/15/23 00:10:58,21
12/15/23 00:11:58,-8
12/15/23 00:12:58,7
12/15/23 00:13:58,0
12/15/23 00:14:58,2
12/15/23 00:15:58,4
12/15/23 00:16:58,0
12/15/23 00:17:58,-5
12/15/23 00:18:58,0
12/15/23 00:19:58,-39
12/15/23 00:20:58,-18
12/15/23 00:21:58,0
12/15/23 00:22:58,1
12/15/23 00:23:58,-43
12/15/23 00:24:58,-10
12/15/23 00:25:58,-8
12/15/23 00:26:58,-31
12/15/23 00:27:58,60
12/15/23 00:28:58,21
12/15/23 00:29:58,32
12/15/23 00:30:58,8
12/15/23 00:31:58,34
12/15/23 00:32:58,-4
12/15/23 00:33:58,16
12/15/23 00:34:58,0
12/15/23 00:35:58,12
12/15/23 00:36:58,-11
12/15/23 00:37:58,0
12/15/23 00:38:58,0
12/15/23 00:39:58,-40
12/15/23 00:40:58,-17
12/15/23 00:41:58,1
12/15/23 00:42:58,4
12/15/23 00:43:58,2
12/15/23 00:44:58,-13
12/15/23 00:45:58,0
12/15/23 00:46:58,4
12/15/23 00:47:58,0
12/15/23 00:48:58,-14
12/15/23 00:49:58,0
12/15/23 00:50:58,0
12/15/23 00:51:58,6
12/15/23 00:52:58,0
12/15/23 00:53:58,17
12/15/23 00:54:58,36
12/15/23 00:55:58,0
12/15/23 00:56:58,-1
12/15/23 00:57:58,2
12/15/23 00:58:58,43
12/15/23 00:59:58,-3
12/15/23 01:00:58,1
12/15/23 01:01:58,3
12/15/23 01:02:58,13
12/15/23 01:03:58,-13
12/15/23 01:04:58,0
12/15/23 01:05:58,21
12/15/23 01:06:58,-25
12/15/23 01:07:58,25
12/15/23 01:08:58,37
12/15/23 01:09:58,-14
12/15/23 01:10:58,20
12/15/23 01:11:58,64
12/15/23 01:12:58,-21
12/15/23 01:13:58,0
12/15/23 01:14:58,-1
12/15/23 01:15:58,5
12/15/23 01:16:58,-3
12/15/23 01:17:58,0
12/15/23 01:18:58,0
12/15/23 01:19:58,-10
12/15/23 01:20:58,-1
12/15/23 01:21:58,-19
12/15/23 01:22:58,0
12/15/23 01:23:58,-5
12/15/23 01:24:58,0
12/15/23 01:25:58,0
12/15/23 01:26:58,-1
12/15/23 01:27:58,-24
12/15/23 01:28:58,-26
12/15/23 01:29:58,-26
12/15/23 01:30:58,-25
12/15/23 01:31:58,-2
12/15/23 01:32:58,-1
12/15/23 01:33:58,-31
12/15/23 01:34:58,-21
12/15/23 01:35:58,0
12/15/23 01:36:58,-4
12/15/23 01:37:58,-12
12/15/23 01:38:58,-13
12/15/23 01:39:58,-3
12/15/23 01:40:58,0
