timestamp,Infrared to Red Signal Ratio
12/18/23 00:00:34,0
12/18/23 00:01:34,0
12/18/23 00:02:34,0
12/18/23 00:03:34,0
12/18/23 00:04:34,0
12/18/23 00:05:34,0
12/18/23 00:06:34,0
12/18/23 00:07:34,0
12/18/23 00:08:34,0
12/18/23 00:09:34,0
12/18/23 00:10:34,0
12/18/23 00:11:36,0
12/18/23 00:12:36,0
12/18/23 00:13:36,0
12/18/23 00:14:36,0
12/18/23 00:15:36,0
12/18/23 00:16:36,0
12/18/23 00:17:36,0
12/18/23 00:18:36,0
12/18/23 00:19:36,0
12/18/23 00:20:36,0
12/18/23 00:21:36,0
12/18/23 00:22:36,0
12/18/23 00:23:36,0
12/18/23 00:24:36,0
12/18/23 00:25:36,0
12/18/23 00:26:38,0
12/18/23 00:27:38,0
12/18/23 00:28:38,0
12/18/23 00:29:38,0
12/18/23 00:30:38,0
12/18/23 00:31:38,0
12/18/23 00:32:38,0
12/18/23 00:33:38,0
12/18/23 00:34:38,0
12/18/23 00:35:38,0
12/18/23 00:36:38,0
12/18/23 00:37:38,0
12/18/23 00:38:38,0
12/18/23 00:39:38,0
12/18/23 00:40:38,0
12/18/23 00:41:40,0
12/18/23 00:42:40,0
12/18/23 00:43:40,0
12/18/23 00:44:40,0
12/18/23 00:45:40,0
12/18/23 00:46:40,0
12/18/23 00:47:40,0
12/18/23 00:48:40,0
12/18/23 00:49:40,0
12/18/23 00:50:40,0
12/18/23 00:51:40,0
12/18/23 00:52:40,0
12/18/23 00:53:40,0
12/18/23 00:54:40,0
12/18/23 00:55:40,0
12/18/23 00:56:42,0
12/18/23 00:57:42,0
12/18/23 00:58:42,0
12/18/23 00:59:42,0
12/18/23 01:00:42,0
12/18/23 01:01:42,0
12/18/23 01:02:42,0
12/18/23 01:03:42,0
12/18/23 01:04:42,0
12/18/23 01:05:42,0
12/18/23 01:06:42,0
12/18/23 01:07:42,0
12/18/23 01:08:42,0
12/18/23 01:09:42,0
12/18/23 01:10:42,0
12/18/23 01:11:42,0
