timestamp,Infrared to Red Signal Ratio
12/28/23 00:24:00,16
12/28/23 00:25:00,0
12/28/23 00:26:00,0
12/28/23 00:27:00,-16
12/28/23 00:28:00,0
12/28/23 00:29:00,0
12/28/23 00:30:00,0
12/28/23 00:31:00,0
12/28/23 00:32:00,0
12/28/23 00:33:00,0
12/28/23 00:34:00,0
12/28/23 00:35:28,0
12/28/23 00:36:28,0
12/28/23 00:37:28,0
12/28/23 00:38:28,0
12/28/23 00:39:28,0
12/28/23 00:40:28,0
12/28/23 00:41:28,0
12/28/23 00:42:28,0
12/28/23 00:43:28,5
12/28/23 00:44:28,-33
12/28/23 00:45:28,-17
12/28/23 00:46:28,0
12/28/23 00:47:28,-8
12/28/23 00:48:28,0
12/28/23 00:49:28,17
12/28/23 00:50:28,-50
12/28/23 00:51:28,-1
12/28/23 00:52:28,0
12/28/23 00:53:28,2
12/28/23 00:54:28,0
12/28/23 00:55:28,6
12/28/23 00:56:28,26
12/28/23 00:57:28,0
12/28/23 00:58:28,5
12/28/23 00:59:28,3
12/28/23 01:00:28,0
12/28/23 01:01:28,-2
12/28/23 01:02:28,-27
12/28/23 01:03:28,-3
12/28/23 01:04:28,0
12/28/23 01:05:28,-4
12/28/23 01:06:28,12
12/28/23 01:07:28,-7
12/28/23 01:08:28,-17
12/28/23 01:09:28,40
12/28/23 01:10:28,-13
12/28/23 01:11:28,7
12/28/23 01:12:28,-17
12/28/23 01:13:28,0
12/28/23 01:14:28,0
12/28/23 01:15:28,0
12/28/23 01:16:28,-26
12/28/23 01:17:28,4
12/28/23 01:18:28,-54
12/28/23 01:19:28,-13
12/28/23 01:20:28,-1
12/28/23 01:21:28,-2
12/28/23 01:22:28,-6
12/28/23 01:23:28,0
12/28/23 01:24:28,0
12/28/23 01:25:28,-1
12/28/23 01:26:28,-21
12/28/23 01:27:28,-13
12/28/23 01:28:28,0
12/28/23 01:29:28,0
12/28/23 01:30:28,-1
12/28/23 01:31:28,-17
12/28/23 01:32:28,3
12/28/23 01:33:28,2
12/28/23 01:34:28,-6
12/28/23 01:35:28,-13
12/28/23 01:36:28,-8
12/28/23 01:37:28,-8
12/28/23 01:38:28,-21
12/28/23 01:39:28,4
12/28/23 01:40:28,0
12/28/23 01:41:28,-13
12/28/23 01:42:28,-71
12/28/23 01:43:28,31
12/28/23 01:44:28,1
12/28/23 01:45:28,-42
12/28/23 01:46:28,0
12/28/23 01:47:28,8
12/28/23 01:48:28,0
12/28/23 01:49:28,0
12/28/23 01:50:28,0
12/28/23 01:51:28,0
12/28/23 01:52:28,0
12/28/23 01:53:28,0
12/28/23 01:54:28,0
12/28/23 01:55:28,0
12/28/23 01:56:28,21
12/28/23 01:57:28,-19
12/28/23 01:58:28,0
12/28/23 01:59:28,-21
12/28/23 02:00:28,-53
12/28/23 02:01:28,-22
12/28/23 02:02:28,7
12/28/23 02:03:28,-3
12/28/23 02:04:28,0
12/28/23 02:05:28,-7
12/28/23 02:06:28,-5
12/28/23 02:07:28,-13
12/28/23 02:08:28,-12
12/28/23 02:09:28,0
12/28/23 02:10:28,-9
12/28/23 02:11:28,0
12/28/23 02:12:28,26
12/28/23 02:13:28,-3
12/28/23 02:14:28,-20
12/28/23 02:15:28,-10
12/28/23 02:16:28,3
12/28/23 02:17:28,-2
12/28/23 02:18:28,1
12/28/23 02:19:28,0
12/28/23 02:20:28,5
