date_time,heart_zone_id,total_minutes
2023-12-02T16:02,FAT_BURN,1
2023-12-02T16:03,FAT_BURN,1
2023-12-02T16:04,FAT_BURN,1
2023-12-02T16:05,FAT_BURN,1
2023-12-02T16:06,FAT_BURN,1
2023-12-02T16:07,FAT_BURN,1
2023-12-02T16:08,FAT_BURN,1
2023-12-02T16:11,FAT_BURN,1
2023-12-02T16:12,FAT_BURN,1
2023-12-02T16:13,FAT_BURN,1
2023-12-02T16:15,FAT_BURN,1
2023-12-02T16:17,FAT_BURN,1
2023-12-02T16:19,FAT_BURN,1
2023-12-02T16:35,FAT_BURN,1
2023-12-02T16:36,FAT_BURN,1
2023-12-02T16:49,FAT_BURN,1
2023-12-02T16:50,FAT_BURN,1
2023-12-02T16:51,FAT_BURN,1
2023-12-02T16:53,FAT_BURN,1
2023-12-03T00:39,FAT_BURN,1
2023-12-03T10:34,FAT_BURN,1
2023-12-03T10:35,FAT_BURN,1
2023-12-03T11:35,FAT_BURN,1
2023-12-03T15:53,FAT_BURN,1
2023-12-03T15:54,FAT_BURN,1
2023-12-03T15:55,FAT_BURN,1
2023-12-03T15:57,FAT_BURN,1
2023-12-03T16:05,FAT_BURN,1
2023-12-03T16:08,FAT_BURN,1
2023-12-03T16:09,FAT_BURN,1
2023-12-03T22:06,FAT_BURN,1
2023-12-03T22:07,FAT_BURN,1
2023-12-03T22:37,FAT_BURN,1
2023-12-03T22:38,FAT_BURN,1
2023-12-03T22:39,FAT_BURN,1
2023-12-03T22:40,FAT_BURN,1
2023-12-04T14:41,FAT_BURN,1
2023-12-04T14:42,FAT_BURN,1
2023-12-04T14:45,FAT_BURN,1
2023-12-04T14:46,FAT_BURN,1
2023-12-04T14:48,FAT_BURN,1
2023-12-04T14:50,FAT_BURN,1
2023-12-04T14:51,FAT_BURN,1
2023-12-04T14:52,FAT_BURN,1
2023-12-04T14:53,FAT_BURN,1
2023-12-04T14:54,FAT_BURN,1
2023-12-04T15:10,FAT_BURN,1
2023-12-04T15:11,FAT_BURN,1
2023-12-04T18:06,FAT_BURN,1
2023-12-04T18:29,FAT_BURN,1
2023-12-04T18:30,FAT_BURN,1
2023-12-04T18:32,FAT_BURN,1
2023-12-04T18:34,FAT_BURN,1
2023-12-04T18:35,FAT_BURN,1
2023-12-05T10:51,FAT_BURN,1
2023-12-05T11:42,FAT_BURN,1
2023-12-05T11:48,FAT_BURN,1
2023-12-05T11:51,CARDIO,2
2023-12-05T11:52,FAT_BURN,1
2023-12-05T11:57,FAT_BURN,1
2023-12-05T12:07,FAT_BURN,1
2023-12-05T12:08,FAT_BURN,1
2023-12-05T12:09,FAT_BURN,1
2023-12-05T12:14,FAT_BURN,1
2023-12-05T12:16,FAT_BURN,1
2023-12-05T12:17,CARDIO,2
2023-12-05T12:18,FAT_BURN,1
2023-12-05T12:19,FAT_BURN,1
2023-12-05T12:20,FAT_BURN,1
2023-12-05T12:21,FAT_BURN,1
2023-12-05T12:22,FAT_BURN,1
2023-12-05T12:23,FAT_BURN,1
2023-12-05T12:24,FAT_BURN,1
2023-12-05T12:25,FAT_BURN,1
2023-12-05T12:26,FAT_BURN,1
2023-12-05T12:32,FAT_BURN,1
2023-12-05T12:33,FAT_BURN,1
2023-12-05T12:34,FAT_BURN,1
2023-12-05T12:41,FAT_BURN,1
2023-12-05T12:45,FAT_BURN,1
2023-12-05T14:54,FAT_BURN,1
2023-12-05T15:07,FAT_BURN,1
2023-12-05T15:08,FAT_BURN,1
2023-12-05T15:09,FAT_BURN,1
2023-12-05T15:10,FAT_BURN,1
2023-12-05T15:14,FAT_BURN,1
2023-12-05T15:15,FAT_BURN,1
2023-12-05T15:17,FAT_BURN,1
2023-12-05T15:18,FAT_BURN,1
2023-12-05T15:19,FAT_BURN,1
2023-12-05T15:20,FAT_BURN,1
2023-12-05T15:21,FAT_BURN,1
2023-12-05T15:22,FAT_BURN,1
2023-12-05T15:23,FAT_BURN,1
2023-12-05T15:24,FAT_BURN,1
2023-12-05T15:25,FAT_BURN,1
2023-12-05T15:26,FAT_BURN,1
2023-12-05T15:27,FAT_BURN,1
2023-12-05T15:28,CARDIO,2
2023-12-05T15:29,CARDIO,2
2023-12-05T20:07,FAT_BURN,1
2023-12-05T20:08,FAT_BURN,1
2023-12-05T20:09,FAT_BURN,1
2023-12-05T20:10,FAT_BURN,1
2023-12-05T22:24,FAT_BURN,1
2023-12-05T23:02,FAT_BURN,1
2023-12-05T23:03,FAT_BURN,1
2023-12-05T23:04,CARDIO,2
2023-12-05T23:05,FAT_BURN,1
2023-12-06T09:21,FAT_BURN,1
2023-12-06T09:22,FAT_BURN,1
2023-12-06T15:59,CARDIO,2
2023-12-06T16:00,CARDIO,2
2023-12-06T16:01,PEAK,2
2023-12-06T16:02,FAT_BURN,1
2023-12-06T16:03,FAT_BURN,1
2023-12-06T18:40,FAT_BURN,1
2023-12-06T18:41,CARDIO,2
2023-12-06T18:44,FAT_BURN,1
2023-12-06T18:45,FAT_BURN,1
2023-12-06T18:47,FAT_BURN,1
2023-12-06T18:48,FAT_BURN,1
2023-12-06T18:49,FAT_BURN,1
2023-12-06T18:50,FAT_BURN,1
2023-12-06T18:53,FAT_BURN,1
2023-12-06T18:54,FAT_BURN,1
2023-12-06T18:55,FAT_BURN,1
2023-12-06T19:10,FAT_BURN,1
2023-12-06T19:11,FAT_BURN,1
2023-12-06T19:47,FAT_BURN,1
2023-12-07T08:49,FAT_BURN,1
2023-12-07T08:50,FAT_BURN,1
2023-12-07T08:51,FAT_BURN,1
2023-12-07T08:54,FAT_BURN,1
2023-12-07T08:55,CARDIO,2
2023-12-07T08:56,FAT_BURN,1
2023-12-07T09:26,FAT_BURN,1
2023-12-07T09:27,FAT_BURN,1
2023-12-07T09:28,FAT_BURN,1
2023-12-07T09:30,FAT_BURN,1
2023-12-07T09:31,FAT_BURN,1
2023-12-07T09:33,FAT_BURN,1
2023-12-07T09:34,FAT_BURN,1
2023-12-07T09:38,FAT_BURN,1
2023-12-07T09:39,FAT_BURN,1
2023-12-07T09:40,FAT_BURN,1
2023-12-07T09:41,FAT_BURN,1
2023-12-07T09:42,CARDIO,2
2023-12-07T09:43,CARDIO,2
2023-12-07T09:44,FAT_BURN,1
2023-12-07T09:45,FAT_BURN,1
2023-12-07T09:49,FAT_BURN,1
2023-12-07T09:52,FAT_BURN,1
2023-12-07T09:53,FAT_BURN,1
2023-12-07T09:54,FAT_BURN,1
2023-12-07T09:55,FAT_BURN,1
2023-12-07T10:01,FAT_BURN,1
2023-12-07T10:02,CARDIO,2
2023-12-07T10:03,FAT_BURN,1
2023-12-07T10:04,FAT_BURN,1
2023-12-07T10:05,FAT_BURN,1
2023-12-07T10:06,CARDIO,2
2023-12-07T10:07,CARDIO,2
2023-12-07T10:08,FAT_BURN,1
2023-12-07T10:09,FAT_BURN,1
2023-12-07T13:24,FAT_BURN,1
2023-12-07T13:25,FAT_BURN,1
2023-12-07T13:26,FAT_BURN,1
2023-12-07T13:27,FAT_BURN,1
2023-12-07T14:08,FAT_BURN,1
2023-12-07T14:09,FAT_BURN,1
2023-12-07T14:55,FAT_BURN,1
2023-12-07T14:56,FAT_BURN,1
2023-12-07T14:57,FAT_BURN,1
2023-12-07T14:58,FAT_BURN,1
2023-12-07T14:59,FAT_BURN,1
2023-12-07T15:03,FAT_BURN,1
2023-12-07T15:04,FAT_BURN,1
2023-12-07T15:05,FAT_BURN,1
2023-12-07T15:42,FAT_BURN,1
2023-12-07T15:48,FAT_BURN,1
2023-12-07T17:42,FAT_BURN,1
2023-12-07T17:43,FAT_BURN,1
2023-12-07T17:44,FAT_BURN,1
2023-12-07T17:45,FAT_BURN,1
2023-12-07T17:46,FAT_BURN,1
2023-12-07T17:47,FAT_BURN,1
2023-12-07T17:48,FAT_BURN,1
2023-12-07T17:49,FAT_BURN,1
2023-12-07T17:50,FAT_BURN,1
2023-12-07T17:51,FAT_BURN,1
2023-12-07T18:47,FAT_BURN,1
2023-12-07T19:13,FAT_BURN,1
2023-12-07T20:08,FAT_BURN,1
2023-12-07T20:09,FAT_BURN,1
2023-12-07T20:11,FAT_BURN,1
2023-12-07T20:12,FAT_BURN,1
2023-12-07T20:13,FAT_BURN,1
2023-12-07T20:14,FAT_BURN,1
2023-12-07T20:24,FAT_BURN,1
2023-12-07T20:26,FAT_BURN,1
2023-12-07T20:27,FAT_BURN,1
2023-12-07T23:23,FAT_BURN,1
2023-12-07T23:24,FAT_BURN,1
2023-12-07T23:25,FAT_BURN,1
2023-12-07T23:26,FAT_BURN,1
2023-12-07T23:31,FAT_BURN,1
2023-12-08T08:17,FAT_BURN,1
2023-12-08T08:56,FAT_BURN,1
2023-12-08T13:41,FAT_BURN,1
2023-12-08T13:42,FAT_BURN,1
2023-12-08T13:53,FAT_BURN,1
2023-12-08T15:54,FAT_BURN,1
2023-12-08T15:55,FAT_BURN,1
2023-12-08T15:56,FAT_BURN,1
2023-12-08T15:57,FAT_BURN,1
2023-12-08T17:25,FAT_BURN,1
2023-12-08T17:26,FAT_BURN,1
2023-12-08T17:27,FAT_BURN,1
2023-12-08T17:28,FAT_BURN,1
2023-12-08T19:51,FAT_BURN,1
2023-12-08T22:21,FAT_BURN,1
2023-12-09T08:44,FAT_BURN,1
2023-12-09T08:59,FAT_BURN,1
2023-12-09T09:00,FAT_BURN,1
2023-12-09T12:46,FAT_BURN,1
2023-12-09T12:47,FAT_BURN,1
2023-12-09T12:48,FAT_BURN,1
2023-12-09T13:52,FAT_BURN,1
2023-12-09T15:24,FAT_BURN,1
2023-12-09T15:25,FAT_BURN,1
2023-12-09T16:02,FAT_BURN,1
2023-12-09T16:04,FAT_BURN,1
2023-12-09T16:05,FAT_BURN,1
2023-12-09T19:58,FAT_BURN,1
2023-12-09T20:50,FAT_BURN,1
2023-12-09T20:52,FAT_BURN,1
2023-12-10T00:28,FAT_BURN,1
2023-12-10T00:30,FAT_BURN,1
2023-12-10T00:31,CARDIO,2
2023-12-10T15:52,FAT_BURN,1
2023-12-10T15:53,FAT_BURN,1
2023-12-10T16:08,FAT_BURN,1
2023-12-10T16:15,FAT_BURN,1
2023-12-10T16:23,FAT_BURN,1
2023-12-10T16:24,FAT_BURN,1
2023-12-10T16:25,FAT_BURN,1
2023-12-10T16:26,FAT_BURN,1
2023-12-11T13:32,FAT_BURN,1
2023-12-12T15:20,FAT_BURN,1
2023-12-12T15:25,CARDIO,2
2023-12-12T15:26,FAT_BURN,1
2023-12-12T15:29,FAT_BURN,1
2023-12-12T15:44,CARDIO,2
2023-12-12T15:45,CARDIO,2
2023-12-12T15:46,FAT_BURN,1
2023-12-12T15:47,FAT_BURN,1
2023-12-12T16:18,FAT_BURN,1
2023-12-12T16:19,FAT_BURN,1
2023-12-12T16:20,CARDIO,2
2023-12-12T16:21,FAT_BURN,1
2023-12-12T16:22,CARDIO,2
2023-12-12T16:23,CARDIO,2
2023-12-12T16:24,CARDIO,2
2023-12-12T16:25,FAT_BURN,1
2023-12-12T16:32,FAT_BURN,1
2023-12-12T16:33,FAT_BURN,1
2023-12-12T16:34,FAT_BURN,1
2023-12-12T16:37,CARDIO,2
2023-12-12T16:38,CARDIO,2
2023-12-12T16:39,FAT_BURN,1
2023-12-12T16:49,FAT_BURN,1
2023-12-12T16:50,CARDIO,2
2023-12-12T16:51,FAT_BURN,1
2023-12-12T16:54,FAT_BURN,1
2023-12-12T16:55,FAT_BURN,1
2023-12-12T16:56,FAT_BURN,1
2023-12-12T16:57,FAT_BURN,1
2023-12-12T16:58,FAT_BURN,1
2023-12-12T17:02,FAT_BURN,1
2023-12-12T17:20,FAT_BURN,1
2023-12-12T17:21,FAT_BURN,1
2023-12-12T17:22,CARDIO,2
2023-12-12T17:23,FAT_BURN,1
2023-12-12T17:24,FAT_BURN,1
2023-12-12T17:29,FAT_BURN,1
2023-12-12T17:30,FAT_BURN,1
2023-12-12T17:31,FAT_BURN,1
2023-12-12T17:33,FAT_BURN,1
2023-12-12T17:34,FAT_BURN,1
2023-12-12T17:35,FAT_BURN,1
2023-12-12T17:36,FAT_BURN,1
2023-12-12T17:37,FAT_BURN,1
2023-12-12T17:38,FAT_BURN,1
2023-12-12T17:39,FAT_BURN,1
2023-12-12T17:40,FAT_BURN,1
2023-12-12T17:52,FAT_BURN,1
2023-12-12T17:53,FAT_BURN,1
2023-12-12T17:56,FAT_BURN,1
2023-12-12T19:01,FAT_BURN,1
2023-12-12T19:02,FAT_BURN,1
2023-12-12T19:03,FAT_BURN,1
2023-12-13T10:14,FAT_BURN,1
2023-12-13T10:15,FAT_BURN,1
2023-12-13T10:16,FAT_BURN,1
2023-12-13T10:17,CARDIO,2
2023-12-13T10:18,FAT_BURN,1
2023-12-13T10:19,CARDIO,2
2023-12-13T10:20,FAT_BURN,1
2023-12-13T10:56,FAT_BURN,1
2023-12-13T10:57,FAT_BURN,1
2023-12-13T10:58,FAT_BURN,1
2023-12-13T10:59,FAT_BURN,1
2023-12-13T11:01,FAT_BURN,1
2023-12-13T11:02,CARDIO,2
2023-12-13T11:03,CARDIO,2
2023-12-13T11:04,CARDIO,2
2023-12-13T11:05,FAT_BURN,1
2023-12-13T12:27,FAT_BURN,1
2023-12-13T13:24,FAT_BURN,1
2023-12-13T13:25,FAT_BURN,1
2023-12-13T13:31,FAT_BURN,1
2023-12-13T13:32,FAT_BURN,1
2023-12-13T13:33,FAT_BURN,1
2023-12-13T16:18,FAT_BURN,1
2023-12-13T16:19,FAT_BURN,1
2023-12-13T16:20,FAT_BURN,1
2023-12-13T18:21,FAT_BURN,1
2023-12-13T18:22,FAT_BURN,1
2023-12-13T18:23,FAT_BURN,1
2023-12-13T19:08,FAT_BURN,1
2023-12-13T19:09,FAT_BURN,1
2023-12-13T19:10,FAT_BURN,1
2023-12-13T19:11,FAT_BURN,1
2023-12-13T19:12,FAT_BURN,1
2023-12-13T20:56,FAT_BURN,1
2023-12-14T14:19,FAT_BURN,1
2023-12-14T14:20,FAT_BURN,1
2023-12-14T14:21,FAT_BURN,1
2023-12-14T14:22,FAT_BURN,1
2023-12-14T14:23,FAT_BURN,1
2023-12-14T14:24,FAT_BURN,1
2023-12-14T14:25,FAT_BURN,1
2023-12-14T14:26,FAT_BURN,1
2023-12-14T14:32,FAT_BURN,1
2023-12-14T14:33,FAT_BURN,1
2023-12-14T14:34,FAT_BURN,1
2023-12-14T14:35,FAT_BURN,1
2023-12-14T14:37,FAT_BURN,1
2023-12-14T14:38,FAT_BURN,1
2023-12-14T14:41,FAT_BURN,1
2023-12-14T14:42,FAT_BURN,1
2023-12-14T14:49,FAT_BURN,1
2023-12-14T14:50,FAT_BURN,1
2023-12-14T14:51,FAT_BURN,1
2023-12-14T14:52,FAT_BURN,1
2023-12-14T14:53,FAT_BURN,1
2023-12-14T14:55,FAT_BURN,1
2023-12-14T14:58,FAT_BURN,1
2023-12-14T14:59,FAT_BURN,1
2023-12-14T15:00,FAT_BURN,1
2023-12-14T15:01,FAT_BURN,1
2023-12-14T15:04,FAT_BURN,1
2023-12-14T15:05,FAT_BURN,1
2023-12-14T15:06,FAT_BURN,1
2023-12-14T15:07,FAT_BURN,1
2023-12-14T15:08,FAT_BURN,1
2023-12-14T15:10,FAT_BURN,1
2023-12-14T15:12,FAT_BURN,1
2023-12-14T15:19,FAT_BURN,1
2023-12-14T19:41,FAT_BURN,1
2023-12-14T19:46,FAT_BURN,1
2023-12-15T11:08,FAT_BURN,1
2023-12-15T11:09,FAT_BURN,1
2023-12-15T11:10,FAT_BURN,1
2023-12-15T11:11,FAT_BURN,1
2023-12-15T11:47,FAT_BURN,1
2023-12-15T11:48,FAT_BURN,1
2023-12-15T18:09,FAT_BURN,1
2023-12-15T18:11,FAT_BURN,1
2023-12-15T18:12,FAT_BURN,1
2023-12-15T18:13,FAT_BURN,1
2023-12-15T18:14,FAT_BURN,1
2023-12-15T18:15,FAT_BURN,1
2023-12-15T18:16,FAT_BURN,1
2023-12-15T18:17,FAT_BURN,1
2023-12-15T21:27,FAT_BURN,1
2023-12-15T21:28,FAT_BURN,1
2023-12-15T21:29,FAT_BURN,1
2023-12-15T21:30,FAT_BURN,1
2023-12-15T21:31,FAT_BURN,1
2023-12-15T21:32,FAT_BURN,1
2023-12-15T21:33,FAT_BURN,1
2023-12-15T21:34,FAT_BURN,1
2023-12-15T21:35,FAT_BURN,1
2023-12-15T21:36,FAT_BURN,1
2023-12-15T21:37,FAT_BURN,1
2023-12-15T21:38,FAT_BURN,1
2023-12-16T07:49,FAT_BURN,1
2023-12-16T08:19,FAT_BURN,1
2023-12-16T08:30,FAT_BURN,1
2023-12-16T09:07,FAT_BURN,1
2023-12-16T09:08,FAT_BURN,1
2023-12-16T09:24,FAT_BURN,1
2023-12-16T11:22,FAT_BURN,1
2023-12-16T11:38,FAT_BURN,1
2023-12-16T18:04,FAT_BURN,1
2023-12-16T18:05,FAT_BURN,1
2023-12-16T19:59,FAT_BURN,1
2023-12-16T20:12,FAT_BURN,1
2023-12-16T20:14,FAT_BURN,1
2023-12-16T20:15,FAT_BURN,1
2023-12-16T20:24,FAT_BURN,1
2023-12-16T20:25,FAT_BURN,1
2023-12-16T20:26,FAT_BURN,1
2023-12-16T20:27,FAT_BURN,1
2023-12-16T20:28,FAT_BURN,1
2023-12-16T20:29,FAT_BURN,1
2023-12-16T20:30,FAT_BURN,1
2023-12-16T20:31,FAT_BURN,1
2023-12-17T10:53,FAT_BURN,1
2023-12-17T10:55,FAT_BURN,1
2023-12-17T10:59,FAT_BURN,1
2023-12-17T11:00,FAT_BURN,1
2023-12-17T11:12,FAT_BURN,1
2023-12-17T11:13,FAT_BURN,1
2023-12-17T11:15,FAT_BURN,1
2023-12-17T12:45,FAT_BURN,1
2023-12-17T12:46,FAT_BURN,1
2023-12-17T12:48,FAT_BURN,1
2023-12-17T12:49,FAT_BURN,1
2023-12-17T12:50,FAT_BURN,1
2023-12-17T12:51,FAT_BURN,1
2023-12-17T12:52,FAT_BURN,1
2023-12-17T12:53,FAT_BURN,1
2023-12-18T15:22,FAT_BURN,1
2023-12-18T15:23,FAT_BURN,1
2023-12-18T15:39,FAT_BURN,1
2023-12-18T15:40,FAT_BURN,1
2023-12-18T15:42,FAT_BURN,1
2023-12-18T15:43,FAT_BURN,1
2023-12-18T15:44,FAT_BURN,1
2023-12-18T15:45,FAT_BURN,1
2023-12-18T15:51,FAT_BURN,1
2023-12-18T15:52,FAT_BURN,1
2023-12-18T15:53,FAT_BURN,1
2023-12-18T15:55,FAT_BURN,1
2023-12-18T15:57,FAT_BURN,1
2023-12-18T15:58,FAT_BURN,1
2023-12-18T16:01,FAT_BURN,1
2023-12-18T16:02,CARDIO,2
2023-12-18T16:03,FAT_BURN,1
2023-12-18T16:04,FAT_BURN,1
2023-12-18T16:05,CARDIO,2
2023-12-18T16:06,CARDIO,2
2023-12-18T16:07,CARDIO,2
2023-12-18T16:08,CARDIO,2
2023-12-18T16:09,CARDIO,2
2023-12-18T16:10,CARDIO,2
2023-12-18T16:11,FAT_BURN,1
2023-12-18T16:12,CARDIO,2
2023-12-18T16:13,FAT_BURN,1
2023-12-18T16:14,FAT_BURN,1
2023-12-18T16:15,PEAK,2
2023-12-18T16:16,CARDIO,2
2023-12-18T16:17,FAT_BURN,1
2023-12-18T16:18,FAT_BURN,1
2023-12-18T16:19,CARDIO,2
2023-12-18T16:20,FAT_BURN,1
2023-12-18T16:21,FAT_BURN,1
2023-12-18T16:22,FAT_BURN,1
2023-12-18T16:23,FAT_BURN,1
2023-12-18T16:24,FAT_BURN,1
2023-12-18T16:25,FAT_BURN,1
2023-12-18T16:26,FAT_BURN,1
2023-12-18T16:27,FAT_BURN,1
2023-12-18T16:28,FAT_BURN,1
2023-12-18T16:29,FAT_BURN,1
2023-12-18T16:30,FAT_BURN,1
2023-12-18T16:31,FAT_BURN,1
2023-12-18T16:32,CARDIO,2
2023-12-18T16:33,FAT_BURN,1
2023-12-18T16:34,FAT_BURN,1
2023-12-18T16:35,FAT_BURN,1
2023-12-18T16:46,FAT_BURN,1
2023-12-18T17:05,FAT_BURN,1
2023-12-18T17:06,FAT_BURN,1
2023-12-18T21:12,FAT_BURN,1
2023-12-18T21:13,FAT_BURN,1
2023-12-18T22:07,FAT_BURN,1
2023-12-18T22:08,FAT_BURN,1
2023-12-19T12:45,FAT_BURN,1
2023-12-19T13:50,FAT_BURN,1
2023-12-19T13:51,FAT_BURN,1
2023-12-19T13:52,FAT_BURN,1
2023-12-19T13:53,CARDIO,2
2023-12-19T13:54,FAT_BURN,1
2023-12-19T13:55,FAT_BURN,1
2023-12-19T13:56,CARDIO,2
2023-12-19T13:57,CARDIO,2
2023-12-19T13:58,CARDIO,2
2023-12-19T13:59,CARDIO,2
2023-12-19T14:00,CARDIO,2
2023-12-19T14:01,CARDIO,2
2023-12-19T14:02,CARDIO,2
2023-12-19T14:03,CARDIO,2
2023-12-19T14:04,PEAK,2
2023-12-19T14:05,CARDIO,2
2023-12-19T14:06,FAT_BURN,1
2023-12-19T14:07,CARDIO,2
2023-12-19T14:08,CARDIO,2
2023-12-19T14:09,PEAK,2
2023-12-19T14:10,PEAK,2
2023-12-19T14:11,CARDIO,2
2023-12-19T14:12,CARDIO,2
2023-12-19T14:13,FAT_BURN,1
2023-12-19T14:14,FAT_BURN,1
2023-12-19T14:15,FAT_BURN,1
2023-12-19T14:16,CARDIO,2
2023-12-19T14:17,CARDIO,2
2023-12-19T14:18,FAT_BURN,1
2023-12-19T14:19,FAT_BURN,1
2023-12-19T14:20,FAT_BURN,1
2023-12-19T14:21,FAT_BURN,1
2023-12-19T14:22,FAT_BURN,1
2023-12-19T14:23,FAT_BURN,1
2023-12-19T14:24,CARDIO,2
2023-12-19T14:25,CARDIO,2
2023-12-19T14:26,FAT_BURN,1
2023-12-19T14:27,FAT_BURN,1
2023-12-19T14:28,FAT_BURN,1
2023-12-19T14:29,FAT_BURN,1
2023-12-19T14:31,FAT_BURN,1
2023-12-19T17:39,FAT_BURN,1
2023-12-19T17:40,FAT_BURN,1
2023-12-22T12:28,FAT_BURN,1
2023-12-22T14:58,FAT_BURN,1
2023-12-22T15:07,FAT_BURN,1
2023-12-22T17:10,FAT_BURN,1
2023-12-22T17:20,FAT_BURN,1
2023-12-22T17:28,FAT_BURN,1
2023-12-22T17:29,FAT_BURN,1
2023-12-22T17:30,FAT_BURN,1
2023-12-22T17:31,FAT_BURN,1
2023-12-23T09:47,FAT_BURN,1
2023-12-23T10:17,FAT_BURN,1
2023-12-23T10:18,FAT_BURN,1
2023-12-23T10:19,FAT_BURN,1
2023-12-23T10:20,CARDIO,2
2023-12-23T10:21,FAT_BURN,1
2023-12-23T10:22,FAT_BURN,1
2023-12-23T10:23,FAT_BURN,1
2023-12-23T10:27,FAT_BURN,1
2023-12-23T10:28,FAT_BURN,1
2023-12-23T10:29,FAT_BURN,1
2023-12-23T10:30,FAT_BURN,1
2023-12-23T10:38,FAT_BURN,1
2023-12-23T11:42,FAT_BURN,1
2023-12-23T11:43,FAT_BURN,1
2023-12-23T12:00,FAT_BURN,1
2023-12-23T12:01,FAT_BURN,1
2023-12-23T12:02,FAT_BURN,1
2023-12-23T12:03,CARDIO,2
2023-12-23T12:04,FAT_BURN,1
2023-12-23T12:05,CARDIO,2
2023-12-23T12:06,FAT_BURN,1
2023-12-23T12:07,FAT_BURN,1
2023-12-23T15:25,FAT_BURN,1
2023-12-23T15:26,FAT_BURN,1
2023-12-23T15:43,FAT_BURN,1
2023-12-23T15:44,FAT_BURN,1
2023-12-23T17:22,FAT_BURN,1
2023-12-23T17:23,FAT_BURN,1
2023-12-23T17:24,FAT_BURN,1
2023-12-23T17:25,FAT_BURN,1
2023-12-23T17:26,FAT_BURN,1
2023-12-23T17:27,FAT_BURN,1
2023-12-23T18:14,FAT_BURN,1
2023-12-23T18:15,FAT_BURN,1
2023-12-23T21:20,FAT_BURN,1
2023-12-23T21:27,FAT_BURN,1
2023-12-23T21:28,FAT_BURN,1
2023-12-23T21:30,FAT_BURN,1
2023-12-23T21:32,FAT_BURN,1
2023-12-23T21:35,FAT_BURN,1
2023-12-23T21:36,FAT_BURN,1
2023-12-23T21:38,FAT_BURN,1
2023-12-23T21:39,FAT_BURN,1
2023-12-23T21:40,FAT_BURN,1
2023-12-23T21:45,FAT_BURN,1
2023-12-23T21:46,FAT_BURN,1
2023-12-23T21:49,FAT_BURN,1
2023-12-23T21:50,FAT_BURN,1
2023-12-23T21:51,FAT_BURN,1
2023-12-23T21:56,FAT_BURN,1
2023-12-23T21:57,FAT_BURN,1
2023-12-23T21:58,FAT_BURN,1
2023-12-23T21:59,FAT_BURN,1
2023-12-23T22:00,FAT_BURN,1
2023-12-23T22:05,FAT_BURN,1
2023-12-23T22:06,FAT_BURN,1
2023-12-23T22:13,FAT_BURN,1
2023-12-23T22:14,FAT_BURN,1
2023-12-23T22:15,FAT_BURN,1
2023-12-23T22:17,FAT_BURN,1
2023-12-23T22:18,FAT_BURN,1
2023-12-23T22:28,FAT_BURN,1
2023-12-23T22:29,FAT_BURN,1
2023-12-24T09:37,FAT_BURN,1
2023-12-24T09:38,FAT_BURN,1
2023-12-24T09:41,FAT_BURN,1
2023-12-24T10:47,FAT_BURN,1
2023-12-24T10:48,FAT_BURN,1
2023-12-24T11:19,FAT_BURN,1
2023-12-24T11:23,FAT_BURN,1
2023-12-24T11:24,FAT_BURN,1
2023-12-24T11:25,FAT_BURN,1
2023-12-24T11:26,FAT_BURN,1
2023-12-24T11:29,FAT_BURN,1
2023-12-24T11:30,FAT_BURN,1
2023-12-24T11:31,FAT_BURN,1
2023-12-24T11:32,FAT_BURN,1
