recorded_time,temperature,sensor_type
2023-12-25T00:00,-2.1018881255585384,UNKNOWN
2023-12-25T00:01,-2.0018881255585406,UNKNOWN
2023-12-25T00:02,-2.20188812555854,UNKNOWN
2023-12-25T00:03,-2.20188812555854,UNKNOWN
2023-12-25T00:04,-2.20188812555854,UNKNOWN
2023-12-25T00:05,-2.1018881255585384,UNKNOWN
2023-12-25T00:06,-2.20188812555854,UNKNOWN
2023-12-25T00:07,-2.20188812555854,UNKNOWN
2023-12-25T00:08,-2.5018881255585406,UNKNOWN
2023-12-25T00:09,-2.6018881255585384,UNKNOWN
2023-12-25T00:10,-2.70188812555854,UNKNOWN
2023-12-25T00:11,-2.8018881255585413,UNKNOWN
2023-12-25T00:12,-2.901888125558539,UNKNOWN
2023-12-25T00:13,-2.8018881255585413,UNKNOWN
2023-12-25T00:14,-2.8018881255585413,UNKNOWN
2023-12-25T00:15,-2.8018881255585413,UNKNOWN
2023-12-25T00:16,-2.901888125558539,UNKNOWN
2023-12-25T00:17,-2.8018881255585413,UNKNOWN
2023-12-25T00:18,-2.8018881255585413,UNKNOWN
2023-12-25T00:19,-2.70188812555854,UNKNOWN
2023-12-25T00:20,-2.6018881255585384,UNKNOWN
2023-12-25T00:21,-2.6018881255585384,UNKNOWN
2023-12-25T00:22,-2.5018881255585406,UNKNOWN
2023-12-25T00:23,-2.5018881255585406,UNKNOWN
2023-12-25T00:24,-2.5018881255585406,UNKNOWN
2023-12-25T00:25,-2.5018881255585406,UNKNOWN
2023-12-25T00:26,-2.20188812555854,UNKNOWN
2023-12-25T00:27,-2.20188812555854,UNKNOWN
2023-12-25T00:28,-2.1018881255585384,UNKNOWN
2023-12-25T00:29,-2.20188812555854,UNKNOWN
2023-12-25T00:30,-2.20188812555854,UNKNOWN
2023-12-25T00:31,-2.20188812555854,UNKNOWN
2023-12-25T00:32,-2.20188812555854,UNKNOWN
2023-12-25T00:33,-2.401888125558539,UNKNOWN
2023-12-25T00:34,-2.401888125558539,UNKNOWN
2023-12-25T00:35,-2.401888125558539,UNKNOWN
2023-12-25T00:36,-2.5018881255585406,UNKNOWN
2023-12-25T00:37,-2.6018881255585384,UNKNOWN
2023-12-25T00:38,-2.70188812555854,UNKNOWN
2023-12-25T00:39,-2.8018881255585413,UNKNOWN
2023-12-25T00:40,-2.901888125558539,UNKNOWN
2023-12-25T00:41,-3.1018881255585384,UNKNOWN
2023-12-25T00:42,-3.401888125558539,UNKNOWN
2023-12-25T00:43,-3.5018881255585406,UNKNOWN
2023-12-25T00:44,-3.8018881255585413,UNKNOWN
2023-12-25T00:45,-3.901888125558539,UNKNOWN
2023-12-25T00:46,-4.001888125558541,UNKNOWN
2023-12-25T00:47,-4.101888125558538,UNKNOWN
2023-12-25T00:48,-4.20188812555854,UNKNOWN
2023-12-25T00:49,-4.20188812555854,UNKNOWN
2023-12-25T00:50,-4.301888125558541,UNKNOWN
2023-12-25T00:51,-4.301888125558541,UNKNOWN
2023-12-25T00:52,-4.301888125558541,UNKNOWN
2023-12-25T00:53,-4.301888125558541,UNKNOWN
2023-12-25T00:54,-4.301888125558541,UNKNOWN
2023-12-25T00:55,-4.301888125558541,UNKNOWN
2023-12-25T00:56,-4.301888125558541,UNKNOWN
2023-12-25T00:57,-4.301888125558541,UNKNOWN
2023-12-25T00:58,-4.301888125558541,UNKNOWN
2023-12-25T00:59,-4.401888125558539,UNKNOWN
2023-12-25T01:00,-4.501888125558541,UNKNOWN
2023-12-25T01:01,-4.601888125558538,UNKNOWN
2023-12-25T01:02,-4.70188812555854,UNKNOWN
2023-12-25T01:03,-4.70188812555854,UNKNOWN
2023-12-25T01:04,-4.70188812555854,UNKNOWN
2023-12-25T01:05,-4.401888125558539,UNKNOWN
2023-12-25T01:06,-4.20188812555854,UNKNOWN
2023-12-25T01:07,-3.70188812555854,UNKNOWN
2023-12-25T01:08,-3.6018881255585384,UNKNOWN
2023-12-25T01:09,-3.8018881255585413,UNKNOWN
2023-12-25T01:10,-3.901888125558539,UNKNOWN
2023-12-25T01:12,-4.001888125558541,UNKNOWN
2023-12-25T01:13,-4.20188812555854,UNKNOWN
2023-12-25T01:14,-4.301888125558541,UNKNOWN
2023-12-25T01:15,-4.301888125558541,UNKNOWN
2023-12-25T01:16,-4.20188812555854,UNKNOWN
2023-12-25T01:17,-4.20188812555854,UNKNOWN
2023-12-25T01:18,-4.301888125558541,UNKNOWN
2023-12-25T01:19,-4.401888125558539,UNKNOWN
2023-12-25T01:20,-4.401888125558539,UNKNOWN
2023-12-25T01:21,-4.401888125558539,UNKNOWN
2023-12-25T01:22,-4.401888125558539,UNKNOWN
2023-12-25T01:23,-4.401888125558539,UNKNOWN
2023-12-25T01:24,-4.101888125558538,UNKNOWN
2023-12-25T01:25,-4.301888125558541,UNKNOWN
2023-12-25T01:26,-4.501888125558541,UNKNOWN
2023-12-25T01:27,-4.601888125558538,UNKNOWN
2023-12-25T01:28,-4.601888125558538,UNKNOWN
2023-12-25T01:29,-4.401888125558539,UNKNOWN
2023-12-25T01:30,-4.20188812555854,UNKNOWN
2023-12-25T01:31,-4.001888125558541,UNKNOWN
2023-12-25T01:32,-3.8018881255585413,UNKNOWN
2023-12-25T01:33,-3.70188812555854,UNKNOWN
2023-12-25T01:34,-3.5018881255585406,UNKNOWN
2023-12-25T01:35,-3.401888125558539,UNKNOWN
2023-12-25T01:36,-3.5018881255585406,UNKNOWN
2023-12-25T01:37,-3.5018881255585406,UNKNOWN
2023-12-25T01:38,-3.401888125558539,UNKNOWN
2023-12-25T01:39,-3.3018881255585413,UNKNOWN
2023-12-25T01:40,-3.20188812555854,UNKNOWN
2023-12-25T01:41,-3.20188812555854,UNKNOWN
2023-12-25T01:42,-3.0018881255585406,UNKNOWN
2023-12-25T01:43,-2.8018881255585413,UNKNOWN
2023-12-25T01:44,-2.5018881255585406,UNKNOWN
2023-12-25T01:45,-2.5018881255585406,UNKNOWN
2023-12-25T01:46,-2.70188812555854,UNKNOWN
2023-12-25T01:47,-3.0018881255585406,UNKNOWN
2023-12-25T01:48,-2.8018881255585413,UNKNOWN
2023-12-25T01:49,-2.6018881255585384,UNKNOWN
2023-12-25T01:50,-2.401888125558539,UNKNOWN
2023-12-25T01:51,-2.20188812555854,UNKNOWN
2023-12-25T01:52,-2.0018881255585406,UNKNOWN
2023-12-25T01:53,-1.9018881255585391,UNKNOWN
