recorded_time,temperature,sensor_type
2024-01-11T00:00,-3.589019810904631,UNKNOWN
2024-01-11T00:01,-3.589019810904631,UNKNOWN
2024-01-11T00:02,-3.589019810904631,UNKNOWN
2024-01-11T00:03,-3.589019810904631,UNKNOWN
2024-01-11T00:04,-3.589019810904631,UNKNOWN
2024-01-11T00:05,-3.689019810904629,UNKNOWN
2024-01-11T00:06,-3.689019810904629,UNKNOWN
2024-01-11T00:07,-3.7890198109046302,UNKNOWN
2024-01-11T00:08,-3.7890198109046302,UNKNOWN
2024-01-11T00:09,-3.7890198109046302,UNKNOWN
2024-01-11T00:10,-3.7890198109046302,UNKNOWN
2024-01-11T00:11,-3.689019810904629,UNKNOWN
2024-01-11T00:12,-3.689019810904629,UNKNOWN
2024-01-11T00:13,-3.689019810904629,UNKNOWN
2024-01-11T00:14,-3.689019810904629,UNKNOWN
2024-01-11T00:15,-3.889019810904628,UNKNOWN
2024-01-11T00:16,-3.889019810904628,UNKNOWN
2024-01-11T00:17,-3.7890198109046302,UNKNOWN
2024-01-11T00:18,-3.589019810904631,UNKNOWN
2024-01-11T00:19,-3.2890198109046302,UNKNOWN
2024-01-11T00:20,-2.889019810904628,UNKNOWN
2024-01-11T00:21,-2.4890198109046295,UNKNOWN
2024-01-11T00:22,-2.189019810904629,UNKNOWN
2024-01-11T00:23,-1.8890198109046281,UNKNOWN
2024-01-11T00:24,-1.589019810904631,UNKNOWN
2024-01-11T00:25,-1.3890198109046281,UNKNOWN
2024-01-11T00:26,-1.1890198109046288,UNKNOWN
2024-01-11T00:27,-0.9890198109046295,UNKNOWN
2024-01-11T00:28,-0.6890198109046324,UNKNOWN
2024-01-11T00:29,-0.48901981090462954,UNKNOWN
2024-01-11T00:30,-0.3890198109046281,UNKNOWN
2024-01-11T00:31,-0.18901981090463238,UNKNOWN
2024-01-11T00:32,-0.08901981090463096,UNKNOWN
2024-01-11T00:33,0.010980189095370463,UNKNOWN
2024-01-11T00:34,0.010980189095370463,UNKNOWN
2024-01-11T00:35,0.11098018909537188,UNKNOWN
2024-01-11T00:36,0.2109801890953733,UNKNOWN
2024-01-11T00:37,0.11098018909537188,UNKNOWN
2024-01-11T00:38,0.11098018909537188,UNKNOWN
2024-01-11T00:39,0.2109801890953733,UNKNOWN
2024-01-11T00:40,0.2109801890953733,UNKNOWN
2024-01-11T00:41,0.2109801890953733,UNKNOWN
2024-01-11T00:42,0.3109801890953676,UNKNOWN
2024-01-11T00:43,0.3109801890953676,UNKNOWN
2024-01-11T00:44,0.41098018909536904,UNKNOWN
2024-01-11T00:45,0.5109801890953705,UNKNOWN
2024-01-11T00:46,0.6109801890953719,UNKNOWN
2024-01-11T00:47,0.6109801890953719,UNKNOWN
2024-01-11T00:48,0.7109801890953733,UNKNOWN
2024-01-11T00:49,0.6109801890953719,UNKNOWN
2024-01-11T00:50,0.5109801890953705,UNKNOWN
2024-01-11T00:51,0.41098018909536904,UNKNOWN
2024-01-11T00:52,0.3109801890953676,UNKNOWN
2024-01-11T00:53,0.3109801890953676,UNKNOWN
2024-01-11T00:54,0.3109801890953676,UNKNOWN
2024-01-11T00:55,0.41098018909536904,UNKNOWN
2024-01-11T00:56,0.5109801890953705,UNKNOWN
2024-01-11T00:57,0.6109801890953719,UNKNOWN
2024-01-11T00:58,0.3109801890953676,UNKNOWN
2024-01-11T00:59,-0.18901981090463238,UNKNOWN
2024-01-11T01:00,-0.7890198109046267,UNKNOWN
2024-01-11T01:01,-1.3890198109046281,UNKNOWN
2024-01-11T01:02,-1.8890198109046281,UNKNOWN
2024-01-11T01:03,-2.389019810904628,UNKNOWN
2024-01-11T01:04,-2.689019810904629,UNKNOWN
2024-01-11T01:05,-2.889019810904628,UNKNOWN
2024-01-11T01:06,-3.089019810904631,UNKNOWN
2024-01-11T01:07,-3.2890198109046302,UNKNOWN
2024-01-11T01:08,-3.389019810904628,UNKNOWN
2024-01-11T01:09,-3.589019810904631,UNKNOWN
2024-01-11T01:10,-3.589019810904631,UNKNOWN
2024-01-11T01:11,-3.589019810904631,UNKNOWN
2024-01-11T01:12,-3.589019810904631,UNKNOWN
2024-01-11T01:13,-3.689019810904629,UNKNOWN
2024-01-11T01:14,-3.7890198109046302,UNKNOWN
2024-01-11T01:15,-3.689019810904629,UNKNOWN
2024-01-11T01:16,-2.2890198109046302,UNKNOWN
2024-01-11T01:17,-1.7890198109046302,UNKNOWN
2024-01-11T01:18,-1.4890198109046295,UNKNOWN
2024-01-11T01:19,-1.2890198109046302,UNKNOWN
2024-01-11T01:20,-1.089019810904631,UNKNOWN
2024-01-11T01:21,-0.9890198109046295,UNKNOWN
2024-01-11T01:22,-0.8890198109046281,UNKNOWN
2024-01-11T01:23,-0.8890198109046281,UNKNOWN
2024-01-11T01:24,-0.7890198109046267,UNKNOWN
2024-01-11T01:25,-0.6890198109046324,UNKNOWN
2024-01-11T01:26,-0.48901981090462954,UNKNOWN
2024-01-11T01:27,-0.3890198109046281,UNKNOWN
2024-01-11T01:28,-0.2890198109046267,UNKNOWN
2024-01-11T01:29,-0.18901981090463238,UNKNOWN
2024-01-11T01:30,-0.18901981090463238,UNKNOWN
2024-01-11T01:31,-0.18901981090463238,UNKNOWN
2024-01-11T01:32,-0.08901981090463096,UNKNOWN
2024-01-11T01:33,-0.48901981090462954,UNKNOWN
2024-01-11T01:34,-1.089019810904631,UNKNOWN
2024-01-11T01:35,-0.9890198109046295,UNKNOWN
