recorded_time,temperature,sensor_type
2023-12-10T00:00,-1.2410416666666677,UNKNOWN
2023-12-10T00:01,-1.3410416666666691,UNKNOWN
2023-12-10T00:02,-1.3410416666666691,UNKNOWN
2023-12-10T00:03,-1.441041666666667,UNKNOWN
2023-12-10T00:04,-1.6410416666666663,UNKNOWN
2023-12-10T00:05,-1.7410416666666677,UNKNOWN
2023-12-10T00:06,-1.8410416666666691,UNKNOWN
2023-12-10T00:07,-1.941041666666667,UNKNOWN
2023-12-10T00:08,-2.0410416666666684,UNKNOWN
2023-12-10T00:09,-2.1410416666666663,UNKNOWN
2023-12-10T00:10,-2.2410416666666677,UNKNOWN
2023-12-10T00:11,-2.2410416666666677,UNKNOWN
2023-12-10T00:12,-2.2410416666666677,UNKNOWN
2023-12-10T00:13,-2.1410416666666663,UNKNOWN
2023-12-10T00:14,-2.2410416666666677,UNKNOWN
2023-12-10T00:15,-2.1410416666666663,UNKNOWN
2023-12-10T00:16,-2.1410416666666663,UNKNOWN
2023-12-10T00:17,-2.1410416666666663,UNKNOWN
2023-12-10T00:18,-2.2410416666666677,UNKNOWN
2023-12-10T00:19,-2.2410416666666677,UNKNOWN
2023-12-10T00:20,-2.441041666666667,UNKNOWN
2023-12-10T00:21,-2.5410416666666684,UNKNOWN
2023-12-10T00:22,-2.6410416666666663,UNKNOWN
2023-12-10T00:23,-2.7410416666666677,UNKNOWN
2023-12-10T00:24,-2.941041666666667,UNKNOWN
2023-12-10T00:25,-3.0410416666666684,UNKNOWN
2023-12-10T00:26,-3.0410416666666684,UNKNOWN
2023-12-10T00:27,-3.0410416666666684,UNKNOWN
2023-12-10T00:28,-3.1410416666666663,UNKNOWN
2023-12-10T00:29,-3.341041666666669,UNKNOWN
2023-12-10T00:30,-3.6410416666666663,UNKNOWN
2023-12-10T00:31,-3.841041666666669,UNKNOWN
2023-12-10T00:32,-4.041041666666668,UNKNOWN
2023-12-10T00:33,-4.241041666666668,UNKNOWN
2023-12-10T00:34,-4.341041666666669,UNKNOWN
2023-12-10T00:35,-4.441041666666667,UNKNOWN
2023-12-10T00:36,-4.541041666666668,UNKNOWN
2023-12-10T00:37,-4.641041666666666,UNKNOWN
2023-12-10T00:38,-4.741041666666668,UNKNOWN
2023-12-10T00:39,-4.841041666666669,UNKNOWN
2023-12-10T00:40,-4.741041666666668,UNKNOWN
2023-12-10T00:41,-4.841041666666669,UNKNOWN
2023-12-10T00:42,-4.841041666666669,UNKNOWN
2023-12-10T00:43,-4.841041666666669,UNKNOWN
2023-12-10T00:44,-4.641041666666666,UNKNOWN
2023-12-10T00:45,-4.341041666666669,UNKNOWN
2023-12-10T00:46,-4.041041666666668,UNKNOWN
2023-12-10T00:47,-3.6410416666666663,UNKNOWN
2023-12-10T00:48,-3.341041666666669,UNKNOWN
2023-12-10T00:49,-3.2410416666666677,UNKNOWN
2023-12-10T00:50,-3.0410416666666684,UNKNOWN
2023-12-10T00:51,-2.941041666666667,UNKNOWN
2023-12-10T00:52,-2.941041666666667,UNKNOWN
2023-12-10T00:53,-2.841041666666669,UNKNOWN
2023-12-10T00:54,-2.841041666666669,UNKNOWN
2023-12-10T00:55,-2.841041666666669,UNKNOWN
2023-12-10T00:56,-2.841041666666669,UNKNOWN
2023-12-10T00:57,-2.841041666666669,UNKNOWN
2023-12-10T00:58,-2.941041666666667,UNKNOWN
2023-12-10T00:59,-3.0410416666666684,UNKNOWN
2023-12-10T01:00,-2.941041666666667,UNKNOWN
2023-12-10T01:01,-2.941041666666667,UNKNOWN
2023-12-10T01:02,-2.841041666666669,UNKNOWN
2023-12-10T01:03,-2.841041666666669,UNKNOWN
2023-12-10T01:04,-2.7410416666666677,UNKNOWN
2023-12-10T01:05,-2.841041666666669,UNKNOWN
2023-12-10T01:06,-2.941041666666667,UNKNOWN
2023-12-10T01:07,-3.0410416666666684,UNKNOWN
2023-12-10T01:08,-3.0410416666666684,UNKNOWN
2023-12-10T01:09,-3.0410416666666684,UNKNOWN
2023-12-10T01:10,-3.1410416666666663,UNKNOWN
2023-12-10T01:11,-3.2410416666666677,UNKNOWN
2023-12-10T01:12,-3.2410416666666677,UNKNOWN
2023-12-10T01:13,-3.2410416666666677,UNKNOWN
2023-12-10T01:14,-3.2410416666666677,UNKNOWN
2023-12-10T01:15,-3.341041666666669,UNKNOWN
2023-12-10T01:16,-3.5410416666666684,UNKNOWN
2023-12-10T01:17,-3.841041666666669,UNKNOWN
2023-12-10T01:18,-3.841041666666669,UNKNOWN
2023-12-10T01:19,-3.941041666666667,UNKNOWN
2023-12-10T01:20,-3.941041666666667,UNKNOWN
2023-12-10T01:21,-3.841041666666669,UNKNOWN
2023-12-10T01:22,-3.841041666666669,UNKNOWN
2023-12-10T01:23,-3.841041666666669,UNKNOWN
2023-12-10T01:24,-3.841041666666669,UNKNOWN
2023-12-10T01:25,-3.841041666666669,UNKNOWN
2023-12-10T01:26,-3.841041666666669,UNKNOWN
2023-12-10T01:27,-3.841041666666669,UNKNOWN
2023-12-10T01:28,-3.841041666666669,UNKNOWN
2023-12-10T01:29,-3.841041666666669,UNKNOWN
2023-12-10T01:30,-3.841041666666669,UNKNOWN
2023-12-10T01:31,-3.6410416666666663,UNKNOWN
2023-12-10T01:32,-3.5410416666666684,UNKNOWN
2023-12-10T01:33,-3.341041666666669,UNKNOWN
2023-12-10T01:34,-3.2410416666666677,UNKNOWN
2023-12-10T01:35,-3.2410416666666677,UNKNOWN
2023-12-10T01:36,-3.2410416666666677,UNKNOWN
2023-12-10T01:37,-3.341041666666669,UNKNOWN
2023-12-10T01:38,-3.441041666666667,UNKNOWN
2023-12-10T01:39,-3.5410416666666684,UNKNOWN
2023-12-10T01:40,-3.7410416666666677,UNKNOWN
2023-12-10T01:41,-3.5410416666666684,UNKNOWN
2023-12-10T01:42,-3.441041666666667,UNKNOWN
2023-12-10T01:43,-3.5410416666666684,UNKNOWN
2023-12-10T01:44,-3.6410416666666663,UNKNOWN
2023-12-10T01:45,-3.7410416666666677,UNKNOWN
2023-12-10T01:46,-3.841041666666669,UNKNOWN
2023-12-10T01:47,-4.041041666666668,UNKNOWN
2023-12-10T01:48,-4.441041666666667,UNKNOWN
2023-12-10T01:49,-4.641041666666666,UNKNOWN
2023-12-10T01:50,-4.641041666666666,UNKNOWN
2023-12-10T01:52,-4.641041666666666,UNKNOWN
2023-12-10T01:53,-4.541041666666668,UNKNOWN
2023-12-10T01:54,-4.541041666666668,UNKNOWN
2023-12-10T01:55,-4.641041666666666,UNKNOWN
2023-12-10T01:56,-4.641041666666666,UNKNOWN
2023-12-10T01:57,-4.441041666666667,UNKNOWN
2023-12-10T01:58,-4.441041666666667,UNKNOWN
2023-12-10T01:59,-4.341041666666669,UNKNOWN
2023-12-10T02:00,-4.341041666666669,UNKNOWN
2023-12-10T02:01,-4.241041666666668,UNKNOWN
2023-12-10T02:02,-4.341041666666669,UNKNOWN
2023-12-10T02:03,-4.441041666666667,UNKNOWN
2023-12-10T02:04,-4.541041666666668,UNKNOWN
2023-12-10T02:05,-4.441041666666667,UNKNOWN
2023-12-10T02:06,-4.341041666666669,UNKNOWN
2023-12-10T02:07,-4.641041666666666,UNKNOWN
2023-12-10T02:08,-4.841041666666669,UNKNOWN
2023-12-10T02:09,-4.941041666666667,UNKNOWN
2023-12-10T02:10,-5.141041666666666,UNKNOWN
2023-12-10T02:11,-5.041041666666668,UNKNOWN
2023-12-10T02:12,-4.941041666666667,UNKNOWN
2023-12-10T02:13,-4.641041666666666,UNKNOWN
2023-12-10T02:14,-4.141041666666666,UNKNOWN
2023-12-10T02:15,-3.7410416666666677,UNKNOWN
2023-12-10T02:16,-3.0410416666666684,UNKNOWN
2023-12-10T02:17,-2.7410416666666677,UNKNOWN
2023-12-10T02:18,-2.5410416666666684,UNKNOWN
2023-12-10T02:19,-2.2410416666666677,UNKNOWN
2023-12-10T02:20,-2.1410416666666663,UNKNOWN
2023-12-10T02:21,-2.0410416666666684,UNKNOWN
2023-12-10T02:22,-1.8410416666666691,UNKNOWN
2023-12-10T02:23,-1.7410416666666677,UNKNOWN
2023-12-10T02:24,-1.7410416666666677,UNKNOWN
2023-12-10T02:25,-2.0410416666666684,UNKNOWN
2023-12-10T02:26,-2.5410416666666684,UNKNOWN
2023-12-10T02:27,-2.7410416666666677,UNKNOWN
2023-12-10T02:28,-2.341041666666669,UNKNOWN
2023-12-10T02:29,-1.941041666666667,UNKNOWN
2023-12-10T02:30,-1.6410416666666663,UNKNOWN
2023-12-10T02:31,-1.3410416666666691,UNKNOWN
2023-12-10T02:32,-1.0410416666666649,UNKNOWN
2023-12-10T02:33,-0.8410416666666691,UNKNOWN
2023-12-10T02:34,-0.6410416666666663,UNKNOWN
2023-12-10T02:35,-0.44104166666667055,UNKNOWN
2023-12-10T02:36,-0.34104166666666913,UNKNOWN
2023-12-10T02:37,-0.1410416666666663,UNKNOWN
2023-12-10T02:38,-0.04104166666666487,UNKNOWN
2023-12-10T02:39,0.05895833333332945,UNKNOWN
2023-12-10T02:40,0.2589583333333323,UNKNOWN
2023-12-10T02:41,0.3589583333333337,UNKNOWN
2023-12-10T02:42,0.45895833333333513,UNKNOWN
2023-12-10T02:43,0.5589583333333294,UNKNOWN
2023-12-10T02:44,0.5589583333333294,UNKNOWN
2023-12-10T02:45,0.5589583333333294,UNKNOWN
2023-12-10T02:46,0.5589583333333294,UNKNOWN
2023-12-10T02:47,0.5589583333333294,UNKNOWN
2023-12-10T02:48,0.5589583333333294,UNKNOWN
2023-12-10T02:49,0.5589583333333294,UNKNOWN
2023-12-10T02:50,0.6589583333333309,UNKNOWN
2023-12-10T02:51,0.6589583333333309,UNKNOWN
2023-12-10T02:52,0.7589583333333323,UNKNOWN
2023-12-10T02:53,0.7589583333333323,UNKNOWN
2023-12-10T02:54,0.8589583333333337,UNKNOWN
2023-12-10T02:55,0.8589583333333337,UNKNOWN
2023-12-10T02:56,0.8589583333333337,UNKNOWN
2023-12-10T02:57,0.8589583333333337,UNKNOWN
2023-12-10T02:58,0.9589583333333351,UNKNOWN
2023-12-10T02:59,0.9589583333333351,UNKNOWN
2023-12-10T03:00,1.0589583333333294,UNKNOWN
2023-12-10T03:01,1.0589583333333294,UNKNOWN
2023-12-10T03:02,1.0589583333333294,UNKNOWN
2023-12-10T03:03,1.0589583333333294,UNKNOWN
2023-12-10T03:04,1.1589583333333309,UNKNOWN
2023-12-10T03:05,1.1589583333333309,UNKNOWN
2023-12-10T03:06,1.1589583333333309,UNKNOWN
2023-12-10T03:07,1.2589583333333323,UNKNOWN
2023-12-10T03:08,1.2589583333333323,UNKNOWN
2023-12-10T03:09,1.2589583333333323,UNKNOWN
2023-12-10T03:10,1.3589583333333337,UNKNOWN
2023-12-10T03:11,1.3589583333333337,UNKNOWN
2023-12-10T03:12,0.8589583333333337,UNKNOWN
2023-12-10T03:13,0.5589583333333294,UNKNOWN
2023-12-10T03:14,0.15895833333333087,UNKNOWN
2023-12-10T03:15,-0.1410416666666663,UNKNOWN
2023-12-10T03:16,-0.34104166666666913,UNKNOWN
2023-12-10T03:17,-0.5410416666666649,UNKNOWN
2023-12-10T03:18,-0.44104166666667055,UNKNOWN
2023-12-10T03:19,-0.34104166666666913,UNKNOWN
2023-12-10T03:20,-0.1410416666666663,UNKNOWN
2023-12-10T03:21,-0.04104166666666487,UNKNOWN
2023-12-10T03:22,0.05895833333332945,UNKNOWN
2023-12-10T03:23,0.05895833333332945,UNKNOWN
2023-12-10T03:24,0.15895833333333087,UNKNOWN
2023-12-10T03:25,0.05895833333332945,UNKNOWN
2023-12-10T03:26,0.15895833333333087,UNKNOWN
2023-12-10T03:27,0.15895833333333087,UNKNOWN
2023-12-10T03:28,0.2589583333333323,UNKNOWN
2023-12-10T03:29,0.3589583333333337,UNKNOWN
2023-12-10T03:30,0.3589583333333337,UNKNOWN
2023-12-10T03:31,0.45895833333333513,UNKNOWN
2023-12-10T03:32,0.5589583333333294,UNKNOWN
2023-12-10T03:33,0.3589583333333337,UNKNOWN
2023-12-10T03:34,0.15895833333333087,UNKNOWN
2023-12-10T03:35,0.05895833333332945,UNKNOWN
2023-12-10T03:36,0.05895833333332945,UNKNOWN
2023-12-10T03:37,-0.04104166666666487,UNKNOWN
2023-12-10T03:38,-0.1410416666666663,UNKNOWN
2023-12-10T03:39,-0.1410416666666663,UNKNOWN
2023-12-10T03:40,-0.1410416666666663,UNKNOWN
2023-12-10T03:41,-0.1410416666666663,UNKNOWN
2023-12-10T03:42,0.05895833333332945,UNKNOWN
2023-12-10T03:43,0.15895833333333087,UNKNOWN
2023-12-10T03:44,0.2589583333333323,UNKNOWN
2023-12-10T03:45,0.3589583333333337,UNKNOWN
2023-12-10T03:46,0.45895833333333513,UNKNOWN
2023-12-10T03:47,0.5589583333333294,UNKNOWN
