recorded_time,temperature,sensor_type
2024-01-18T00:00,1.503816512906539,UNKNOWN
2024-01-18T00:01,1.503816512906539,UNKNOWN
2024-01-18T00:02,1.503816512906539,UNKNOWN
2024-01-18T00:03,1.503816512906539,UNKNOWN
2024-01-18T00:04,1.503816512906539,UNKNOWN
2024-01-18T00:05,1.503816512906539,UNKNOWN
2024-01-18T00:06,1.503816512906539,UNKNOWN
2024-01-18T00:07,1.503816512906539,UNKNOWN
2024-01-18T00:08,1.503816512906539,UNKNOWN
2024-01-18T00:09,1.503816512906539,UNKNOWN
2024-01-18T00:10,1.503816512906539,UNKNOWN
2024-01-18T00:11,1.6038165129065334,UNKNOWN
2024-01-18T00:12,1.6038165129065334,UNKNOWN
2024-01-18T00:13,1.7038165129065348,UNKNOWN
2024-01-18T00:14,1.8038165129065362,UNKNOWN
2024-01-18T00:15,1.8038165129065362,UNKNOWN
2024-01-18T00:16,1.9038165129065376,UNKNOWN
2024-01-18T00:17,1.9038165129065376,UNKNOWN
2024-01-18T00:18,1.9038165129065376,UNKNOWN
2024-01-18T00:19,1.8038165129065362,UNKNOWN
2024-01-18T00:20,1.503816512906539,UNKNOWN
2024-01-18T00:21,1.2038165129065348,UNKNOWN
2024-01-18T00:22,1.003816512906539,UNKNOWN
2024-01-18T00:23,0.8038165129065362,UNKNOWN
2024-01-18T00:24,0.6038165129065334,UNKNOWN
2024-01-18T00:25,0.40381651290653764,UNKNOWN
2024-01-18T00:26,0.3038165129065362,UNKNOWN
2024-01-18T00:27,0.10381651290653338,UNKNOWN
2024-01-18T00:28,0.00381651290653906,UNKNOWN
2024-01-18T00:29,0.00381651290653906,UNKNOWN
2024-01-18T00:30,-0.09618348709346236,UNKNOWN
2024-01-18T00:32,-0.19618348709346378,UNKNOWN
2024-01-18T00:33,-0.19618348709346378,UNKNOWN
2024-01-18T00:34,-0.19618348709346378,UNKNOWN
2024-01-18T00:35,-0.2961834870934652,UNKNOWN
2024-01-18T00:36,-0.2961834870934652,UNKNOWN
2024-01-18T00:37,-0.2961834870934652,UNKNOWN
