recorded_time,temperature,sensor_type
2023-12-28T00:00,-2.162734584450405,UNKNOWN
2023-12-28T00:01,-2.2627345844504063,UNKNOWN
2023-12-28T00:02,-2.362734584450404,UNKNOWN
2023-12-28T00:03,-2.362734584450404,UNKNOWN
2023-12-28T00:04,-2.4627345844504056,UNKNOWN
2023-12-28T00:05,-2.4627345844504056,UNKNOWN
2023-12-28T00:06,-2.5627345844504035,UNKNOWN
2023-12-28T00:07,-2.5627345844504035,UNKNOWN
2023-12-28T00:08,-2.4627345844504056,UNKNOWN
2023-12-28T00:09,-2.4627345844504056,UNKNOWN
2023-12-28T00:10,-2.2627345844504063,UNKNOWN
2023-12-28T00:11,-1.9627345844504056,UNKNOWN
2023-12-28T00:12,-1.5627345844504035,UNKNOWN
2023-12-28T00:13,-1.2627345844504063,UNKNOWN
2023-12-28T00:14,-0.8627345844504077,UNKNOWN
2023-12-28T00:15,-0.6627345844504049,UNKNOWN
2023-12-28T00:16,-0.46273458445040205,UNKNOWN
2023-12-28T00:17,-0.06273458445040347,UNKNOWN
2023-12-28T00:18,0.23726541554959368,UNKNOWN
2023-12-28T00:19,0.13726541554959226,UNKNOWN
2023-12-28T00:20,0.03726541554959795,UNKNOWN
2023-12-28T00:21,-0.1627345844504049,UNKNOWN
2023-12-28T00:22,-0.36273458445040774,UNKNOWN
2023-12-28T00:23,-0.5627345844504035,UNKNOWN
2023-12-28T00:24,-0.6627345844504049,UNKNOWN
2023-12-28T00:25,-0.7627345844504063,UNKNOWN
2023-12-28T00:26,-0.8627345844504077,UNKNOWN
2023-12-28T00:27,-0.962734584450402,UNKNOWN
2023-12-28T00:28,-1.0627345844504035,UNKNOWN
2023-12-28T00:29,-1.0627345844504035,UNKNOWN
2023-12-28T00:30,-1.162734584450405,UNKNOWN
2023-12-28T00:31,-1.162734584450405,UNKNOWN
2023-12-28T00:32,-1.0627345844504035,UNKNOWN
2023-12-28T00:33,-1.0627345844504035,UNKNOWN
2023-12-28T00:34,-0.962734584450402,UNKNOWN
2023-12-28T00:35,-0.962734584450402,UNKNOWN
2023-12-28T00:36,-0.962734584450402,UNKNOWN
2023-12-28T00:37,-0.8627345844504077,UNKNOWN
2023-12-28T00:38,-0.8627345844504077,UNKNOWN
2023-12-28T00:39,-0.8627345844504077,UNKNOWN
2023-12-28T00:40,-0.8627345844504077,UNKNOWN
2023-12-28T00:41,-0.8627345844504077,UNKNOWN
2023-12-28T00:42,-0.8627345844504077,UNKNOWN
2023-12-28T00:43,-0.7627345844504063,UNKNOWN
2023-12-28T00:44,-0.5627345844504035,UNKNOWN
2023-12-28T00:45,-0.36273458445040774,UNKNOWN
2023-12-28T00:46,-0.1627345844504049,UNKNOWN
2023-12-28T00:47,-0.06273458445040347,UNKNOWN
2023-12-28T00:48,0.13726541554959226,UNKNOWN
2023-12-28T00:49,0.23726541554959368,UNKNOWN
2023-12-28T00:50,0.3372654155495951,UNKNOWN
2023-12-28T00:51,0.4372654155495965,UNKNOWN
2023-12-28T00:52,0.537265415549598,UNKNOWN
2023-12-28T00:53,0.537265415549598,UNKNOWN
2023-12-28T00:54,0.6372654155495923,UNKNOWN
2023-12-28T00:55,0.7372654155495937,UNKNOWN
2023-12-28T00:56,0.7372654155495937,UNKNOWN
2023-12-28T00:57,0.7372654155495937,UNKNOWN
2023-12-28T00:58,0.4372654155495965,UNKNOWN
2023-12-28T00:59,-0.2627345844504063,UNKNOWN
2023-12-28T01:00,-0.6627345844504049,UNKNOWN
2023-12-28T01:01,-0.8627345844504077,UNKNOWN
2023-12-28T01:02,-0.962734584450402,UNKNOWN
2023-12-28T01:03,-1.162734584450405,UNKNOWN
2023-12-28T01:04,-1.3627345844504042,UNKNOWN
2023-12-28T01:05,-0.962734584450402,UNKNOWN
2023-12-28T01:06,-0.46273458445040205,UNKNOWN
2023-12-28T01:07,-0.06273458445040347,UNKNOWN
2023-12-28T01:08,0.13726541554959226,UNKNOWN
2023-12-28T01:09,0.13726541554959226,UNKNOWN
2023-12-28T01:10,0.4372654155495965,UNKNOWN
2023-12-28T01:11,0.7372654155495937,UNKNOWN
2023-12-28T01:12,0.9372654155495965,UNKNOWN
2023-12-28T01:13,1.1372654155495923,UNKNOWN
2023-12-28T01:14,1.2372654155495937,UNKNOWN
2023-12-28T01:15,1.1372654155495923,UNKNOWN
2023-12-28T01:16,0.6372654155495923,UNKNOWN
2023-12-28T01:17,0.23726541554959368,UNKNOWN
2023-12-28T01:18,-0.06273458445040347,UNKNOWN
2023-12-28T01:19,-0.36273458445040774,UNKNOWN
2023-12-28T01:20,-0.6627345844504049,UNKNOWN
2023-12-28T01:21,-0.8627345844504077,UNKNOWN
2023-12-28T01:22,-1.0627345844504035,UNKNOWN
2023-12-28T01:23,-1.2627345844504063,UNKNOWN
2023-12-28T01:24,-1.3627345844504042,UNKNOWN
2023-12-28T01:25,-1.3627345844504042,UNKNOWN
2023-12-28T01:26,-1.3627345844504042,UNKNOWN
2023-12-28T01:27,-1.3627345844504042,UNKNOWN
