timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-09T00:05:00,38.965,0.997,1291.937,370.093
2023-12-09T00:10:00,46.576,0.978,1790.968,509.371
2023-12-09T00:15:00,48.422,0.908,3858.853,460.336
2023-12-09T00:20:00,46.764,0.978,968.975,489.013
2023-12-09T00:25:00,37.021,0.981,1685.178,306.355
2023-12-09T00:30:00,34.829,0.992,504.07,225.508
2023-12-09T00:35:00,37.756,1.002,926.337,275.913
2023-12-09T00:40:00,33.323,0.979,504.83,198.253
2023-12-09T00:45:00,38.262,1.003,673.452,248.779
2023-12-09T00:50:00,57.644,0.912,2699.098,637.925
2023-12-09T00:55:00,56.636,0.983,1194.265,617.495
2023-12-09T01:00:00,33.422,1.001,896.253,292.04
2023-12-09T01:05:00,26.308,0.962,522.468,162.732
2023-12-09T01:10:00,32.203,0.98,714.43,217.978
2023-12-09T01:15:00,45.128,0.853,2718.772,333.453
2023-12-09T01:20:00,56.674,0.986,561.5,712.433
2023-12-09T01:25:00,50.681,1.001,759.812,472.578
2023-12-09T01:30:00,52.601,0.992,708.867,616.808
2023-12-09T01:35:00,45.196,0.998,360.851,378.656
2023-12-09T01:40:00,48.903,1.0,805.646,416.344
2023-12-09T01:45:00,48.814,0.992,987.643,473.616
2023-12-09T01:50:00,52.722,1.004,495.847,428.643
2023-12-09T01:55:00,71.103,0.901,2594.134,604.229
2023-12-09T02:00:00,77.487,0.945,1998.885,818.104
2023-12-09T02:05:00,61.497,0.982,1006.649,493.562
2023-12-09T02:10:00,61.443,0.955,1208.472,594.042
2023-12-09T02:15:00,76.169,0.954,1604.787,870.612
2023-12-09T02:20:00,78.876,0.97,1368.268,1010.672
2023-12-09T02:25:00,119.562,0.914,8173.789,2344.799
2023-12-09T02:30:00,43.765,0.99,810.166,278.913
2023-12-09T02:35:00,30.775,0.99,266.387,123.221
2023-12-09T02:40:00,40.473,0.999,499.362,185.314
2023-12-09T02:45:00,48.557,0.952,692.145,518.785
2023-12-09T02:50:00,33.083,1.006,266.515,127.479
2023-12-09T02:55:00,30.492,0.998,234.923,89.974
2023-12-09T03:00:00,32.031,0.995,1321.465,185.416
2023-12-09T03:05:00,53.467,0.972,2004.5,336.493
2023-12-09T03:10:00,43.887,1.002,1401.537,399.792
2023-12-09T03:15:00,60.502,0.977,3029.622,650.454
2023-12-09T03:20:00,76.905,0.946,1415.782,779.974
2023-12-09T03:25:00,42.737,0.953,1919.78,277.141
2023-12-09T03:30:00,52.358,0.994,2638.11,522.719
2023-12-09T03:35:00,59.913,0.997,1755.642,626.491
2023-12-09T03:40:00,67.288,0.913,1575.52,544.898
2023-12-09T03:45:00,72.187,0.995,2401.714,821.572
2023-12-09T03:50:00,64.763,1.004,2029.494,599.084
2023-12-09T03:55:00,79.828,0.935,3175.096,1090.265
2023-12-09T04:00:00,60.716,0.922,1701.651,595.31
2023-12-09T04:05:00,53.832,1.003,831.737,514.343
2023-12-09T04:10:00,55.755,1.003,785.019,514.949
2023-12-09T04:15:00,54.5,0.994,1585.373,581.827
2023-12-09T04:20:00,48.46,1.005,945.678,465.941
2023-12-09T04:25:00,56.959,0.946,1073.186,373.611
2023-12-09T04:30:00,73.797,0.989,1494.515,841.104
2023-12-09T04:35:00,65.97,1.003,1322.814,618.364
2023-12-09T04:40:00,54.682,0.965,1904.832,787.487
2023-12-09T04:45:00,37.956,0.95,286.181,130.83
2023-12-09T04:50:00,38.691,0.989,1514.899,266.05
2023-12-09T04:55:00,30.245,0.983,375.093,113.095
2023-12-09T05:00:00,32.697,0.942,1084.91,153.787
2023-12-09T05:05:00,37.81,0.933,537.626,245.533
2023-12-09T05:10:00,34.331,1.001,538.336,217.174
2023-12-09T05:15:00,51.401,0.896,1342.818,356.286
2023-12-09T05:20:00,47.072,0.995,2065.781,329.835
2023-12-09T05:25:00,55.732,0.996,2525.057,489.783
2023-12-09T05:30:00,75.645,0.891,2241.309,1019.43
2023-12-09T05:35:00,81.831,0.912,2506.929,1138.616
2023-12-09T05:40:00,66.165,1.002,2377.308,637.232
2023-12-09T05:45:00,56.659,0.863,569.166,415.761
2023-12-09T05:50:00,63.88,0.945,1557.521,614.711
2023-12-09T05:55:00,61.908,0.971,2507.135,633.048
2023-12-09T06:00:00,58.031,0.953,3400.387,413.734
2023-12-09T06:05:00,67.783,0.956,2717.007,892.121
2023-12-09T06:10:00,52.749,0.915,3354.096,396.116
2023-12-09T06:15:00,134.277,0.958,522.324,1021.198
2023-12-09T06:20:00,112.798,0.961,933.394,918.454
2023-12-09T06:25:00,133.738,1.003,443.394,898.652
2023-12-09T06:30:00,111.933,0.829,839.786,650.558
2023-12-09T06:35:00,35.774,0.968,2237.692,261.541
2023-12-09T06:40:00,47.001,0.962,618.421,363.559
2023-12-09T06:45:00,45.471,1.003,780.824,230.495
2023-12-09T06:50:00,43.044,0.994,1304.225,251.026
2023-12-09T06:55:00,55.523,0.967,633.355,469.527
2023-12-09T07:00:00,40.922,0.96,1082.176,242.494
2023-12-09T07:05:00,51.779,0.979,1716.644,376.034
2023-12-09T07:10:00,57.675,0.914,2559.489,334.88
2023-12-09T07:15:00,58.145,0.927,2618.518,624.395
2023-12-09T07:20:00,54.066,0.997,1450.808,530.506
2023-12-09T07:30:00,57.617,0.976,2028.336,406.661
