timestamp,rmssd,coverage,low_frequency,high_frequency
2024-02-13T00:00:00,24.276,0.912,607.775,101.303
2024-02-13T00:05:00,23.546,0.963,259.331,95.342
2024-02-13T00:10:00,24.644,0.887,440.03,126.599
2024-02-13T00:15:00,28.187,0.967,1993.653,142.714
2024-02-13T00:20:00,29.865,1.002,1248.103,151.855
2024-02-13T00:25:00,33.168,0.701,654.199,136.021
2024-02-13T00:30:00,24.125,0.845,1083.36,118.029
2024-02-13T00:35:00,23.631,0.912,372.022,77.885
2024-02-13T00:40:00,26.454,0.944,3048.125,133.955
2024-02-13T00:45:00,25.842,1.004,1203.345,110.695
2024-02-13T00:50:00,27.115,0.998,1137.356,137.885
2024-02-13T00:55:00,35.861,0.969,401.678,304.3
2024-02-13T01:00:00,32.483,1.003,1286.1,190.389
2024-02-13T01:05:00,34.864,0.976,465.988,201.334
2024-02-13T01:10:00,33.228,1.004,222.801,237.439
2024-02-13T01:15:00,36.329,1.003,277.894,248.792
2024-02-13T01:20:00,35.964,0.93,3844.231,361.429
2024-02-13T01:25:00,30.692,1.004,420.718,195.788
2024-02-13T01:30:00,31.533,1.004,281.856,211.287
2024-02-13T01:35:00,33.785,0.994,324.746,238.5
2024-02-13T01:40:00,37.713,0.961,973.691,352.644
2024-02-13T01:45:00,35.708,1.002,226.397,216.007
2024-02-13T01:50:00,38.242,0.992,433.499,293.777
2024-02-13T01:55:00,51.699,0.953,1238.452,464.168
2024-02-13T02:00:00,45.626,0.907,1443.971,424.643
2024-02-13T02:05:00,19.018,1.002,218.806,53.516
2024-02-13T02:10:00,57.255,0.791,487.707,319.463
2024-02-13T02:15:00,33.685,0.989,704.226,217.811
2024-02-13T02:20:00,35.992,1.004,544.427,179.511
2024-02-13T02:25:00,30.49,0.993,1380.822,183.753
2024-02-13T02:30:00,37.539,0.953,899.646,170.367
2024-02-13T02:35:00,51.685,0.902,1144.401,483.463
2024-02-13T02:40:00,44.622,0.921,996.098,271.61
2024-02-13T02:45:00,45.205,0.964,1232.764,327.576
2024-02-13T02:50:00,51.259,0.908,2406.39,416.443
2024-02-13T02:55:00,37.717,1.003,414.769,262.669
2024-02-13T03:00:00,30.611,0.997,1030.125,185.554
2024-02-13T03:05:00,34.386,0.992,428.993,221.792
2024-02-13T03:10:00,33.633,1.003,512.985,207.087
2024-02-13T03:15:00,55.945,0.9,3602.481,512.656
2024-02-13T03:20:00,43.592,0.861,1897.932,290.994
2024-02-13T03:25:00,47.695,0.962,1019.559,345.486
2024-02-13T03:30:00,53.409,0.912,1293.69,530.104
2024-02-13T03:35:00,48.78,0.812,4713.867,218.214
2024-02-13T03:40:00,43.708,0.874,889.542,307.261
2024-02-13T03:45:00,40.269,0.999,602.108,221.031
2024-02-13T03:50:00,80.006,0.936,569.494,264.144
2024-02-13T03:55:00,41.908,0.969,1202.339,261.922
2024-02-13T04:00:00,41.567,1.0,741.029,267.911
2024-02-13T04:05:00,33.607,0.958,662.177,198.386
2024-02-13T04:10:00,38.004,0.965,1480.806,363.686
2024-02-13T04:15:00,38.349,1.004,782.016,289.26
2024-02-13T04:20:00,36.179,0.988,756.697,252.776
2024-02-13T04:25:00,35.95,1.003,425.457,228.141
2024-02-13T04:30:00,49.451,0.976,608.847,532.875
2024-02-13T04:35:00,53.776,0.89,1780.616,491.702
2024-02-13T04:40:00,43.138,1.001,406.55,372.054
2024-02-13T04:45:00,42.719,1.004,481.007,392.146
2024-02-13T04:50:00,39.851,0.99,378.009,279.681
2024-02-13T04:55:00,40.472,1.003,670.636,310.305
2024-02-13T05:00:00,44.721,0.977,409.521,413.657
2024-02-13T05:05:00,43.415,1.003,925.139,316.848
2024-02-13T05:10:00,44.346,0.935,496.936,358.134
2024-02-13T05:15:00,54.78,0.921,1182.503,379.824
2024-02-13T05:20:00,59.175,0.988,995.604,665.099
2024-02-13T05:25:00,69.557,0.965,3134.283,1626.554
2024-02-13T05:30:00,62.511,0.976,656.794,455.347
2024-02-13T05:35:00,59.572,0.907,1271.168,541.194
2024-02-13T05:55:00,64.875,0.912,2161.121,529.108
2024-02-13T06:00:00,53.749,1.003,649.465,551.373
2024-02-13T06:05:00,47.827,0.964,791.287,303.34
2024-02-13T06:10:00,48.926,1.002,1192.41,396.605
2024-02-13T06:15:00,48.82,0.971,849.705,481.581
2024-02-13T06:20:00,56.202,0.923,2063.143,405.046
2024-02-13T06:25:00,41.487,0.999,1470.88,258.686
2024-02-13T06:30:00,40.979,0.924,853.174,240.161
2024-02-13T06:35:00,47.913,1.005,1155.262,430.406
2024-02-13T06:40:00,49.256,1.001,484.081,382.004
2024-02-13T06:45:00,45.615,1.005,749.517,350.617
2024-02-13T06:50:00,44.81,1.005,532.269,330.05
2024-02-13T06:55:00,53.412,0.788,3548.016,315.71
2024-02-13T07:00:00,44.146,1.004,4253.228,408.857
2024-02-13T07:05:00,49.444,0.904,2056.228,401.066
2024-02-13T07:10:00,45.632,0.916,783.563,332.499
2024-02-13T07:15:00,49.041,0.955,1068.598,421.268
