timestamp,rmssd,coverage,low_frequency,high_frequency
2024-02-16T00:00:00,33.501,0.9,450.872,320.565
2024-02-16T00:05:00,35.207,0.932,773.294,357.78
2024-02-16T00:10:00,40.082,0.955,2337.549,216.386
2024-02-16T00:15:00,38.892,0.946,1997.117,270.724
2024-02-16T00:20:00,41.853,1.003,1533.635,280.424
2024-02-16T00:25:00,45.354,0.976,1245.451,314.484
2024-02-16T00:30:00,45.508,0.997,733.581,406.961
2024-02-16T00:35:00,42.618,1.006,928.386,377.282
2024-02-16T00:40:00,43.354,0.941,1271.402,370.889
2024-02-16T00:45:00,40.067,1.004,351.879,280.01
2024-02-16T00:50:00,39.251,1.004,451.155,238.599
2024-02-16T00:55:00,38.226,1.001,323.616,260.427
2024-02-16T01:00:00,43.331,1.004,379.765,348.808
2024-02-16T01:05:00,38.746,1.003,318.878,234.021
2024-02-16T01:10:00,43.296,1.006,414.593,329.146
2024-02-16T01:15:00,44.293,0.983,417.061,331.909
2024-02-16T01:20:00,60.473,0.97,2512.923,930.237
2024-02-16T01:25:00,37.046,0.983,325.72,236.765
2024-02-16T01:30:00,41.872,0.948,595.932,352.451
2024-02-16T01:35:00,37.791,0.946,2160.574,351.036
2024-02-16T01:40:00,45.987,0.972,340.158,352.908
2024-02-16T01:45:00,45.029,1.004,346.416,319.058
2024-02-16T01:50:00,42.484,0.962,364.702,282.031
2024-02-16T01:55:00,47.386,0.879,527.339,396.273
2024-02-16T02:00:00,46.704,0.978,588.969,357.727
2024-02-16T02:05:00,41.98,0.96,613.25,295.79
2024-02-16T02:10:00,42.321,0.966,1664.004,273.304
2024-02-16T02:15:00,34.994,1.0,551.5,218.955
2024-02-16T02:20:00,33.749,1.007,1070.6,170.492
2024-02-16T02:25:00,36.234,1.001,704.959,280.903
2024-02-16T02:30:00,30.512,0.978,1386.027,191.212
2024-02-16T02:35:00,26.554,0.899,528.498,102.076
2024-02-16T02:40:00,33.735,0.967,254.427,77.339
2024-02-16T02:45:00,29.917,0.89,326.007,112.515
2024-02-16T02:50:00,33.672,0.986,727.596,268.687
2024-02-16T02:55:00,30.994,1.006,524.896,194.429
2024-02-16T03:00:00,27.787,0.965,729.736,152.012
2024-02-16T03:05:00,36.6,0.981,1174.632,205.732
2024-02-16T03:10:00,33.537,0.947,713.914,212.444
2024-02-16T03:15:00,37.684,0.977,1061.152,248.789
2024-02-16T03:20:00,41.391,0.977,959.095,300.641
2024-02-16T03:25:00,45.662,0.953,1498.902,501.76
2024-02-16T03:30:00,47.021,0.956,2053.587,477.946
2024-02-16T03:35:00,53.726,0.973,1609.286,469.589
2024-02-16T03:40:00,40.207,0.938,1027.498,229.9
2024-02-16T03:45:00,36.269,1.002,639.27,204.621
2024-02-16T03:50:00,30.224,0.988,262.418,147.975
2024-02-16T03:55:00,34.47,1.002,430.125,222.091
