timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-31T01:00:00,24.62,0.988,626.547,91.128
2024-01-31T01:05:00,62.772,0.922,1036.915,525.36
2024-01-31T01:10:00,35.03,0.937,372.761,185.1
2024-01-31T01:15:00,26.661,0.959,313.26,163.157
2024-01-31T01:20:00,25.495,1.002,185.389,129.657
2024-01-31T01:25:00,34.56,0.978,1378.011,234.816
2024-01-31T01:30:00,32.54,1.005,437.304,175.824
2024-01-31T01:35:00,33.069,0.98,559.213,221.845
2024-01-31T01:40:00,27.967,1.002,243.58,154.908
2024-01-31T01:45:00,27.191,1.006,325.4,189.106
2024-01-31T01:50:00,25.027,1.003,190.932,134.997
2024-01-31T01:55:00,34.112,0.98,279.885,277.859
2024-01-31T02:00:00,42.079,0.956,788.18,408.001
2024-01-31T02:05:00,34.02,1.003,284.088,193.487
2024-01-31T02:10:00,13.578,0.934,338.173,40.975
2024-01-31T02:15:00,39.528,0.961,1153.329,294.592
2024-01-31T02:20:00,79.698,0.946,513.9,1100.021
2024-01-31T02:25:00,41.927,0.98,1182.477,397.314
2024-01-31T02:30:00,36.774,1.001,220.925,318.006
2024-01-31T02:35:00,49.019,0.946,1628.34,756.652
2024-01-31T02:40:00,36.175,0.989,730.118,291.502
2024-01-31T02:45:00,35.404,1.002,254.007,237.167
2024-01-31T02:50:00,56.466,1.003,933.024,724.222
2024-01-31T02:55:00,41.492,0.943,2148.183,237.341
2024-01-31T03:00:00,51.513,0.984,836.198,563.557
2024-01-31T03:05:00,53.914,0.925,1642.752,563.476
2024-01-31T03:10:00,44.537,0.99,691.279,377.505
2024-01-31T03:15:00,75.607,0.959,2279.818,853.601
2024-01-31T03:20:00,42.029,1.004,898.817,356.201
2024-01-31T03:25:00,46.256,1.001,777.729,427.797
2024-01-31T03:30:00,14.22,1.005,92.303,24.159
2024-01-31T03:35:00,22.627,0.931,1725.374,131.938
2024-01-31T03:40:00,55.753,0.927,379.922,349.884
2024-01-31T03:45:00,27.238,0.844,854.195,113.495
2024-01-31T03:50:00,26.902,1.005,610.915,107.525
2024-01-31T03:55:00,37.388,0.936,924.717,314.134
2024-01-31T04:00:00,83.791,1.004,380.329,450.343
2024-01-31T04:05:00,65.169,0.992,397.478,327.133
