timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-02T00:00:00,21.401,0.857,428.245,69.296
2023-12-02T00:05:00,15.203,0.985,109.856,38.089
2023-12-02T00:10:00,26.632,0.929,1062.782,161.978
2023-12-02T00:15:00,27.349,1.003,184.73,182.588
2023-12-02T00:20:00,25.255,1.001,892.695,109.239
2023-12-02T00:25:00,39.248,0.959,2240.185,336.116
2023-12-02T00:30:00,33.64,1.004,290.338,189.791
2023-12-02T00:35:00,38.061,0.959,2595.309,310.517
2023-12-02T00:40:00,27.703,1.003,261.861,156.997
2023-12-02T00:45:00,28.206,0.95,350.753,166.701
2023-12-02T00:50:00,33.685,0.995,1872.811,243.866
2023-12-02T00:55:00,26.92,1.003,524.774,140.104
2023-12-02T01:00:00,28.037,0.996,253.131,149.22
2023-12-02T01:05:00,23.507,1.003,649.076,138.356
2023-12-02T01:10:00,50.047,0.887,1213.195,460.628
2023-12-02T01:15:00,47.987,0.96,2880.696,352.867
2023-12-02T01:20:00,37.138,1.003,1746.749,274.059
2023-12-02T01:25:00,20.393,0.984,1430.024,103.87
2023-12-02T01:30:00,62.072,0.948,622.171,480.204
2023-12-02T01:35:00,37.276,0.967,519.144,198.892
2023-12-02T01:40:00,40.946,0.953,545.169,225.987
2023-12-02T01:45:00,35.625,0.895,788.824,106.074
2023-12-02T01:50:00,53.97,0.984,906.454,792.372
2023-12-02T02:00:00,52.926,0.738,1407.161,338.246
2023-12-02T02:05:00,57.237,1.004,1633.17,655.974
2023-12-02T02:10:00,47.618,0.926,329.605,450.222
2023-12-02T02:15:00,59.237,1.004,1591.203,469.612
2023-12-02T02:20:00,61.895,0.875,4662.494,575.291
2023-12-02T02:25:00,47.516,0.928,1453.358,371.036
2023-12-02T02:30:00,49.45,0.967,1791.084,458.536
2023-12-02T02:35:00,50.637,0.977,2225.997,473.462
2023-12-02T02:40:00,48.202,0.936,2269.184,383.482
2023-12-02T02:55:00,55.355,0.842,4667.538,426.548
2023-12-02T03:00:00,48.14,1.003,964.524,342.508
2023-12-02T03:05:00,41.204,1.003,805.833,270.298
2023-12-02T03:10:00,38.855,0.947,2302.064,274.659
2023-12-02T03:15:00,39.236,0.922,1679.037,258.977
2023-12-02T03:20:00,56.741,0.959,805.777,479.171
2023-12-02T03:25:00,62.184,0.933,1267.798,839.409
2023-12-02T03:30:00,60.535,0.987,2756.777,575.574
2023-12-02T03:35:00,68.533,0.97,953.447,284.165
2023-12-02T03:40:00,33.555,0.962,1889.026,197.587
2023-12-02T03:45:00,72.055,0.913,724.867,542.023
2023-12-02T03:50:00,39.685,0.983,889.062,245.32
2023-12-02T03:55:00,34.902,1.005,803.516,210.803
2023-12-02T04:00:00,34.788,0.907,1157.565,177.922
2023-12-02T04:05:00,51.937,0.913,764.447,376.805
2023-12-02T04:10:00,45.349,0.981,480.313,311.467
2023-12-02T04:15:00,41.352,0.949,1270.671,344.062
2023-12-02T04:20:00,41.37,1.002,780.13,286.943
2023-12-02T04:25:00,38.563,0.992,464.893,208.991
2023-12-02T04:30:00,39.773,1.003,908.365,281.966
2023-12-02T04:35:00,36.453,1.005,167.17,210.576
2023-12-02T04:40:00,38.687,1.001,538.027,231.065
2023-12-02T04:45:00,44.625,0.939,2440.335,286.796
2023-12-02T04:50:00,52.862,1.004,1099.218,420.048
2023-12-02T04:55:00,50.375,0.921,881.16,427.033
2023-12-02T05:00:00,45.763,1.003,1524.803,287.741
2023-12-02T05:05:00,39.667,0.933,935.141,172.448
2023-12-02T05:10:00,79.33,0.944,657.603,357.783
2023-12-02T05:15:00,70.972,0.953,1612.239,665.425
2023-12-02T05:20:00,76.718,0.948,788.386,783.486
2023-12-02T05:25:00,35.441,0.987,1307.821,228.03
2023-12-02T05:30:00,63.488,0.983,1007.596,880.813
2023-12-02T05:35:00,28.931,0.997,561.094,130.581
2023-12-02T05:40:00,41.071,0.935,1104.32,257.229
2023-12-02T05:45:00,37.877,0.945,385.756,135.399
2023-12-02T05:50:00,54.366,0.927,687.355,666.81
2023-12-02T05:55:00,49.944,0.937,1514.17,450.167
2023-12-02T06:00:00,48.173,0.972,2092.996,412.861
2023-12-02T06:05:00,50.098,0.938,883.466,378.474
2023-12-02T06:10:00,48.648,0.952,1465.236,295.971
2023-12-02T06:15:00,51.212,0.951,2651.304,339.741
2023-12-02T06:20:00,50.409,0.959,1325.284,352.568
2023-12-02T06:25:00,48.723,1.002,1949.322,390.711
2023-12-02T06:30:00,42.037,0.931,997.892,273.433
2023-12-02T06:35:00,49.69,0.943,1290.756,455.931
2023-12-02T06:40:00,72.357,0.971,886.394,510.909
2023-12-02T06:45:00,72.98,0.996,989.964,211.588
2023-12-02T06:50:00,58.163,0.879,688.052,483.154
2023-12-02T06:55:00,77.716,1.005,499.436,803.756
2023-12-02T07:00:00,94.924,0.944,646.645,554.729
2023-12-02T07:05:00,29.487,0.981,1452.58,130.183
