timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-20T00:00:00,27.259,0.975,960.172,78.594
2023-12-20T00:05:00,25.18,0.988,842.49,92.581
2023-12-20T00:10:00,15.624,1.003,475.224,50.847
2023-12-20T00:15:00,19.555,0.963,374.445,100.924
2023-12-20T00:20:00,21.102,1.002,633.232,78.312
2023-12-20T00:25:00,24.322,1.005,223.085,120.622
2023-12-20T00:30:00,22.391,1.003,176.676,105.814
2023-12-20T00:35:00,24.057,1.002,247.373,126.8
2023-12-20T00:40:00,24.365,1.003,238.432,117.537
2023-12-20T00:45:00,24.287,0.999,357.276,131.147
2023-12-20T00:50:00,25.432,0.992,214.763,146.548
2023-12-20T00:55:00,23.147,1.0,263.12,110.638
2023-12-20T01:00:00,23.691,1.002,221.019,135.799
2023-12-20T01:05:00,24.675,1.005,364.517,115.442
2023-12-20T01:10:00,27.022,1.002,326.075,143.092
2023-12-20T01:15:00,22.745,1.001,154.059,107.858
2023-12-20T01:20:00,21.411,1.005,138.641,104.646
2023-12-20T01:25:00,25.148,0.997,398.036,150.968
2023-12-20T01:30:00,30.905,0.85,766.69,168.406
2023-12-20T01:35:00,26.142,1.003,258.896,171.491
2023-12-20T01:40:00,21.857,1.004,211.644,108.851
2023-12-20T01:45:00,29.466,0.926,466.848,131.134
2023-12-20T01:50:00,25.534,1.01,288.837,123.654
2023-12-20T01:55:00,28.728,1.004,202.147,164.135
2023-12-20T02:00:00,26.693,1.001,652.809,158.799
2023-12-20T02:05:00,34.739,0.909,1605.699,169.951
2023-12-20T02:10:00,28.399,0.844,1705.113,71.885
2023-12-20T02:15:00,30.506,1.001,814.755,165.009
2023-12-20T02:20:00,31.108,0.967,267.84,193.501
2023-12-20T02:25:00,27.602,0.999,465.207,164.357
2023-12-20T02:30:00,37.924,0.901,1817.36,305.441
2023-12-20T02:35:00,37.092,0.917,3179.637,179.084
2023-12-20T02:40:00,34.179,0.995,754.772,221.049
2023-12-20T02:45:00,26.108,0.943,1459.627,85.685
2023-12-20T02:50:00,28.095,1.003,2547.021,130.377
2023-12-20T02:55:00,32.381,0.968,1606.368,164.434
2023-12-20T03:00:00,28.097,0.935,808.156,54.565
2023-12-20T03:05:00,24.096,0.957,516.509,145.729
2023-12-20T03:10:00,24.346,0.998,738.234,83.611
2023-12-20T03:15:00,32.935,0.826,1525.165,144.045
2023-12-20T03:20:00,74.536,0.937,2056.432,889.275
2023-12-20T03:30:00,29.189,1.004,1107.437,171.596
2023-12-20T03:35:00,28.567,0.934,1447.579,123.282
2023-12-20T03:40:00,35.022,0.969,1563.229,186.662
2023-12-20T03:45:00,33.016,0.975,1970.813,275.668
2023-12-20T03:50:00,29.978,1.004,1125.21,257.921
2023-12-20T03:55:00,50.047,1.004,1148.797,393.139
2023-12-20T04:00:00,37.135,0.808,1451.649,140.633
2023-12-20T04:05:00,34.607,0.799,2558.579,162.531
2023-12-20T04:10:00,57.061,0.868,1457.517,352.733
2023-12-20T04:15:00,77.06,0.919,1913.581,1100.13
2023-12-20T04:20:00,60.763,0.925,3323.29,822.355
2023-12-20T04:25:00,67.209,1.004,1747.033,701.048
2023-12-20T04:30:00,56.499,0.998,2861.848,513.319
2023-12-20T04:35:00,30.858,0.931,1021.939,230.91
2023-12-20T04:40:00,20.137,0.998,457.722,82.369
2023-12-20T04:45:00,16.838,1.0,564.185,73.423
2023-12-20T04:50:00,17.56,0.993,1088.008,61.421
2023-12-20T04:55:00,21.629,1.002,400.386,59.918
2023-12-20T05:00:00,20.772,0.995,2020.591,86.042
2023-12-20T05:05:00,18.55,0.994,654.877,64.27
2023-12-20T05:10:00,16.725,1.002,681.551,83.483
2023-12-20T05:15:00,18.461,0.973,471.019,98.779
2023-12-20T05:20:00,69.219,0.97,1705.989,634.822
2023-12-20T05:25:00,88.724,0.946,1567.204,622.257
2023-12-20T05:30:00,101.645,0.976,806.315,687.47
2023-12-20T05:35:00,20.274,0.959,688.931,109.242
2023-12-20T05:40:00,31.282,1.002,1209.034,184.701
2023-12-20T05:45:00,50.563,0.947,946.538,435.039
2023-12-20T05:50:00,30.687,0.945,1038.255,152.665
2023-12-20T05:55:00,27.38,1.001,640.746,191.708
2023-12-20T06:00:00,27.549,1.003,287.056,143.093
2023-12-20T06:05:00,33.468,0.955,1384.211,213.133
2023-12-20T06:10:00,32.965,0.964,581.56,170.453
2023-12-20T06:15:00,32.869,0.959,1282.043,213.407
2023-12-20T06:20:00,59.421,0.979,2334.728,806.904
2023-12-20T06:25:00,62.133,0.943,2200.033,931.625
2023-12-20T06:30:00,96.052,1.002,745.195,526.369
2023-12-20T06:35:00,22.695,0.992,665.703,157.25
2023-12-20T06:40:00,50.498,1.0,666.024,246.913
2023-12-20T06:45:00,90.601,1.005,529.246,391.647
2023-12-20T06:50:00,57.312,0.973,190.167,153.683
2023-12-20T06:55:00,62.948,0.944,478.102,587.153
2023-12-20T07:00:00,25.895,0.945,1364.76,129.167
2023-12-20T07:05:00,57.221,0.994,599.84,428.095
2023-12-20T07:10:00,77.385,0.971,1619.434,816.129
2023-12-20T07:15:00,76.345,0.985,1008.524,901.356
2023-12-20T07:20:00,61.885,0.93,1125.172,555.48
2023-12-20T07:25:00,33.061,0.954,1334.486,284.154
2023-12-20T07:30:00,39.737,0.995,1583.701,346.674
2023-12-20T07:35:00,44.236,0.935,4762.102,408.953
2023-12-20T07:40:00,37.965,0.902,1165.323,257.496
2023-12-20T07:45:00,36.59,0.907,1010.921,276.037
2023-12-20T07:50:00,31.141,0.93,474.943,112.417
2023-12-20T07:55:00,30.639,0.933,700.89,182.704
2023-12-20T08:00:00,26.606,0.974,644.732,142.762
2023-12-20T08:05:00,22.162,0.934,506.084,83.685
2023-12-20T08:10:00,20.036,0.974,701.776,102.528
2023-12-20T08:15:00,20.317,0.958,582.565,79.333
2023-12-20T08:20:00,24.074,0.94,621.706,83.966
2023-12-20T08:25:00,26.336,0.834,330.215,114.396
2023-12-20T23:25:00,39.601,0.935,1084.495,169.639
2023-12-20T23:30:00,35.808,0.978,652.091,225.154
2023-12-20T23:35:00,33.208,0.945,768.252,231.489
2023-12-20T23:40:00,36.68,0.981,825.097,237.767
2023-12-20T23:45:00,26.362,1.001,305.336,166.036
2023-12-20T23:50:00,25.756,0.999,274.026,116.986
2023-12-20T23:55:00,33.727,0.966,1060.134,203.132
