timestamp,rmssd,coverage,low_frequency,high_frequency
2024-02-15T00:00:00,48.72,1.001,1056.779,435.824
2024-02-15T00:05:00,46.967,1.002,687.36,418.411
2024-02-15T00:10:00,43.758,1.006,360.024,367.272
2024-02-15T00:15:00,46.224,0.924,613.483,339.311
2024-02-15T00:20:00,51.261,0.942,898.793,483.004
2024-02-15T00:25:00,60.342,0.884,615.121,450.777
2024-02-15T00:30:00,59.171,0.911,3472.669,919.527
2024-02-15T00:35:00,68.436,0.871,6886.399,685.068
2024-02-15T00:40:00,57.699,0.984,2799.9,528.741
2024-02-15T00:45:00,49.917,0.916,3801.494,545.978
2024-02-15T00:50:00,23.509,0.814,151.4,59.102
2024-02-15T00:55:00,41.659,0.942,878.919,337.112
2024-02-15T01:00:00,41.319,0.984,766.385,277.214
2024-02-15T01:05:00,43.626,1.002,570.988,258.356
2024-02-15T01:10:00,52.536,0.884,653.6,382.461
2024-02-15T01:15:00,50.006,0.925,613.082,294.641
2024-02-15T01:20:00,51.334,0.953,1083.916,502.179
2024-02-15T01:25:00,50.235,1.005,939.96,379.919
2024-02-15T01:30:00,43.493,1.003,480.426,271.814
2024-02-15T01:35:00,41.384,1.002,318.525,270.521
2024-02-15T01:40:00,43.551,1.006,1111.348,292.753
2024-02-15T01:45:00,45.085,1.001,355.411,363.339
2024-02-15T01:50:00,43.695,1.005,490.293,346.953
2024-02-15T01:55:00,49.737,1.004,296.937,445.773
2024-02-15T02:00:00,41.108,0.939,488.89,258.28
2024-02-15T02:05:00,49.153,0.947,1397.974,511.171
2024-02-15T02:10:00,43.907,0.961,544.014,338.22
2024-02-15T02:15:00,46.647,1.005,995.13,374.005
2024-02-15T02:20:00,42.37,0.96,624.265,300.224
2024-02-15T02:25:00,55.156,0.899,753.116,413.616
2024-02-15T02:30:00,63.289,0.949,1366.865,658.825
2024-02-15T02:35:00,56.805,0.977,1433.473,485.56
2024-02-15T02:40:00,68.023,0.744,4673.603,931.277
2024-02-15T02:55:00,32.913,0.974,423.149,190.538
2024-02-15T03:00:00,62.45,0.961,1899.099,738.025
2024-02-15T03:05:00,40.162,0.957,864.903,297.937
2024-02-15T03:10:00,36.302,1.003,814.425,264.757
2024-02-15T03:15:00,42.259,0.965,521.32,240.056
2024-02-15T03:20:00,57.426,1.003,483.3,560.794
2024-02-15T03:25:00,50.633,1.003,362.371,453.019
2024-02-15T03:30:00,43.817,1.004,635.963,277.761
2024-02-15T03:35:00,42.737,1.003,370.055,285.656
2024-02-15T03:40:00,42.562,1.004,318.988,327.217
2024-02-15T03:45:00,51.116,0.986,736.09,480.341
2024-02-15T03:50:00,51.791,0.962,534.494,390.697
2024-02-15T03:55:00,49.975,0.942,429.296,423.011
2024-02-15T04:00:00,48.97,0.96,988.885,417.364
2024-02-15T04:05:00,38.628,1.003,334.584,241.975
2024-02-15T04:10:00,50.017,0.959,651.531,426.155
2024-02-15T04:15:00,51.857,0.969,833.873,471.099
2024-02-15T04:20:00,50.709,1.001,2368.864,511.851
2024-02-15T04:25:00,54.104,0.947,1534.322,421.206
2024-02-15T04:30:00,58.339,0.856,1992.099,723.75
2024-02-15T04:35:00,76.542,0.965,1104.771,737.891
2024-02-15T04:40:00,68.74,0.944,12051.958,404.266
2024-02-15T04:45:00,64.508,0.888,633.874,365.053
2024-02-15T04:50:00,34.134,0.988,425.763,118.958
2024-02-15T04:55:00,45.731,0.939,777.684,195.542
2024-02-15T05:00:00,59.052,0.991,620.403,370.149
2024-02-15T05:05:00,34.829,1.004,188.689,78.334
2024-02-15T05:10:00,43.703,0.915,1145.952,315.06
2024-02-15T05:15:00,36.295,1.004,1145.886,225.791
2024-02-15T05:20:00,41.632,0.946,690.309,328.001
2024-02-15T05:25:00,66.373,0.875,962.586,590.32
2024-02-15T05:35:00,57.174,1.006,1622.181,517.934
2024-02-15T05:40:00,45.244,0.973,726.275,284.489
2024-02-15T05:45:00,42.504,1.001,634.52,294.815
2024-02-15T05:50:00,42.477,1.006,682.645,269.851
2024-02-15T05:55:00,49.311,0.923,1065.062,429.341
2024-02-15T06:00:00,61.101,0.924,1282.041,540.577
2024-02-15T06:05:00,64.196,0.944,8232.532,1296.708
2024-02-15T06:10:00,61.767,0.964,5176.676,691.519
2024-02-15T06:15:00,70.916,0.907,991.388,823.27
2024-02-15T06:20:00,54.758,0.936,2437.48,391.189
2024-02-15T06:25:00,50.21,1.004,232.037,309.851
2024-02-15T06:30:00,42.968,0.984,474.942,166.437
2024-02-15T06:35:00,32.371,0.991,836.497,122.685
2024-02-15T06:40:00,22.41,0.991,552.302,46.234
2024-02-15T06:45:00,26.163,0.98,1284.612,66.681
2024-02-15T06:50:00,37.597,0.896,447.593,194.103
2024-02-15T06:55:00,54.52,0.974,1607.92,454.036
2024-02-15T07:00:00,47.174,0.864,1020.997,347.395
2024-02-15T07:05:00,48.459,0.954,1566.957,475.466
2024-02-15T07:10:00,54.85,0.843,2043.902,417.206
2024-02-15T07:15:00,61.652,1.002,1478.983,512.466
2024-02-15T07:20:00,63.226,0.897,1945.917,667.817
2024-02-15T07:25:00,55.756,0.929,1595.069,688.93
2024-02-15T07:30:00,54.272,0.934,2512.651,441.345
2024-02-15T07:35:00,50.166,0.848,1519.34,419.401
2024-02-15T07:40:00,54.709,0.813,1028.693,343.109
2024-02-15T07:45:00,53.275,0.853,980.969,385.636
2024-02-15T07:50:00,44.762,0.866,584.854,261.271
2024-02-15T07:55:00,48.839,0.879,464.426,276.909
2024-02-15T08:00:00,41.98,0.876,715.335,295.622
2024-02-15T08:05:00,38.729,0.878,367.254,183.216
2024-02-15T08:10:00,44.584,0.853,1344.232,314.388
2024-02-15T08:15:00,40.035,0.891,182.939,269.588
2024-02-15T08:20:00,35.499,0.817,631.439,225.623
2024-02-15T08:25:00,35.708,0.842,426.04,203.32
2024-02-15T08:30:00,38.425,0.774,1037.204,178.819
2024-02-15T08:35:00,36.443,0.853,392.911,167.4
2024-02-15T08:40:00,38.711,0.869,299.194,288.465
2024-02-15T08:45:00,35.906,0.934,274.602,221.244
2024-02-15T08:50:00,28.724,0.847,431.923,145.175
2024-02-15T08:55:00,38.682,0.916,898.418,294.08
2024-02-15T09:00:00,48.677,0.922,1149.42,317.635
2024-02-15T09:05:00,40.458,0.944,943.572,270.538
2024-02-15T09:10:00,35.938,0.99,1005.762,224.539
2024-02-15T09:15:00,37.807,0.824,613.953,203.677
2024-02-15T09:20:00,40.853,0.87,906.714,225.116
2024-02-15T09:25:00,38.865,0.983,596.092,245.224
2024-02-15T09:30:00,50.711,0.988,1185.849,480.311
2024-02-15T23:15:00,86.268,0.894,330.273,952.576
2024-02-15T23:20:00,93.132,0.795,1016.035,779.325
2024-02-15T23:25:00,33.604,0.946,455.849,156.309
2024-02-15T23:30:00,35.91,0.941,523.486,195.95
2024-02-15T23:35:00,32.857,0.847,1390.87,207.351
2024-02-15T23:45:00,30.709,0.798,466.344,122.066
2024-02-15T23:50:00,101.907,0.867,386.419,859.916
