timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-09T00:00:00,12.068,0.864,180.497,16.209
2024-01-09T00:05:00,13.348,0.945,99.357,34.158
2024-01-09T00:10:00,15.11,0.912,134.818,31.074
2024-01-09T00:15:00,12.204,0.982,141.367,78.796
2024-01-09T00:20:00,11.689,0.896,257.278,30.256
2024-01-09T00:25:00,11.536,0.916,378.453,35.692
2024-01-09T00:30:00,55.244,0.949,199.431,104.725
2024-01-09T00:35:00,53.882,0.95,456.001,158.245
2024-01-09T00:40:00,48.681,0.908,285.748,200.27
2024-01-09T00:45:00,45.128,0.993,239.242,77.943
2024-01-09T00:50:00,49.573,0.904,387.829,152.936
2024-01-09T00:55:00,54.364,0.973,734.707,186.697
2024-01-09T01:00:00,53.263,0.936,252.702,175.007
2024-01-09T01:05:00,65.754,1.001,240.451,128.696
2024-01-09T01:10:00,52.734,0.983,89.034,82.638
2024-01-09T01:15:00,51.708,0.895,178.408,216.214
2024-01-09T01:20:00,15.289,1.007,193.856,29.038
2024-01-09T01:25:00,14.56,0.966,75.957,17.689
2024-01-09T01:30:00,16.682,1.0,210.602,27.929
2024-01-09T01:35:00,14.95,0.942,243.483,33.477
2024-01-09T01:40:00,16.008,0.964,579.672,32.391
2024-01-09T01:45:00,19.769,0.917,413.702,48.632
2024-01-09T01:50:00,18.025,0.974,711.225,19.585
2024-01-09T01:55:00,49.061,0.929,437.942,125.502
2024-01-09T02:00:00,54.96,0.999,254.505,92.768
2024-01-09T02:05:00,17.489,0.995,430.917,38.933
2024-01-09T02:10:00,18.752,0.907,487.033,41.936
2024-01-09T02:15:00,61.617,0.97,530.979,141.499
2024-01-09T02:20:00,25.258,1.004,440.269,49.738
2024-01-09T02:25:00,17.294,1.005,170.524,12.559
2024-01-09T02:35:00,15.88,0.762,174.515,27.17
2024-01-09T02:40:00,13.26,1.003,44.858,25.794
2024-01-09T02:45:00,13.205,0.971,138.791,20.657
2024-01-09T02:50:00,10.681,0.993,132.198,17.618
2024-01-09T02:55:00,13.682,0.952,222.142,33.004
2024-01-09T03:00:00,14.55,0.977,291.039,48.584
2024-01-09T03:05:00,31.741,0.976,885.339,179.332
2024-01-09T03:10:00,15.257,1.001,237.385,79.076
2024-01-09T03:15:00,52.314,0.954,293.612,222.896
2024-01-09T03:20:00,58.053,0.974,499.761,227.475
2024-01-09T03:25:00,59.982,0.971,387.765,143.79
2024-01-09T03:30:00,64.017,0.979,366.198,176.245
2024-01-09T03:35:00,71.234,0.939,1507.696,295.689
2024-01-09T03:40:00,51.09,0.964,421.216,191.217
2024-01-09T03:45:00,65.663,1.008,463.659,193.31
2024-01-09T03:50:00,64.354,0.966,263.57,117.485
2024-01-09T03:55:00,48.95,0.914,1126.201,135.311
2024-01-09T04:00:00,54.74,0.996,363.032,157.455
2024-01-09T04:05:00,37.902,1.003,109.64,76.538
2024-01-09T04:10:00,36.01,0.998,105.772,102.791
2024-01-09T04:15:00,14.43,0.995,157.703,39.712
2024-01-09T04:20:00,14.488,0.989,135.153,24.044
2024-01-09T04:25:00,16.731,0.97,272.69,51.437
2024-01-09T04:30:00,16.736,0.732,440.424,25.278
2024-01-09T04:35:00,39.23,0.997,488.544,179.077
2024-01-09T04:40:00,16.945,0.951,266.376,28.396
