timestamp,rmssd,coverage,low_frequency,high_frequency
2024-02-12T00:00:00,37.191,0.999,295.888,229.627
2024-02-12T00:05:00,32.071,1.006,228.256,161.874
2024-02-12T00:10:00,30.178,1.002,819.173,193.478
2024-02-12T00:15:00,32.334,1.003,232.036,175.131
2024-02-12T00:20:00,30.925,1.003,226.309,130.477
2024-02-12T00:25:00,38.361,0.866,1751.76,223.252
2024-02-12T00:30:00,44.512,0.934,1763.792,470.056
2024-02-12T00:35:00,50.317,0.967,1739.286,447.986
2024-02-12T00:40:00,49.881,0.901,3335.054,448.408
2024-02-12T00:45:00,42.539,0.957,965.01,274.287
2024-02-12T00:50:00,36.029,0.98,510.079,240.08
2024-02-12T00:55:00,31.943,1.005,533.634,141.696
2024-02-12T01:00:00,30.727,1.003,626.674,159.796
2024-02-12T01:05:00,32.124,1.003,835.327,253.422
2024-02-12T01:10:00,31.906,0.948,789.216,131.006
2024-02-12T01:15:00,36.577,0.908,539.228,262.724
2024-02-12T01:20:00,41.647,0.924,1245.577,315.971
2024-02-12T01:25:00,53.966,1.005,414.277,463.942
2024-02-12T01:30:00,48.652,1.003,525.703,415.016
2024-02-12T01:35:00,48.162,1.004,580.686,489.111
2024-02-12T01:40:00,46.506,1.003,496.503,444.649
2024-02-12T01:45:00,50.657,0.986,434.898,489.444
2024-02-12T01:50:00,51.115,0.967,350.393,477.505
2024-02-12T01:55:00,56.305,0.923,4093.227,468.295
2024-02-12T02:00:00,44.235,0.92,2327.309,297.071
2024-02-12T02:05:00,38.806,0.959,1198.98,246.857
2024-02-12T02:10:00,39.95,0.958,1066.406,272.673
2024-02-12T02:15:00,47.675,0.87,1240.847,418.072
2024-02-12T02:20:00,46.149,0.972,1469.884,401.0
2024-02-12T02:25:00,42.586,0.849,1586.055,140.569
2024-02-12T02:30:00,41.754,1.004,359.595,243.225
2024-02-12T02:35:00,34.31,1.002,996.489,154.428
2024-02-12T02:40:00,39.708,1.004,684.296,186.33
2024-02-12T02:45:00,42.324,1.002,484.127,341.802
2024-02-12T02:50:00,40.945,1.002,474.193,261.253
2024-02-12T02:55:00,42.622,1.005,601.253,313.083
2024-02-12T03:00:00,39.163,0.949,1236.313,293.25
2024-02-12T03:05:00,37.126,0.927,672.356,239.116
2024-02-12T03:10:00,47.996,0.951,1624.915,352.133
2024-02-12T03:15:00,43.687,0.964,1947.702,368.268
2024-02-12T03:20:00,42.373,0.962,4864.456,265.81
2024-02-12T03:25:00,42.306,0.966,1807.965,304.999
2024-02-12T03:30:00,44.055,0.965,412.482,323.127
2024-02-12T03:35:00,37.01,0.976,525.616,233.035
2024-02-12T03:40:00,41.935,0.915,1813.611,336.401
2024-02-12T03:45:00,59.216,0.986,1848.576,467.04
2024-02-12T03:50:00,53.291,0.981,2364.95,499.958
2024-02-12T03:55:00,48.59,0.991,3926.723,390.341
2024-02-12T04:00:00,57.62,0.893,4991.279,660.359
2024-02-12T04:05:00,57.373,0.968,1824.666,509.266
2024-02-12T04:10:00,47.951,0.878,1259.674,344.995
2024-02-12T04:15:00,48.541,0.977,1260.637,450.306
2024-02-12T04:20:00,27.57,1.003,701.805,86.53
2024-02-12T04:25:00,27.741,0.936,311.45,117.69
2024-02-12T04:30:00,43.397,0.926,6497.703,296.743
2024-02-12T04:35:00,53.854,0.998,1442.81,553.292
2024-02-12T04:40:00,35.887,0.964,1340.647,239.295
2024-02-12T04:45:00,38.479,1.002,310.301,154.142
2024-02-12T04:50:00,47.579,0.961,1299.509,449.001
2024-02-12T04:55:00,47.52,0.988,1604.427,482.504
2024-02-12T05:00:00,46.61,1.002,765.862,327.826
2024-02-12T05:05:00,62.047,1.004,379.721,590.018
2024-02-12T05:10:00,53.882,0.906,1188.228,345.244
2024-02-12T05:15:00,53.452,0.913,1192.281,583.868
2024-02-12T05:20:00,53.448,0.955,2460.505,515.907
2024-02-12T05:25:00,49.669,0.942,1032.056,401.39
2024-02-12T05:30:00,49.735,1.004,1862.775,444.137
2024-02-12T05:35:00,49.338,1.004,2014.365,633.921
2024-02-12T05:40:00,46.521,1.005,393.107,410.093
2024-02-12T05:45:00,42.958,0.953,801.092,327.699
2024-02-12T05:50:00,59.11,0.948,1094.044,578.755
2024-02-12T05:55:00,53.611,0.992,674.238,473.839
2024-02-12T06:00:00,59.543,0.974,630.28,584.506
2024-02-12T06:05:00,45.639,0.975,339.758,199.24
2024-02-12T06:10:00,38.69,1.002,879.536,200.121
2024-02-12T06:15:00,81.81,0.932,2672.469,1253.461
2024-02-12T06:20:00,58.63,0.932,958.199,328.519
2024-02-12T06:25:00,46.856,0.943,1667.098,441.55
2024-02-12T06:30:00,61.606,0.939,1455.185,629.129
2024-02-12T06:35:00,96.94,1.001,3350.548,1157.215
2024-02-12T06:40:00,86.907,0.917,588.036,978.352
2024-02-12T06:45:00,64.548,0.999,1523.957,732.246
2024-02-12T06:50:00,60.284,0.81,1684.248,394.039
2024-02-12T06:55:00,48.355,0.93,2259.479,463.74
2024-02-12T07:00:00,45.738,0.925,1321.658,275.547
2024-02-12T07:05:00,65.279,1.005,3641.801,850.201
2024-02-12T07:10:00,79.239,0.873,1501.07,545.382
2024-02-12T07:15:00,66.792,0.938,1369.967,433.517
2024-02-12T07:20:00,56.974,1.002,947.754,373.72
2024-02-12T07:25:00,40.476,0.929,863.002,203.773
2024-02-12T07:30:00,51.863,0.908,1313.132,439.71
2024-02-12T07:35:00,49.357,0.915,800.496,319.705
2024-02-12T07:40:00,49.636,0.938,945.935,342.665
2024-02-12T07:45:00,40.57,0.991,942.69,265.781
2024-02-12T07:50:00,40.896,0.951,984.289,370.703
2024-02-12T07:55:00,39.894,1.002,858.266,276.609
2024-02-12T08:00:00,46.123,1.005,425.656,360.79
2024-02-12T08:05:00,54.886,0.966,1131.712,605.706
2024-02-12T08:10:00,53.711,0.972,9579.906,538.853
