timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-24T00:00:00,37.013,0.994,412.726,353.783
2023-12-24T00:05:00,35.175,1.004,239.815,291.249
2023-12-24T00:10:00,36.398,1.002,233.723,301.513
2023-12-24T00:15:00,34.3,1.003,164.535,296.994
2023-12-24T00:20:00,34.385,1.002,197.24,357.434
2023-12-24T00:25:00,33.913,1.003,448.009,340.511
2023-12-24T00:30:00,36.333,1.004,259.869,375.714
2023-12-24T00:35:00,33.99,1.001,203.305,287.74
2023-12-24T00:40:00,41.747,0.881,2445.563,278.4
2023-12-24T00:45:00,30.907,0.97,601.111,200.616
2023-12-24T00:50:00,27.879,0.996,340.326,190.42
2023-12-24T00:55:00,40.374,1.002,283.71,490.647
2023-12-24T01:00:00,30.071,1.005,236.405,204.556
2023-12-24T01:05:00,28.478,1.002,244.14,173.798
2023-12-24T01:10:00,33.662,0.945,228.661,150.573
2023-12-24T01:15:00,35.168,1.002,284.472,284.384
2023-12-24T01:20:00,29.627,0.998,356.942,196.964
2023-12-24T01:25:00,29.608,0.976,274.18,230.843
2023-12-24T01:30:00,25.624,0.989,226.39,156.24
2023-12-24T01:35:00,26.587,1.003,169.217,162.343
2023-12-24T01:40:00,23.581,1.001,196.863,152.886
2023-12-24T01:45:00,21.814,0.961,230.882,124.363
2023-12-24T01:50:00,39.07,0.869,1525.375,261.77
2023-12-24T01:55:00,33.961,0.859,565.055,300.167
2023-12-24T02:00:00,20.795,0.993,422.472,121.16
2023-12-24T02:05:00,21.921,0.945,722.81,118.906
2023-12-24T02:10:00,71.241,0.992,1113.408,885.424
2023-12-24T02:15:00,64.961,0.987,865.142,713.384
2023-12-24T02:20:00,58.097,0.934,623.931,540.264
2023-12-24T02:25:00,69.303,1.004,993.355,705.393
2023-12-24T02:30:00,71.215,0.984,280.575,580.905
2023-12-24T02:35:00,69.9,0.999,412.206,512.038
2023-12-24T02:40:00,59.949,0.979,771.341,400.88
2023-12-24T02:45:00,52.647,0.974,471.007,442.212
2023-12-24T02:50:00,26.028,0.923,1634.113,159.906
2023-12-24T02:55:00,20.138,1.004,278.82,98.401
2023-12-24T03:00:00,20.353,0.946,298.906,96.367
2023-12-24T03:05:00,21.271,1.003,209.301,137.767
2023-12-24T03:10:00,19.788,0.99,144.078,133.39
2023-12-24T03:15:00,34.556,0.966,338.667,273.574
2023-12-24T03:20:00,27.981,0.971,758.515,198.475
2023-12-24T03:25:00,23.037,1.003,303.695,111.931
2023-12-24T03:30:00,20.838,1.003,220.814,111.48
2023-12-24T03:35:00,19.809,1.002,166.109,80.255
2023-12-24T03:40:00,21.157,1.005,183.547,117.848
2023-12-24T03:45:00,18.433,1.003,160.686,79.342
2023-12-24T03:50:00,16.88,1.001,230.397,75.802
2023-12-24T03:55:00,18.146,1.002,178.906,105.59
2023-12-24T04:00:00,30.499,0.933,1451.178,168.08
2023-12-24T04:05:00,62.464,1.002,461.29,630.892
2023-12-24T04:10:00,59.359,0.908,1117.945,571.737
2023-12-24T04:15:00,32.603,0.99,282.064,226.288
2023-12-24T04:20:00,63.413,0.92,474.939,316.177
2023-12-24T04:25:00,59.752,0.972,1386.121,634.898
2023-12-24T04:30:00,77.409,0.991,604.885,509.429
2023-12-24T04:35:00,65.878,1.003,877.958,322.888
2023-12-24T04:40:00,70.205,0.924,1573.679,599.728
2023-12-24T04:45:00,58.253,1.004,293.076,624.269
2023-12-24T04:50:00,56.621,0.947,1210.848,471.518
2023-12-24T04:55:00,58.813,1.003,410.088,530.252
2023-12-24T05:00:00,56.465,1.003,299.345,482.183
2023-12-24T05:05:00,31.727,0.94,2197.933,189.287
2023-12-24T05:10:00,33.929,0.935,992.865,300.102
2023-12-24T05:15:00,51.479,0.982,1229.326,492.607
2023-12-24T05:20:00,56.65,1.003,572.847,474.195
2023-12-24T05:25:00,34.918,0.974,1143.669,166.238
2023-12-24T05:30:00,32.183,0.969,1246.687,318.972
2023-12-24T05:35:00,36.429,0.96,2178.401,245.371
2023-12-24T05:40:00,58.425,0.914,1761.523,558.476
2023-12-24T05:45:00,62.59,0.982,436.739,485.919
2023-12-24T05:50:00,44.224,0.973,1426.325,433.961
2023-12-24T05:55:00,56.74,0.923,1177.374,522.447
2023-12-24T06:00:00,65.689,0.984,1149.44,369.271
2023-12-24T06:05:00,45.218,0.723,757.431,268.073
2023-12-24T06:10:00,26.002,0.752,414.105,229.827
2023-12-24T06:15:00,23.74,0.983,381.024,205.79
2023-12-24T06:20:00,24.467,0.976,785.126,202.842
2023-12-24T06:25:00,18.267,0.989,356.358,81.979
2023-12-24T06:30:00,22.975,0.967,580.628,185.578
2023-12-24T06:35:00,19.855,0.978,139.102,88.872
2023-12-24T06:40:00,25.478,0.751,224.115,144.244
2023-12-24T06:45:00,15.633,0.781,135.06,49.058
