timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-06T00:00:00,32.696,0.931,284.422,209.23
2024-01-06T00:05:00,36.342,1.001,414.046,284.949
2024-01-06T00:10:00,34.836,1.003,374.318,228.014
2024-01-06T00:15:00,42.272,1.004,233.92,286.251
2024-01-06T00:20:00,45.986,0.906,2842.663,466.555
2024-01-06T00:25:00,32.093,1.004,1538.489,593.122
2024-01-06T00:30:00,48.028,0.939,952.613,373.981
2024-01-06T00:35:00,44.999,0.986,449.956,269.53
2024-01-06T00:40:00,47.815,0.968,176.286,213.472
2024-01-06T00:45:00,36.247,0.939,496.133,260.514
2024-01-06T00:50:00,41.743,1.002,547.125,321.377
2024-01-06T00:55:00,40.421,0.96,1594.245,351.378
2024-01-06T01:00:00,40.835,0.951,1703.342,242.684
2024-01-06T01:05:00,58.81,1.003,1237.963,516.597
2024-01-06T01:10:00,54.478,0.949,879.911,450.083
2024-01-06T01:15:00,54.415,0.853,5301.023,327.3
2024-01-06T01:20:00,37.601,0.923,1634.953,279.667
2024-01-06T01:25:00,35.687,1.002,804.19,231.147
2024-01-06T01:30:00,43.086,0.949,3559.522,384.46
2024-01-06T01:35:00,53.205,0.948,1678.036,507.189
2024-01-06T01:40:00,52.343,0.964,2246.826,456.544
2024-01-06T02:00:00,57.079,0.809,1543.394,452.344
2024-01-06T02:05:00,32.549,0.835,2159.568,186.327
2024-01-06T02:10:00,18.289,1.004,123.81,44.863
2024-01-06T02:15:00,46.234,0.947,472.49,330.001
2024-01-06T02:20:00,46.113,0.998,498.693,306.989
2024-01-06T02:25:00,37.653,0.947,1085.634,234.939
2024-01-06T02:30:00,58.639,1.003,1239.949,297.046
2024-01-06T02:35:00,75.909,1.001,810.071,417.934
2024-01-06T02:40:00,17.937,1.003,147.14,67.714
2024-01-06T02:45:00,22.013,0.894,310.368,107.086
2024-01-06T02:50:00,24.502,0.956,506.853,122.398
2024-01-06T02:55:00,37.071,0.92,1258.216,221.028
2024-01-06T03:00:00,37.162,0.888,457.708,224.152
2024-01-06T03:05:00,35.8,0.981,463.904,224.579
2024-01-06T03:10:00,37.309,1.003,305.825,298.386
2024-01-06T03:15:00,32.097,1.002,580.549,200.437
2024-01-06T03:20:00,36.36,0.945,1736.456,209.315
2024-01-06T03:25:00,35.431,1.005,493.514,274.807
2024-01-06T03:30:00,30.66,1.002,251.013,168.178
2024-01-06T03:35:00,33.866,1.002,476.749,218.068
2024-01-06T03:40:00,32.896,1.004,494.289,179.083
2024-01-06T03:45:00,36.808,1.003,346.662,286.812
2024-01-06T03:50:00,41.071,0.957,296.491,321.745
2024-01-06T03:55:00,50.042,0.976,1244.721,545.388
2024-01-06T04:00:00,55.04,0.93,419.346,472.724
2024-01-06T04:05:00,59.258,1.004,1402.409,668.761
2024-01-06T04:10:00,56.79,0.808,648.112,326.913
2024-01-06T04:15:00,65.153,1.003,245.433,333.072
2024-01-06T04:20:00,27.324,0.956,675.311,128.472
2024-01-06T04:25:00,37.899,0.897,1343.388,191.216
2024-01-06T04:30:00,41.471,0.985,1810.059,262.778
2024-01-06T04:35:00,26.553,0.958,724.823,108.548
2024-01-06T04:40:00,30.877,0.931,328.716,171.399
2024-01-06T04:45:00,43.032,0.768,1908.169,348.962
2024-01-06T04:50:00,48.352,0.928,1517.942,331.744
2024-01-06T04:55:00,40.77,1.001,412.257,283.425
2024-01-06T05:00:00,35.608,1.006,441.856,190.721
2024-01-06T05:05:00,28.918,1.003,421.511,133.747
2024-01-06T05:10:00,30.264,1.003,394.462,152.07
2024-01-06T05:15:00,37.864,0.937,573.357,247.383
2024-01-06T05:20:00,41.6,0.952,445.561,267.194
2024-01-06T05:25:00,45.777,0.979,1568.873,337.296
2024-01-06T05:30:00,35.82,0.97,563.067,227.05
2024-01-06T05:35:00,37.971,1.004,530.371,288.589
2024-01-06T05:40:00,36.425,0.967,992.188,227.172
2024-01-06T05:45:00,44.795,0.917,1204.435,367.832
2024-01-06T05:50:00,48.916,0.919,1836.152,269.314
2024-01-06T05:55:00,39.971,0.956,1348.782,261.97
2024-01-06T06:00:00,32.197,0.854,706.18,110.84
2024-01-06T06:05:00,22.514,1.005,483.39,46.735
2024-01-06T06:10:00,18.836,0.915,288.875,29.943
2024-01-06T06:15:00,25.416,0.997,540.809,83.727
2024-01-06T06:20:00,27.453,0.963,388.169,105.259
2024-01-06T06:25:00,21.31,1.002,437.552,88.452
2024-01-06T06:30:00,21.958,0.937,284.468,79.878
2024-01-06T06:35:00,37.404,0.975,1770.13,294.651
2024-01-06T06:40:00,40.498,1.004,849.928,312.405
2024-01-06T06:45:00,38.247,0.953,824.39,258.29
2024-01-06T06:50:00,34.438,1.002,507.706,219.715
2024-01-06T06:55:00,29.907,0.994,280.085,147.35
2024-01-06T07:00:00,31.61,0.949,211.361,154.71
