timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-14T00:00:00,20.196,0.914,241.509,63.879
2024-01-14T00:05:00,20.8,1.003,237.719,109.264
2024-01-14T00:10:00,20.908,0.998,1106.443,113.395
2024-01-14T00:15:00,18.407,0.991,308.841,73.298
2024-01-14T00:20:00,17.758,1.003,183.069,66.614
2024-01-14T00:25:00,18.598,1.001,196.642,82.992
2024-01-14T00:30:00,20.529,0.948,202.799,94.053
2024-01-14T00:35:00,61.87,0.978,1015.727,436.656
2024-01-14T00:40:00,66.13,0.996,222.413,509.754
2024-01-14T00:45:00,54.796,0.978,137.468,378.844
2024-01-14T00:50:00,67.305,0.944,814.047,597.834
2024-01-14T00:55:00,80.465,0.901,1478.278,498.665
2024-01-14T01:00:00,82.466,0.988,192.119,594.113
2024-01-14T01:05:00,72.92,0.893,341.758,573.539
2024-01-14T01:10:00,66.677,0.937,1345.298,434.276
2024-01-14T01:15:00,27.469,0.925,344.011,129.556
2024-01-14T01:20:00,24.643,1.002,360.938,133.248
2024-01-14T01:25:00,17.135,1.002,76.733,35.204
2024-01-14T01:30:00,26.706,0.875,549.813,99.421
2024-01-14T01:35:00,66.668,0.999,463.153,611.614
2024-01-14T01:40:00,68.253,0.934,1041.523,700.751
2024-01-14T01:45:00,39.809,0.925,688.401,293.39
2024-01-14T01:50:00,22.093,0.989,175.552,95.769
2024-01-14T01:55:00,21.451,1.003,156.369,102.633
2024-01-14T02:00:00,21.895,1.0,257.67,94.066
2024-01-14T02:05:00,84.908,0.885,484.006,565.794
2024-01-14T02:10:00,72.595,0.964,2899.967,803.561
2024-01-14T02:15:00,21.745,0.999,237.145,85.536
2024-01-14T02:20:00,91.704,0.922,745.407,685.01
2024-01-14T02:25:00,32.222,0.939,1571.214,233.753
2024-01-14T02:30:00,71.327,0.962,1804.919,785.54
2024-01-14T02:35:00,16.997,0.939,341.616,31.762
2024-01-14T02:40:00,16.358,0.974,554.168,36.171
2024-01-14T02:45:00,19.265,0.987,492.711,112.448
2024-01-14T02:50:00,16.729,0.993,98.933,28.721
2024-01-14T02:55:00,20.987,0.966,152.185,74.486
2024-01-14T03:00:00,18.589,1.003,244.207,56.069
2024-01-14T03:05:00,14.044,0.979,351.9,29.772
2024-01-14T03:10:00,25.984,0.807,248.699,121.945
2024-01-14T03:15:00,63.118,0.831,587.61,277.935
2024-01-14T03:20:00,94.249,0.995,1085.477,583.299
2024-01-14T03:25:00,95.903,1.004,383.628,888.893
2024-01-14T03:30:00,94.994,1.0,225.429,663.208
2024-01-14T03:35:00,93.905,0.995,311.602,561.967
2024-01-14T03:40:00,92.96,1.003,313.764,1054.607
2024-01-14T03:45:00,87.008,0.969,616.763,828.267
2024-01-14T03:50:00,70.167,0.966,639.172,787.639
2024-01-14T03:55:00,81.049,0.995,440.251,1025.223
2024-01-14T04:00:00,35.642,0.979,613.95,243.708
2024-01-14T04:05:00,84.583,0.86,1609.746,1084.518
2024-01-14T04:10:00,34.664,1.005,653.812,283.732
2024-01-14T04:15:00,30.2,0.965,994.876,173.547
2024-01-14T04:20:00,30.788,0.993,1230.138,188.061
2024-01-14T04:25:00,90.414,0.964,566.703,633.744
