timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-23T00:45:00,31.142,0.985,1584.57,238.226
2023-12-23T00:50:00,29.841,1.003,333.482,227.939
2023-12-23T00:55:00,31.69,0.973,1312.83,281.017
2023-12-23T01:00:00,24.355,1.005,146.076,132.725
2023-12-23T01:05:00,24.695,0.996,209.319,128.733
2023-12-23T01:10:00,23.342,1.002,128.648,122.942
2023-12-23T01:15:00,25.844,0.977,994.753,180.775
2023-12-23T01:20:00,24.616,1.002,182.616,155.755
2023-12-23T01:25:00,23.843,0.996,122.265,156.453
2023-12-23T01:30:00,25.501,1.018,171.838,170.536
2023-12-23T01:35:00,22.046,1.004,178.405,129.472
2023-12-23T01:40:00,46.644,0.998,207.228,376.913
2023-12-23T01:45:00,45.084,0.937,200.038,378.232
2023-12-23T01:50:00,49.766,0.899,1386.891,473.225
2023-12-23T01:55:00,45.413,0.99,174.624,317.764
2023-12-23T02:00:00,52.909,0.878,375.829,521.643
2023-12-23T02:05:00,17.323,1.004,53.744,77.775
2023-12-23T02:10:00,17.452,0.999,77.342,71.49
2023-12-23T02:15:00,17.408,1.003,150.302,66.739
2023-12-23T02:20:00,16.416,1.004,450.497,60.992
2023-12-23T02:25:00,15.939,0.945,170.933,60.241
2023-12-23T02:30:00,19.829,1.003,208.613,83.344
2023-12-23T02:35:00,21.999,0.971,737.394,85.93
2023-12-23T02:40:00,28.781,0.931,471.035,156.082
2023-12-23T02:45:00,35.254,0.902,1857.103,265.672
2023-12-23T02:50:00,24.843,0.891,1213.064,142.548
2023-12-23T02:55:00,21.47,0.981,386.414,93.436
2023-12-23T03:00:00,16.797,0.933,205.606,53.487
2023-12-23T03:05:00,49.252,0.972,1043.198,421.071
2023-12-23T03:10:00,50.347,0.987,349.751,270.412
2023-12-23T03:15:00,68.172,1.006,538.72,459.175
2023-12-23T03:40:00,37.465,0.974,440.307,262.486
2023-12-23T03:45:00,32.287,1.005,180.636,228.548
2023-12-23T03:50:00,41.329,0.916,958.494,326.416
2023-12-23T03:55:00,38.687,0.997,304.787,279.023
2023-12-23T04:00:00,43.543,0.956,583.032,343.529
2023-12-23T04:05:00,35.763,1.005,306.367,295.96
2023-12-23T04:10:00,31.16,1.0,457.43,184.932
2023-12-23T04:15:00,38.415,0.963,1483.529,333.925
2023-12-23T04:20:00,46.763,0.859,6460.814,461.674
2023-12-23T04:25:00,37.023,0.949,1082.047,347.226
2023-12-23T04:30:00,31.816,0.932,1278.454,133.534
2023-12-23T04:35:00,37.611,1.002,786.705,230.315
2023-12-23T04:40:00,35.142,0.948,2145.821,284.942
2023-12-23T04:45:00,24.4,0.967,301.501,111.776
2023-12-23T04:50:00,57.771,0.915,998.747,484.388
2023-12-23T04:55:00,33.854,0.992,1076.032,272.022
2023-12-23T05:00:00,32.977,0.971,1049.245,223.66
2023-12-23T05:05:00,46.529,0.922,1301.218,455.059
2023-12-23T05:10:00,63.167,0.997,694.814,604.703
2023-12-23T05:15:00,51.399,0.982,335.513,356.882
2023-12-23T05:20:00,48.799,0.986,686.118,278.336
2023-12-23T05:25:00,26.546,0.956,360.278,154.157
2023-12-23T05:30:00,20.702,1.005,100.997,108.142
2023-12-23T05:35:00,19.739,1.003,126.963,75.945
2023-12-23T05:40:00,52.45,0.947,653.404,387.466
2023-12-23T05:45:00,33.997,0.961,1599.849,324.922
2023-12-23T05:50:00,48.999,1.008,388.245,353.293
2023-12-23T05:55:00,25.213,1.001,303.834,145.636
2023-12-23T06:00:00,24.835,1.002,209.862,140.371
2023-12-23T06:05:00,40.363,0.914,2630.329,572.131
2023-12-23T06:10:00,44.831,0.93,1113.914,433.231
2023-12-23T06:15:00,30.722,0.988,1034.931,222.079
2023-12-23T06:20:00,32.26,0.964,468.73,233.991
2023-12-23T06:25:00,36.07,0.956,1165.483,287.003
2023-12-23T06:30:00,36.194,1.0,1040.703,316.601
2023-12-23T06:35:00,33.658,0.949,818.529,267.577
2023-12-23T06:40:00,36.404,0.947,880.13,263.484
2023-12-23T06:45:00,36.285,0.953,745.542,330.015
2023-12-23T06:50:00,40.06,0.903,700.353,359.063
2023-12-23T06:55:00,23.589,1.004,1337.383,97.011
2023-12-23T07:00:00,24.961,0.989,902.155,107.736
2023-12-23T07:05:00,19.173,0.987,123.121,42.585
2023-12-23T07:10:00,20.432,0.789,377.355,84.5
2023-12-23T07:15:00,21.13,1.005,249.837,96.372
2023-12-23T07:20:00,21.248,1.002,307.31,113.68
2023-12-23T07:25:00,28.176,0.93,440.599,143.485
2023-12-23T07:30:00,27.583,1.003,504.091,176.749
2023-12-23T07:35:00,30.272,0.971,519.566,174.187
2023-12-23T07:40:00,29.831,0.98,1368.978,203.552
2023-12-23T07:45:00,35.091,0.986,2131.57,378.36
2023-12-23T07:50:00,36.552,0.926,1343.157,272.442
2023-12-23T07:55:00,51.519,0.826,766.485,651.729
2023-12-23T23:25:00,37.077,0.878,1071.028,289.642
2023-12-23T23:40:00,28.209,0.91,261.804,165.807
2023-12-23T23:45:00,42.065,0.865,2194.454,599.595
2023-12-23T23:50:00,55.75,0.948,2008.643,610.046
2023-12-23T23:55:00,41.711,0.997,247.764,416.843
